product_level,year,window_size,metric,analysis_status,n_records,n_records_with_valid_fraction,n_records_with_spatial_median,n_records_unavailable,n_records_with_any_valid_pixel,mean_valid_pixel_fraction,median_valid_pixel_fraction,median_of_product_medians,mean_of_product_medians,minimum_product_median,maximum_product_median
,2021,3,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,89,0,0,89,0,,,,,,
,2021,3,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,89,0,0,89,0,,,,,,
,2021,3,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,89,0,0,89,0,,,,,,
,2021,3,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,89,0,0,89,0,,,,,,
,2021,3,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,89,0,0,89,0,,,,,,
,2021,5,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,89,0,0,89,0,,,,,,
,2021,5,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,89,0,0,89,0,,,,,,
,2021,5,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,89,0,0,89,0,,,,,,
,2021,5,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,89,0,0,89,0,,,,,,
,2021,5,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,89,0,0,89,0,,,,,,
,2021,7,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,89,0,0,89,0,,,,,,
,2021,7,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,89,0,0,89,0,,,,,,
,2021,7,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,89,0,0,89,0,,,,,,
,2021,7,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,89,0,0,89,0,,,,,,
,2021,7,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,89,0,0,89,0,,,,,,
,2022,1,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,96,0,0,96,0,,,,,,
,2022,1,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,96,0,0,96,0,,,,,,
,2022,1,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,96,0,0,96,0,,,,,,
,2022,1,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,96,0,0,96,0,,,,,,
,2022,1,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,96,0,0,96,0,,,,,,
,2022,11,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,96,0,0,96,0,,,,,,
,2022,11,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,96,0,0,96,0,,,,,,
,2022,11,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,96,0,0,96,0,,,,,,
,2022,11,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,96,0,0,96,0,,,,,,
,2022,11,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,96,0,0,96,0,,,,,,
,2022,3,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,96,0,0,96,0,,,,,,
,2022,3,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,96,0,0,96,0,,,,,,
,2022,3,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,96,0,0,96,0,,,,,,
,2022,3,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,96,0,0,96,0,,,,,,
,2022,3,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,96,0,0,96,0,,,,,,
,2022,5,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,96,0,0,96,0,,,,,,
,2022,5,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,96,0,0,96,0,,,,,,
,2022,5,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,96,0,0,96,0,,,,,,
,2022,5,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,96,0,0,96,0,,,,,,
,2022,5,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,96,0,0,96,0,,,,,,
,2022,7,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,96,0,0,96,0,,,,,,
,2022,7,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,96,0,0,96,0,,,,,,
,2022,7,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,96,0,0,96,0,,,,,,
,2022,7,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,96,0,0,96,0,,,,,,
,2022,7,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,96,0,0,96,0,,,,,,
,2023,1,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2023,1,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2023,1,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2023,1,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2023,1,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2023,11,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2023,11,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2023,11,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2023,11,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2023,11,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2023,3,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2023,3,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2023,3,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2023,3,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2023,3,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2023,5,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2023,5,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2023,5,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2023,5,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2023,5,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2023,7,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2023,7,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2023,7,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2023,7,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2023,7,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2024,1,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,95,0,0,95,0,,,,,,
,2024,1,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,95,0,0,95,0,,,,,,
,2024,1,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,95,0,0,95,0,,,,,,
,2024,1,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,95,0,0,95,0,,,,,,
,2024,1,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,95,0,0,95,0,,,,,,
,2024,11,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,95,0,0,95,0,,,,,,
,2024,11,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,95,0,0,95,0,,,,,,
,2024,11,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,95,0,0,95,0,,,,,,
,2024,11,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,95,0,0,95,0,,,,,,
,2024,11,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,95,0,0,95,0,,,,,,
,2024,3,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,95,0,0,95,0,,,,,,
,2024,3,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,95,0,0,95,0,,,,,,
,2024,3,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,95,0,0,95,0,,,,,,
,2024,3,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,95,0,0,95,0,,,,,,
,2024,3,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,95,0,0,95,0,,,,,,
,2024,5,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,95,0,0,95,0,,,,,,
,2024,5,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,95,0,0,95,0,,,,,,
,2024,5,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,95,0,0,95,0,,,,,,
,2024,5,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,95,0,0,95,0,,,,,,
,2024,5,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,95,0,0,95,0,,,,,,
,2024,7,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,95,0,0,95,0,,,,,,
,2024,7,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,95,0,0,95,0,,,,,,
,2024,7,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,95,0,0,95,0,,,,,,
,2024,7,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,95,0,0,95,0,,,,,,
,2024,7,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,95,0,0,95,0,,,,,,
,2025,1,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2025,1,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2025,1,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2025,1,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2025,1,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2025,11,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2025,11,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2025,11,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2025,11,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2025,11,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2025,3,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2025,3,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2025,3,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2025,3,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2025,3,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2025,5,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2025,5,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2025,5,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2025,5,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2025,5,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2025,7,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2025,7,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2025,7,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2025,7,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
,2025,7,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,100,0,0,100,0,,,,,,
