method,product_id,acolite_scene_id,linked_l1c_product_id,source_relative_path,target_id,target_role,target_latitude,target_longitude,coordinate_provenance,field_date,acquisition_date,year,sensing_datetime_utc,platform,tile_id,relative_orbit,processing_baseline,radiometry_processing_baseline,radiometry_processing_baseline_source,generation_time_utc,grid_resolution_m,window_size,window_pixel_count,support_detail,support_pixel_count,polygon_total_pixel_count,polygon_bbox_rows,polygon_bbox_cols,polygon_enclosing_window_size,polygon_coordinate_path,target_row,target_col,target_inside_raster,eligibility_rule_id,minimum_valid_pixels,minimum_valid_fraction,required_qa_complete,required_qa_incomplete_families,native_qa_incomplete,native_qa_incomplete_families,extraction_successful,observation_available,failure_reason,MCI_valid_pixel_count,MCI_valid_pixel_fraction,MCI_median,MCI_mean,MCI_SD,MCI_IQR,MCI_min,MCI_max,NDCI_valid_pixel_count,NDCI_valid_pixel_fraction,NDCI_median,NDCI_mean,NDCI_SD,NDCI_IQR,NDCI_min,NDCI_max,common_B456_valid_count,B4_reflectance_median,B5_reflectance_median,B6_reflectance_median,qa_whole_window_count_pixel_basis,qa_in_support_count_pixel_basis,qa_support_is_whole_read_window,qa_layer_counts_may_overlap,qa_common_hard_invalid_count_in_support,qa_common_hard_invalid_fraction_in_support,qa_scl_not_water_count_in_support,qa_opaque_cloud_count_in_support,qa_cirrus_count_in_support,qa_snow_ice_count_in_support,qa_B04_hard_invalid_count_in_support,qa_B05_hard_invalid_count_in_support,qa_B06_hard_invalid_count_in_support,qa_acolite_hard_invalid_count_in_support,qa_acolite_hard_invalid_fraction_in_support,mci_observation_eligible,mci_observation_status,ndci_observation_eligible,ndci_observation_status,polygon_observation_eligible,polygon_observation_status,eligibility_rule
L2A,S2B_MSIL2A_20200506T101559_N0500_R065_T33UVB_20230427T233014,,,S2B_MSIL2A_20200506T101559_N0500_R065_T33UVB_20230427T233014.SAFE,vombsjon_fixed_pelagic_hull_v1.1,field_sampling_polygon,55.67640271890664,13.607790548275048,fixed_pelagic_polygon_identical_for_all_dates,2020-05-06,2020-05-06,2020,2020-05-06T10:15:59Z,S2B,T33UVB,65,N0500,N0500,product_metadata_PROCESSING_BASELINE,2023-04-27T23:30:14Z,20,33,1089,polygon_pixel_centre_inclusion_polygon_metric_crs_matches_raster_crs,615,615,28,32,33,polygon_metric_crs_matches_raster_crs,1454,625,True,vombsjon_polygon_minfrac_two_thirds_v1.1,,0.6666666666666666,True,,False,,True,True,,603,0.9804878048780488,-0.0016599999999999983,-0.0017459038142620233,0.0009460587594913475,0.0011400000000000021,-0.0063133333333333375,0.0003599999999999992,603,0.9804878048780488,0.03917525773195874,0.04162883209652094,0.021643054658856766,0.023170557578353734,-0.013740458015267144,0.1443478260869565,603,0.024,0.026,0.0305,1089,615,False,True,12,0.01951219512195122,12,0,0,0,12,12,12,,,True,eligible_at_least_0.666667_valid_fraction,True,eligible_at_least_0.666667_valid_fraction,True,eligible_at_least_0.666667_valid_fraction,minimum_valid_fraction
L2A,S2A_MSIL2A_20200603T103031_N0500_R108_T33UVB_20230617T065918,,,S2A_MSIL2A_20200603T103031_N0500_R108_T33UVB_20230617T065918.SAFE,vombsjon_fixed_pelagic_hull_v1.1,field_sampling_polygon,55.67640271890664,13.607790548275048,fixed_pelagic_polygon_identical_for_all_dates,2020-06-03,2020-06-03,2020,2020-06-03T10:30:31Z,S2A,T33UVB,108,N0500,N0500,product_metadata_PROCESSING_BASELINE,2023-06-17T06:59:18Z,20,33,1089,polygon_pixel_centre_inclusion_polygon_metric_crs_matches_raster_crs,615,615,28,32,33,polygon_metric_crs_matches_raster_crs,1454,625,True,vombsjon_polygon_minfrac_two_thirds_v1.1,,0.6666666666666666,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,1089,615,False,True,615,1.0,615,0,0,0,615,615,615,,,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,minimum_valid_fraction
L2A,S2A_MSIL2A_20200610T102031_N0500_R065_T33UVB_20230327T090844,,,S2A_MSIL2A_20200610T102031_N0500_R065_T33UVB_20230327T090844.SAFE,vombsjon_fixed_pelagic_hull_v1.1,field_sampling_polygon,55.67640271890664,13.607790548275048,fixed_pelagic_polygon_identical_for_all_dates,2020-06-10,2020-06-10,2020,2020-06-10T10:20:31Z,S2A,T33UVB,65,N0500,N0500,product_metadata_PROCESSING_BASELINE,2023-03-27T09:08:44Z,20,33,1089,polygon_pixel_centre_inclusion_polygon_metric_crs_matches_raster_crs,615,615,28,32,33,polygon_metric_crs_matches_raster_crs,1454,625,True,vombsjon_polygon_minfrac_two_thirds_v1.1,,0.6666666666666666,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,1089,615,False,True,615,1.0,615,615,0,0,615,615,615,,,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,minimum_valid_fraction
L2A,S2B_MSIL2A_20200708T102559_N0500_R108_T33UVB_20230528T131050,,,S2B_MSIL2A_20200708T102559_N0500_R108_T33UVB_20230528T131050.SAFE,vombsjon_fixed_pelagic_hull_v1.1,field_sampling_polygon,55.67640271890664,13.607790548275048,fixed_pelagic_polygon_identical_for_all_dates,2020-07-08,2020-07-08,2020,2020-07-08T10:25:59Z,S2B,T33UVB,108,N0500,N0500,product_metadata_PROCESSING_BASELINE,2023-05-28T13:10:50Z,20,33,1089,polygon_pixel_centre_inclusion_polygon_metric_crs_matches_raster_crs,615,615,28,32,33,polygon_metric_crs_matches_raster_crs,1454,625,True,vombsjon_polygon_minfrac_two_thirds_v1.1,,0.6666666666666666,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,1089,615,False,True,615,1.0,615,615,0,0,615,615,615,,,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,minimum_valid_fraction
L2A,S2A_MSIL2A_20200723T103031_N0500_R108_T33UVB_20230504T135307,,,S2A_MSIL2A_20200723T103031_N0500_R108_T33UVB_20230504T135307.SAFE,vombsjon_fixed_pelagic_hull_v1.1,field_sampling_polygon,55.67640271890664,13.607790548275048,fixed_pelagic_polygon_identical_for_all_dates,2020-07-23,2020-07-23,2020,2020-07-23T10:30:31Z,S2A,T33UVB,108,N0500,N0500,product_metadata_PROCESSING_BASELINE,2023-05-04T13:53:07Z,20,33,1089,polygon_pixel_centre_inclusion_polygon_metric_crs_matches_raster_crs,615,615,28,32,33,polygon_metric_crs_matches_raster_crs,1454,625,True,vombsjon_polygon_minfrac_two_thirds_v1.1,,0.6666666666666666,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,1089,615,False,True,615,1.0,615,615,0,0,615,615,615,,,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,minimum_valid_fraction
L2A,S2B_MSIL2A_20200728T102559_N0500_R108_T33UVB_20230505T111819,,,S2B_MSIL2A_20200728T102559_N0500_R108_T33UVB_20230505T111819.SAFE,vombsjon_fixed_pelagic_hull_v1.1,field_sampling_polygon,55.67640271890664,13.607790548275048,fixed_pelagic_polygon_identical_for_all_dates,2020-07-28,2020-07-28,2020,2020-07-28T10:25:59Z,S2B,T33UVB,108,N0500,N0500,product_metadata_PROCESSING_BASELINE,2023-05-05T11:18:19Z,20,33,1089,polygon_pixel_centre_inclusion_polygon_metric_crs_matches_raster_crs,615,615,28,32,33,polygon_metric_crs_matches_raster_crs,1454,625,True,vombsjon_polygon_minfrac_two_thirds_v1.1,,0.6666666666666666,True,,False,,True,True,,615,1.0,0.006326666666666668,0.005901289972899728,0.0021012356286566223,0.0029466666666666686,-0.002533333333333318,0.011246666666666669,615,1.0,0.030588235294117628,0.03126027800479215,0.024550750407150646,0.028338447382514623,-0.054003724394785846,0.13623188405797104,615,0.0425,0.045,0.0339,1089,615,False,True,0,0.0,0,0,0,0,0,0,0,,,True,eligible_at_least_0.666667_valid_fraction,True,eligible_at_least_0.666667_valid_fraction,True,eligible_at_least_0.666667_valid_fraction,minimum_valid_fraction
L2A,S2A_MSIL2A_20200819T102031_N0500_R065_T33UVB_20230407T111047,,,S2A_MSIL2A_20200819T102031_N0500_R065_T33UVB_20230407T111047.SAFE,vombsjon_fixed_pelagic_hull_v1.1,field_sampling_polygon,55.67640271890664,13.607790548275048,fixed_pelagic_polygon_identical_for_all_dates,2020-08-19,2020-08-19,2020,2020-08-19T10:20:31Z,S2A,T33UVB,65,N0500,N0500,product_metadata_PROCESSING_BASELINE,2023-04-07T11:10:47Z,20,33,1089,polygon_pixel_centre_inclusion_polygon_metric_crs_matches_raster_crs,615,615,28,32,33,polygon_metric_crs_matches_raster_crs,1454,625,True,vombsjon_polygon_minfrac_two_thirds_v1.1,,0.6666666666666666,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,1089,615,False,True,615,1.0,615,615,0,0,615,615,615,,,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,minimum_valid_fraction
L2A,S2A_MSIL2A_20200911T103031_N0500_R108_T33UVB_20230417T101713,,,S2A_MSIL2A_20200911T103031_N0500_R108_T33UVB_20230417T101713.SAFE,vombsjon_fixed_pelagic_hull_v1.1,field_sampling_polygon,55.67640271890664,13.607790548275048,fixed_pelagic_polygon_identical_for_all_dates,2020-09-11,2020-09-11,2020,2020-09-11T10:30:31Z,S2A,T33UVB,108,N0500,N0500,product_metadata_PROCESSING_BASELINE,2023-04-17T10:17:13Z,20,33,1089,polygon_pixel_centre_inclusion_polygon_metric_crs_matches_raster_crs,615,615,28,32,33,polygon_metric_crs_matches_raster_crs,1454,625,True,vombsjon_polygon_minfrac_two_thirds_v1.1,,0.6666666666666666,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,1089,615,False,True,615,1.0,615,0,615,0,615,615,615,,,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,minimum_valid_fraction
L2A,S2B_MSIL2A_20200916T102649_N0500_R108_T33UVB_20230413T184507,,,S2B_MSIL2A_20200916T102649_N0500_R108_T33UVB_20230413T184507.SAFE,vombsjon_fixed_pelagic_hull_v1.1,field_sampling_polygon,55.67640271890664,13.607790548275048,fixed_pelagic_polygon_identical_for_all_dates,2020-09-16,2020-09-16,2020,2020-09-16T10:26:49Z,S2B,T33UVB,108,N0500,N0500,product_metadata_PROCESSING_BASELINE,2023-04-13T18:45:07Z,20,33,1089,polygon_pixel_centre_inclusion_polygon_metric_crs_matches_raster_crs,615,615,28,32,33,polygon_metric_crs_matches_raster_crs,1454,625,True,vombsjon_polygon_minfrac_two_thirds_v1.1,,0.6666666666666666,True,,False,,True,True,,615,1.0,0.0038466666666666684,0.0038550569105691057,0.0010012468481890647,0.0013666666666666653,0.0011466666666666674,0.007220000000000001,615,1.0,0.07262569832402237,0.07172559367325368,0.017163352974203093,0.02262883888144624,0.009560229445506701,0.12212389380530975,615,0.0255,0.0293,0.0257,1089,615,False,True,0,0.0,0,0,0,0,0,0,0,,,True,eligible_at_least_0.666667_valid_fraction,True,eligible_at_least_0.666667_valid_fraction,True,eligible_at_least_0.666667_valid_fraction,minimum_valid_fraction
L2A,S2B_MSIL2A_20200923T101649_N0500_R065_T33UVB_20230426T105356,,,S2B_MSIL2A_20200923T101649_N0500_R065_T33UVB_20230426T105356.SAFE,vombsjon_fixed_pelagic_hull_v1.1,field_sampling_polygon,55.67640271890664,13.607790548275048,fixed_pelagic_polygon_identical_for_all_dates,2020-09-23,2020-09-23,2020,2020-09-23T10:16:49Z,S2B,T33UVB,65,N0500,N0500,product_metadata_PROCESSING_BASELINE,2023-04-26T10:53:56Z,20,33,1089,polygon_pixel_centre_inclusion_polygon_metric_crs_matches_raster_crs,615,615,28,32,33,polygon_metric_crs_matches_raster_crs,1454,625,True,vombsjon_polygon_minfrac_two_thirds_v1.1,,0.6666666666666666,True,,False,,True,True,,615,1.0,0.006973333333333335,0.006960173441734417,0.0014049143771329648,0.0018200000000000022,0.0014799999999999987,0.01177333333333333,615,1.0,0.12368972746331242,0.12426053506589503,0.026996641072553142,0.037351421424000136,0.03765690376569037,0.20599250936329586,615,0.0216,0.0277,0.0201,1089,615,False,True,0,0.0,0,0,0,0,0,0,0,,,True,eligible_at_least_0.666667_valid_fraction,True,eligible_at_least_0.666667_valid_fraction,True,eligible_at_least_0.666667_valid_fraction,minimum_valid_fraction
L2A,S2A_MSIL2A_20201008T102031_N0500_R065_T33UVB_20230415T153911,,,S2A_MSIL2A_20201008T102031_N0500_R065_T33UVB_20230415T153911.SAFE,vombsjon_fixed_pelagic_hull_v1.1,field_sampling_polygon,55.67640271890664,13.607790548275048,fixed_pelagic_polygon_identical_for_all_dates,2020-10-08,2020-10-08,2020,2020-10-08T10:20:31Z,S2A,T33UVB,65,N0500,N0500,product_metadata_PROCESSING_BASELINE,2023-04-15T15:39:11Z,20,33,1089,polygon_pixel_centre_inclusion_polygon_metric_crs_matches_raster_crs,615,615,28,32,33,polygon_metric_crs_matches_raster_crs,1454,625,True,vombsjon_polygon_minfrac_two_thirds_v1.1,,0.6666666666666666,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,1089,615,False,True,615,1.0,615,0,615,0,615,615,615,,,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,minimum_valid_fraction
L2A,S2B_MSIL2A_20201016T102929_N0500_R108_T33UVB_20230308T062919,,,S2B_MSIL2A_20201016T102929_N0500_R108_T33UVB_20230308T062919.SAFE,vombsjon_fixed_pelagic_hull_v1.1,field_sampling_polygon,55.67640271890664,13.607790548275048,fixed_pelagic_polygon_identical_for_all_dates,2020-10-16,2020-10-16,2020,2020-10-16T10:29:29Z,S2B,T33UVB,108,N0500,N0500,product_metadata_PROCESSING_BASELINE,2023-03-08T06:29:19Z,20,33,1089,polygon_pixel_centre_inclusion_polygon_metric_crs_matches_raster_crs,615,615,28,32,33,polygon_metric_crs_matches_raster_crs,1454,625,True,vombsjon_polygon_minfrac_two_thirds_v1.1,,0.6666666666666666,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,1089,615,False,True,615,1.0,615,379,221,0,615,615,615,,,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,minimum_valid_fraction
L2A,S2A_MSIL2A_20201021T103101_N0500_R108_T33UVB_20230411T165726,,,S2A_MSIL2A_20201021T103101_N0500_R108_T33UVB_20230411T165726.SAFE,vombsjon_fixed_pelagic_hull_v1.1,field_sampling_polygon,55.67640271890664,13.607790548275048,fixed_pelagic_polygon_identical_for_all_dates,2020-10-21,2020-10-21,2020,2020-10-21T10:31:01Z,S2A,T33UVB,108,N0500,N0500,product_metadata_PROCESSING_BASELINE,2023-04-11T16:57:26Z,20,33,1089,polygon_pixel_centre_inclusion_polygon_metric_crs_matches_raster_crs,615,615,28,32,33,polygon_metric_crs_matches_raster_crs,1454,625,True,vombsjon_polygon_minfrac_two_thirds_v1.1,,0.6666666666666666,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,1089,615,False,True,615,1.0,615,615,0,0,615,615,615,,,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,minimum_valid_fraction
