field_date,field_year,field_chla_fluorometry_ug_L,field_source_chla_fluorometry_ug_L,field_source_echo_depth_m,field_source_integrated_sample_depth_m,field_source_wind,field_source_field_notes,field_source_gps_lat_measured,field_source_gps_lon_measured,field_source_gps_raw_N,field_source_gps_raw_E,field_source_matchup_lat,field_source_matchup_lon,field_source_coordinate_source_for_matchup,field_source_coordinate_qc,field_source_nominal_station_lat,field_source_nominal_station_lon,field_sample_type,field_chla_is_satellite_surface_chla,vertical_mixing_equivalence_assumed,coordinate_status,coordinate_note,coordinate_contributed_to_polygon,gps_3x3_sensitivity_eligible,coordinate_correction_applied,primary_support,primary_support_rule_id,primary_support_identical_for_every_date,primary_support_area_m2,primary_support_vertex_count,primary_support_centroid_latitude,primary_support_centroid_longitude,nominal_point_fallback_used,temporal_rule,temporal_tolerance_days,field_sampling_time_available,acquisition_time_difference_reference,polygon_minimum_valid_fraction,polygon_eligibility_rule_id,method,n_products_considered,matchup_status,mci_matchup_available,product_ids,acolite_scene_ids,sensing_datetimes_utc,processing_baselines,platforms,acquisition_date,acquisition_minus_field_date_days,acquisition_time_difference_hours,polygon_total_pixel_count,product_level_statuses,product_level_failure_reasons,required_qa_complete_any_product,n_products_mci_eligible,n_products_ndci_eligible,MCI_date_median,MCI_observation_median_min,MCI_observation_median_max,MCI_observation_median_spread,ndci_observation_available,NDCI_date_median,contributing_product_ids,contributing_sensing_datetimes_utc,contributing_processing_baselines,contributing_mci_valid_pixel_counts,contributing_mci_valid_pixel_fractions,excluded_product_ids,excluded_product_statuses,same_day_reduction,observation_unit,reprocessings_counted_as_independent_observations
2020-05-20,2020,16.925,16.925,8.8,0-6,Light air,"Sunny, partial clouds.",,,,,55.6775,13.60889,paper_nominal_station,no measured GPS for this date,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,no_measured_gps_recorded,no measured GPS accepted for this date; the polygon field comparison still applies because the fixed polygon does not depend on the per-date coordinate,False,False,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,ACOLITE,0,no_satellite_product_on_field_date,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-20,2020,16.925,16.925,8.8,0-6,Light air,"Sunny, partial clouds.",,,,,55.6775,13.60889,paper_nominal_station,no measured GPS for this date,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,no_measured_gps_recorded,no measured GPS accepted for this date; the polygon field comparison still applies because the fixed polygon does not depend on the per-date coordinate,False,False,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L1C,0,no_satellite_product_on_field_date,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-20,2020,16.925,16.925,8.8,0-6,Light air,"Sunny, partial clouds.",,,,,55.6775,13.60889,paper_nominal_station,no measured GPS for this date,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,no_measured_gps_recorded,no measured GPS accepted for this date; the polygon field comparison still applies because the fixed polygon does not depend on the per-date coordinate,False,False,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L2A,0,no_satellite_product_on_field_date,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-27,2020,20.54,20.54,8.8,0-6,Gentle breeze,Cloudy with some sun.,55.67583333333333,13.606666666666666,55 40 33,13 36 24,55.67583333333333,13.606666666666666,measured_GPS,ok,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,accepted_measured_gps_qc_ok,measured GPS with coordinate_qc ok,True,True,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,ACOLITE,0,no_satellite_product_on_field_date,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-27,2020,20.54,20.54,8.8,0-6,Gentle breeze,Cloudy with some sun.,55.67583333333333,13.606666666666666,55 40 33,13 36 24,55.67583333333333,13.606666666666666,measured_GPS,ok,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,accepted_measured_gps_qc_ok,measured GPS with coordinate_qc ok,True,True,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L1C,0,no_satellite_product_on_field_date,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-27,2020,20.54,20.54,8.8,0-6,Gentle breeze,Cloudy with some sun.,55.67583333333333,13.606666666666666,55 40 33,13 36 24,55.67583333333333,13.606666666666666,measured_GPS,ok,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,accepted_measured_gps_qc_ok,measured GPS with coordinate_qc ok,True,True,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L2A,0,no_satellite_product_on_field_date,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,2020,14.8,14.8,8.9,0-6,Moderate breeze,Cloudy with some sun,55.67611111111111,13.605833333333333,55 40 34,13 36 21,55.67611111111111,13.605833333333333,measured_GPS,ok,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,accepted_measured_gps_qc_ok,measured GPS with coordinate_qc ok,True,True,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,ACOLITE,1,no_eligible_polygon_observation_on_field_date,False,S2A_MSI_2020_06_03_10_35_23_T33UVB,S2A_MSI_2020_06_03_10_35_23_T33UVB,2020-06-03T10:30:31Z,N0500,S2A,2020-06-03,0,10.508611111111112,615,ineligible_below_0.666667_valid_fraction,,True,0,,,,,,,,,,,,,,,,,
2020-06-03,2020,14.8,14.8,8.9,0-6,Moderate breeze,Cloudy with some sun,55.67611111111111,13.605833333333333,55 40 34,13 36 21,55.67611111111111,13.605833333333333,measured_GPS,ok,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,accepted_measured_gps_qc_ok,measured GPS with coordinate_qc ok,True,True,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L1C,1,no_eligible_polygon_observation_on_field_date,False,S2A_MSIL1C_20200603T103031_N0500_R108_T33UVB_20230616T212210,,2020-06-03T10:30:31Z,N0500,S2A,2020-06-03,0,10.508611111111112,615,ineligible_below_0.666667_valid_fraction,,True,0,,,,,,,,,,,,,,,,,
2020-06-03,2020,14.8,14.8,8.9,0-6,Moderate breeze,Cloudy with some sun,55.67611111111111,13.605833333333333,55 40 34,13 36 21,55.67611111111111,13.605833333333333,measured_GPS,ok,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,accepted_measured_gps_qc_ok,measured GPS with coordinate_qc ok,True,True,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L2A,1,no_eligible_polygon_observation_on_field_date,False,S2A_MSIL2A_20200603T103031_N0500_R108_T33UVB_20230617T065918,,2020-06-03T10:30:31Z,N0500,S2A,2020-06-03,0,10.508611111111112,615,ineligible_below_0.666667_valid_fraction,,True,0,,,,,,,,,,,,,,,,,
2020-06-10,2020,14.011111111111111,14.011111111111111,9.0,0-6,Gentle-moderate breeze,Cloudy with some sun.,55.67805555555555,13.592222222222222,55 40 41,13 35 32,,,measured_GPS_flagged_unresolved,CHECK: longitude minute is 35 in metadata; confirm whether 35 or 36,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,measured_gps_flagged_unresolved,"coordinate_qc flag unresolved; the source longitude minute is disputed and is never silently corrected. The row contributes no coordinate to the polygon and receives no GPS 3x3 sensitivity, but it remains in the polygon field comparison.",False,False,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,ACOLITE,1,no_eligible_polygon_observation_on_field_date,False,S2A_MSI_2020_06_10_10_25_29_T33UVB,S2A_MSI_2020_06_10_10_25_29_T33UVB,2020-06-10T10:20:31Z,N0500,S2A,2020-06-10,0,10.341944444444444,615,ineligible_below_0.666667_valid_fraction,,True,0,,,,,,,,,,,,,,,,,
2020-06-10,2020,14.011111111111111,14.011111111111111,9.0,0-6,Gentle-moderate breeze,Cloudy with some sun.,55.67805555555555,13.592222222222222,55 40 41,13 35 32,,,measured_GPS_flagged_unresolved,CHECK: longitude minute is 35 in metadata; confirm whether 35 or 36,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,measured_gps_flagged_unresolved,"coordinate_qc flag unresolved; the source longitude minute is disputed and is never silently corrected. The row contributes no coordinate to the polygon and receives no GPS 3x3 sensitivity, but it remains in the polygon field comparison.",False,False,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L1C,1,no_eligible_polygon_observation_on_field_date,False,S2A_MSIL1C_20200610T102031_N0500_R065_T33UVB_20230326T185418,,2020-06-10T10:20:31Z,N0500,S2A,2020-06-10,0,10.341944444444444,615,ineligible_below_0.666667_valid_fraction,,True,0,,,,,,,,,,,,,,,,,
2020-06-10,2020,14.011111111111111,14.011111111111111,9.0,0-6,Gentle-moderate breeze,Cloudy with some sun.,55.67805555555555,13.592222222222222,55 40 41,13 35 32,,,measured_GPS_flagged_unresolved,CHECK: longitude minute is 35 in metadata; confirm whether 35 or 36,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,measured_gps_flagged_unresolved,"coordinate_qc flag unresolved; the source longitude minute is disputed and is never silently corrected. The row contributes no coordinate to the polygon and receives no GPS 3x3 sensitivity, but it remains in the polygon field comparison.",False,False,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L2A,1,no_eligible_polygon_observation_on_field_date,False,S2A_MSIL2A_20200610T102031_N0500_R065_T33UVB_20230327T090844,,2020-06-10T10:20:31Z,N0500,S2A,2020-06-10,0,10.341944444444444,615,ineligible_below_0.666667_valid_fraction,,True,0,,,,,,,,,,,,,,,,,
2020-06-17,2020,10.166666666666666,10.166666666666666,8.9,0-6,Light air,"Cloudy, some sun.",55.676944444444445,13.603055555555555,55 40 37,13 36 11,55.676944444444445,13.603055555555555,measured_GPS,ok,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,accepted_measured_gps_qc_ok,measured GPS with coordinate_qc ok,True,True,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,ACOLITE,0,no_satellite_product_on_field_date,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,2020,10.166666666666666,10.166666666666666,8.9,0-6,Light air,"Cloudy, some sun.",55.676944444444445,13.603055555555555,55 40 37,13 36 11,55.676944444444445,13.603055555555555,measured_GPS,ok,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,accepted_measured_gps_qc_ok,measured GPS with coordinate_qc ok,True,True,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L1C,0,no_satellite_product_on_field_date,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,2020,10.166666666666666,10.166666666666666,8.9,0-6,Light air,"Cloudy, some sun.",55.676944444444445,13.603055555555555,55 40 37,13 36 11,55.676944444444445,13.603055555555555,measured_GPS,ok,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,accepted_measured_gps_qc_ok,measured GPS with coordinate_qc ok,True,True,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L2A,0,no_satellite_product_on_field_date,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-24,2020,8.455,8.455,8.0,0-6,Gentle breeze,Sunny with clouds.,55.67833333333333,13.593055555555557,55 40 42,13 35 35,,,measured_GPS_flagged_unresolved,CHECK: longitude minute is 35 in metadata; confirm whether 35 or 36,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,measured_gps_flagged_unresolved,"coordinate_qc flag unresolved; the source longitude minute is disputed and is never silently corrected. The row contributes no coordinate to the polygon and receives no GPS 3x3 sensitivity, but it remains in the polygon field comparison.",False,False,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,ACOLITE,0,no_satellite_product_on_field_date,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-24,2020,8.455,8.455,8.0,0-6,Gentle breeze,Sunny with clouds.,55.67833333333333,13.593055555555557,55 40 42,13 35 35,,,measured_GPS_flagged_unresolved,CHECK: longitude minute is 35 in metadata; confirm whether 35 or 36,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,measured_gps_flagged_unresolved,"coordinate_qc flag unresolved; the source longitude minute is disputed and is never silently corrected. The row contributes no coordinate to the polygon and receives no GPS 3x3 sensitivity, but it remains in the polygon field comparison.",False,False,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L1C,0,no_satellite_product_on_field_date,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-24,2020,8.455,8.455,8.0,0-6,Gentle breeze,Sunny with clouds.,55.67833333333333,13.593055555555557,55 40 42,13 35 35,,,measured_GPS_flagged_unresolved,CHECK: longitude minute is 35 in metadata; confirm whether 35 or 36,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,measured_gps_flagged_unresolved,"coordinate_qc flag unresolved; the source longitude minute is disputed and is never silently corrected. The row contributes no coordinate to the polygon and receives no GPS 3x3 sensitivity, but it remains in the polygon field comparison.",False,False,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L2A,0,no_satellite_product_on_field_date,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-02,2020,18.066666666666666,18.066666666666666,8.8,0-6,Moderate breeze,"Cloudy, some sun.",55.678341,13.612293,55.678341,13.612293,55.678341,13.612293,measured_GPS,ok,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,accepted_measured_gps_qc_ok,measured GPS with coordinate_qc ok,True,True,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,ACOLITE,0,no_satellite_product_on_field_date,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-02,2020,18.066666666666666,18.066666666666666,8.8,0-6,Moderate breeze,"Cloudy, some sun.",55.678341,13.612293,55.678341,13.612293,55.678341,13.612293,measured_GPS,ok,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,accepted_measured_gps_qc_ok,measured GPS with coordinate_qc ok,True,True,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L1C,0,no_satellite_product_on_field_date,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-02,2020,18.066666666666666,18.066666666666666,8.8,0-6,Moderate breeze,"Cloudy, some sun.",55.678341,13.612293,55.678341,13.612293,55.678341,13.612293,measured_GPS,ok,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,accepted_measured_gps_qc_ok,measured GPS with coordinate_qc ok,True,True,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L2A,0,no_satellite_product_on_field_date,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-08,2020,32.425,32.425,8.0,0-6,Moderate breeze,"Cloudy, some sun.",55.677205,13.613413,55.677205,13.613413,55.677205,13.613413,measured_GPS,ok,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,accepted_measured_gps_qc_ok,measured GPS with coordinate_qc ok,True,True,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,ACOLITE,1,no_eligible_polygon_observation_on_field_date,False,S2B_MSI_2020_07_08_10_35_19_T33UVB,S2B_MSI_2020_07_08_10_35_19_T33UVB,2020-07-08T10:25:59Z,N0500,S2B,2020-07-08,0,10.433055555555555,615,ineligible_below_0.666667_valid_fraction,,True,0,,,,,,,,,,,,,,,,,
2020-07-08,2020,32.425,32.425,8.0,0-6,Moderate breeze,"Cloudy, some sun.",55.677205,13.613413,55.677205,13.613413,55.677205,13.613413,measured_GPS,ok,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,accepted_measured_gps_qc_ok,measured GPS with coordinate_qc ok,True,True,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L1C,1,no_eligible_polygon_observation_on_field_date,False,S2B_MSIL1C_20200708T102559_N0500_R108_T33UVB_20230528T041416,,2020-07-08T10:25:59Z,N0500,S2B,2020-07-08,0,10.433055555555555,615,ineligible_below_0.666667_valid_fraction,,True,0,,,,,,,,,,,,,,,,,
2020-07-08,2020,32.425,32.425,8.0,0-6,Moderate breeze,"Cloudy, some sun.",55.677205,13.613413,55.677205,13.613413,55.677205,13.613413,measured_GPS,ok,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,accepted_measured_gps_qc_ok,measured GPS with coordinate_qc ok,True,True,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L2A,1,no_eligible_polygon_observation_on_field_date,False,S2B_MSIL2A_20200708T102559_N0500_R108_T33UVB_20230528T131050,,2020-07-08T10:25:59Z,N0500,S2B,2020-07-08,0,10.433055555555555,615,ineligible_below_0.666667_valid_fraction,,True,0,,,,,,,,,,,,,,,,,
2020-07-16,2020,32.35,32.35,8.5,0-6,Moderate breeze,"Cloudy, waves appx 0.5 m",55.676944444444445,13.609444444444444,55 40 37,13 36 34,55.676944444444445,13.609444444444444,measured_GPS,ok,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,accepted_measured_gps_qc_ok,measured GPS with coordinate_qc ok,True,True,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,ACOLITE,0,no_satellite_product_on_field_date,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-16,2020,32.35,32.35,8.5,0-6,Moderate breeze,"Cloudy, waves appx 0.5 m",55.676944444444445,13.609444444444444,55 40 37,13 36 34,55.676944444444445,13.609444444444444,measured_GPS,ok,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,accepted_measured_gps_qc_ok,measured GPS with coordinate_qc ok,True,True,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L1C,0,no_satellite_product_on_field_date,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-16,2020,32.35,32.35,8.5,0-6,Moderate breeze,"Cloudy, waves appx 0.5 m",55.676944444444445,13.609444444444444,55 40 37,13 36 34,55.676944444444445,13.609444444444444,measured_GPS,ok,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,accepted_measured_gps_qc_ok,measured GPS with coordinate_qc ok,True,True,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L2A,0,no_satellite_product_on_field_date,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-23,2020,44.34,44.34,8.4,0-6,Moderate breeze,Alternating clouds and sun. waves appx 1 meter.,,,,,55.6775,13.60889,paper_nominal_station,no measured GPS for this date,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,no_measured_gps_recorded,no measured GPS accepted for this date; the polygon field comparison still applies because the fixed polygon does not depend on the per-date coordinate,False,False,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,ACOLITE,1,no_eligible_polygon_observation_on_field_date,False,S2A_MSI_2020_07_23_10_35_22_T33UVB,S2A_MSI_2020_07_23_10_35_22_T33UVB,2020-07-23T10:30:31Z,N0500,S2A,2020-07-23,0,10.508611111111112,615,ineligible_below_0.666667_valid_fraction,,True,0,,,,,,,,,,,,,,,,,
2020-07-23,2020,44.34,44.34,8.4,0-6,Moderate breeze,Alternating clouds and sun. waves appx 1 meter.,,,,,55.6775,13.60889,paper_nominal_station,no measured GPS for this date,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,no_measured_gps_recorded,no measured GPS accepted for this date; the polygon field comparison still applies because the fixed polygon does not depend on the per-date coordinate,False,False,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L1C,1,no_eligible_polygon_observation_on_field_date,False,S2A_MSIL1C_20200723T103031_N0500_R108_T33UVB_20230504T051622,,2020-07-23T10:30:31Z,N0500,S2A,2020-07-23,0,10.508611111111112,615,ineligible_below_0.666667_valid_fraction,,True,0,,,,,,,,,,,,,,,,,
2020-07-23,2020,44.34,44.34,8.4,0-6,Moderate breeze,Alternating clouds and sun. waves appx 1 meter.,,,,,55.6775,13.60889,paper_nominal_station,no measured GPS for this date,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,no_measured_gps_recorded,no measured GPS accepted for this date; the polygon field comparison still applies because the fixed polygon does not depend on the per-date coordinate,False,False,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L2A,1,no_eligible_polygon_observation_on_field_date,False,S2A_MSIL2A_20200723T103031_N0500_R108_T33UVB_20230504T135307,,2020-07-23T10:30:31Z,N0500,S2A,2020-07-23,0,10.508611111111112,615,ineligible_below_0.666667_valid_fraction,,True,0,,,,,,,,,,,,,,,,,
2020-07-28,2020,39.61666666666667,39.61666666666667,8.1,0-6,Fresh-strong breeze,Alternating clouds and sun. waves appx 1 meter,55.67722222222222,13.608333333333333,55 40 38,13 36 30,55.67722222222222,13.608333333333333,measured_GPS,ok,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,accepted_measured_gps_qc_ok,measured GPS with coordinate_qc ok,True,True,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,ACOLITE,1,no_eligible_polygon_observation_on_field_date,False,S2B_MSI_2020_07_28_10_35_20_T33UVB,S2B_MSI_2020_07_28_10_35_20_T33UVB,2020-07-28T10:25:59Z,N0500,S2B,2020-07-28,0,10.433055555555555,615,ineligible_below_0.666667_valid_fraction,,True,0,,,,,,,,,,,,,,,,,
