acolite_scene_id,acolite_output_relative_dir,acolite_layout_depth,acolite_layout_pattern,acolite_basename_parser,platform,tile_id,sensing_datetime_utc,acquisition_date,year,rhos_geotiff_count,rhos_wavelengths_nm,l2_flags_geotiff_count,l2_flags_relative_path,netcdf_output_count,netcdf_output_names,settings_file_count,settings_relative_paths,settings_sha256,run_json_count,run_json_relative_paths,run_json_sha256,linked_l1c_product_id,l1c_linkage_method,l1c_linkage_status,l1c_processing_baseline,l1c_relative_orbit,acolite_setting_acolite_version,acolite_setting_acolite_version_source,acolite_setting_acolite_version_status,acolite_setting_inputfile,acolite_setting_inputfile_source,acolite_setting_inputfile_status,acolite_setting_output,acolite_setting_output_source,acolite_setting_output_status,acolite_setting_l2w_mask,acolite_setting_l2w_mask_source,acolite_setting_l2w_mask_status,acolite_setting_s2_target_res,acolite_setting_s2_target_res_source,acolite_setting_s2_target_res_status,acolite_setting_polygon,acolite_setting_polygon_source,acolite_setting_polygon_status,acolite_setting_ancillary_data,acolite_setting_ancillary_data_source,acolite_setting_ancillary_data_status,acolite_setting_dsf_aot_estimate,acolite_setting_dsf_aot_estimate_source,acolite_setting_dsf_aot_estimate_status,acolite_setting_l2r_export_geotiff,acolite_setting_l2r_export_geotiff_source,acolite_setting_l2r_export_geotiff_status,acolite_setting_l2w_export_geotiff,acolite_setting_l2w_export_geotiff_source,acolite_setting_l2w_export_geotiff_status
S2A_MSI_2017_03_08_10_25_14_T33UVB,S2A_MSIL1C_20170308T102021_N0500_R065_T33UVB_20230912T122411/acolite,2,<acolite_root>/<l1c_product>/acolite/<files>,acolite_output_basename,S2A,T33UVB,2017-03-08T10:20:21Z,2017-03-08,2017,11,443;492;560;665;704;740;783;833;865;1614;2202,1,S2A_MSIL1C_20170308T102021_N0500_R065_T33UVB_20230912T122411/acolite/S2A_MSI_2017_03_08_10_25_14_T33UVB_L2W_l2_flags.tif,2,S2A_MSI_2017_03_08_10_25_14_T33UVB_L2R.nc;S2A_MSI_2017_03_08_10_25_14_T33UVB_L2W.nc,4,S2A_MSIL1C_20170308T102021_N0500_R065_T33UVB_20230912T122411/acolite/acolite-settings.txt;S2A_MSIL1C_20170308T102021_N0500_R065_T33UVB_20230912T122411/acolite/acolite_run_20260820_062929_l1r_settings.txt;S2A_MSIL1C_20170308T102021_N0500_R065_T33UVB_20230912T122411/acolite/acolite_run_20260820_062929_l1r_settings_user.txt;S2A_MSIL1C_20170308T102021_N0500_R065_T33UVB_20230912T122411/acolite/acolite_run_20260820_062929_l2r_settings.txt,2f5adec0f5288acd3c7ddfa9cfe75a923b61edd9d0df63c246194dc7ee45a2e9;8c31388ac438755146bd24f0606581c9aee904268155d7c20e898364104beded;a758eec1b4cd2e2d7c6703c157bdc95b03738c7b82686c8987c553ad6a76a3c3;4a690e9168c6ca2f994bd67667c3b34d99643ec9eefa9d8e475cdf29de1d46c7,1,S2A_MSIL1C_20170308T102021_N0500_R065_T33UVB_20230912T122411/acolite/run.json,a93c4c257a5f6dbd15f698335284505380470432922d123e28189d8a614e12fd,S2A_MSIL1C_20170308T102021_N0500_R065_T33UVB_20230912T122411,ancestor_directory_l1c_product_name,exact_unique,N0500,65,,,not_declared_unverified,/projects/eko/fs7/pers/ZC/TWIN_water/S2L1C/T33UVB/S2A_MSIL1C_20170308T102021_N0500_R065_T33UVB_20230912T122411.SAFE,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/ACOLITE_VOMBSJON/S2A_MSIL1C_20170308T102021_N0500_R065_T33UVB_20230912T122411/acolite,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,20,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/vombsjon.geojson,acolite_settings_file,declared_in_acolite_run_files,False,acolite_settings_file,declared_in_acolite_run_files,tiled,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files
S2A_MSI_2017_03_11_10_35_09_T33UVB,S2A_MSIL1C_20170311T103011_N0500_R108_T33UVB_20231023T222743/acolite,2,<acolite_root>/<l1c_product>/acolite/<files>,acolite_output_basename,S2A,T33UVB,2017-03-11T10:30:11Z,2017-03-11,2017,11,443;492;560;665;704;740;783;833;865;1614;2202,1,S2A_MSIL1C_20170311T103011_N0500_R108_T33UVB_20231023T222743/acolite/S2A_MSI_2017_03_11_10_35_09_T33UVB_L2W_l2_flags.tif,2,S2A_MSI_2017_03_11_10_35_09_T33UVB_L2R.nc;S2A_MSI_2017_03_11_10_35_09_T33UVB_L2W.nc,4,S2A_MSIL1C_20170311T103011_N0500_R108_T33UVB_20231023T222743/acolite/acolite-settings.txt;S2A_MSIL1C_20170311T103011_N0500_R108_T33UVB_20231023T222743/acolite/acolite_run_20260820_062957_l1r_settings.txt;S2A_MSIL1C_20170311T103011_N0500_R108_T33UVB_20231023T222743/acolite/acolite_run_20260820_062957_l1r_settings_user.txt;S2A_MSIL1C_20170311T103011_N0500_R108_T33UVB_20231023T222743/acolite/acolite_run_20260820_062957_l2r_settings.txt,2f5adec0f5288acd3c7ddfa9cfe75a923b61edd9d0df63c246194dc7ee45a2e9;a9f6f3962dcfebff709744749f87bbd43ab16c0416173bff8f74152d8d9b12fa;284a9b92a56848e327b28e8ae20082193cff49dfd8d02d4ffb70b29da6ae0764;4e6a34e104bbd03b9f9d90dc61292609a15960dc3c8b733c95a9e6d2d25afe79,1,S2A_MSIL1C_20170311T103011_N0500_R108_T33UVB_20231023T222743/acolite/run.json,8f2e7a9eb4e9d64545d3c440d5b2744052c4f43ede192f4c6fba8bfe1d45d1df,S2A_MSIL1C_20170311T103011_N0500_R108_T33UVB_20231023T222743,ancestor_directory_l1c_product_name,exact_unique,N0500,108,,,not_declared_unverified,/projects/eko/fs7/pers/ZC/TWIN_water/S2L1C/T33UVB/S2A_MSIL1C_20170311T103011_N0500_R108_T33UVB_20231023T222743.SAFE,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/ACOLITE_VOMBSJON/S2A_MSIL1C_20170311T103011_N0500_R108_T33UVB_20231023T222743/acolite,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,20,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/vombsjon.geojson,acolite_settings_file,declared_in_acolite_run_files,False,acolite_settings_file,declared_in_acolite_run_files,tiled,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files
S2A_MSI_2017_03_18_10_25_14_T33UVB,S2A_MSIL1C_20170318T102011_N0500_R065_T33UVB_20230924T093549/acolite,2,<acolite_root>/<l1c_product>/acolite/<files>,acolite_output_basename,S2A,T33UVB,2017-03-18T10:20:11Z,2017-03-18,2017,11,443;492;560;665;704;740;783;833;865;1614;2202,1,S2A_MSIL1C_20170318T102011_N0500_R065_T33UVB_20230924T093549/acolite/S2A_MSI_2017_03_18_10_25_14_T33UVB_L2W_l2_flags.tif,2,S2A_MSI_2017_03_18_10_25_14_T33UVB_L2R.nc;S2A_MSI_2017_03_18_10_25_14_T33UVB_L2W.nc,4,S2A_MSIL1C_20170318T102011_N0500_R065_T33UVB_20230924T093549/acolite/acolite-settings.txt;S2A_MSIL1C_20170318T102011_N0500_R065_T33UVB_20230924T093549/acolite/acolite_run_20260820_063018_l1r_settings.txt;S2A_MSIL1C_20170318T102011_N0500_R065_T33UVB_20230924T093549/acolite/acolite_run_20260820_063018_l1r_settings_user.txt;S2A_MSIL1C_20170318T102011_N0500_R065_T33UVB_20230924T093549/acolite/acolite_run_20260820_063018_l2r_settings.txt,2f5adec0f5288acd3c7ddfa9cfe75a923b61edd9d0df63c246194dc7ee45a2e9;21f155f2b7ff7455585ca7a53958f65a96f94079a1a4a3ddb9a18de9abd8e020;5b6a18b5d2100d6a8043f281d20fca3c403a946af479e655934e4d3dd28ab51a;8f471de0c0adb89125e3b09484e188aa4fc15dc7b3e6e53de1511bd10f7947ca,1,S2A_MSIL1C_20170318T102011_N0500_R065_T33UVB_20230924T093549/acolite/run.json,4ceaa7e9a4a3b97e84480a529c77d29491056480a6d6953d515aa40890e8a4a2,S2A_MSIL1C_20170318T102011_N0500_R065_T33UVB_20230924T093549,ancestor_directory_l1c_product_name,exact_unique,N0500,65,,,not_declared_unverified,/projects/eko/fs7/pers/ZC/TWIN_water/S2L1C/T33UVB/S2A_MSIL1C_20170318T102011_N0500_R065_T33UVB_20230924T093549.SAFE,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/ACOLITE_VOMBSJON/S2A_MSIL1C_20170318T102011_N0500_R065_T33UVB_20230924T093549/acolite,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,20,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/vombsjon.geojson,acolite_settings_file,declared_in_acolite_run_files,False,acolite_settings_file,declared_in_acolite_run_files,tiled,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files
S2A_MSI_2017_03_21_10_35_10_T33UVB,S2A_MSIL1C_20170321T103011_N0500_R108_T33UVB_20231101T022419/acolite,2,<acolite_root>/<l1c_product>/acolite/<files>,acolite_output_basename,S2A,T33UVB,2017-03-21T10:30:11Z,2017-03-21,2017,11,443;492;560;665;704;740;783;833;865;1614;2202,1,S2A_MSIL1C_20170321T103011_N0500_R108_T33UVB_20231101T022419/acolite/S2A_MSI_2017_03_21_10_35_10_T33UVB_L2W_l2_flags.tif,2,S2A_MSI_2017_03_21_10_35_10_T33UVB_L2R.nc;S2A_MSI_2017_03_21_10_35_10_T33UVB_L2W.nc,4,S2A_MSIL1C_20170321T103011_N0500_R108_T33UVB_20231101T022419/acolite/acolite-settings.txt;S2A_MSIL1C_20170321T103011_N0500_R108_T33UVB_20231101T022419/acolite/acolite_run_20260820_063039_l1r_settings.txt;S2A_MSIL1C_20170321T103011_N0500_R108_T33UVB_20231101T022419/acolite/acolite_run_20260820_063039_l1r_settings_user.txt;S2A_MSIL1C_20170321T103011_N0500_R108_T33UVB_20231101T022419/acolite/acolite_run_20260820_063039_l2r_settings.txt,2f5adec0f5288acd3c7ddfa9cfe75a923b61edd9d0df63c246194dc7ee45a2e9;3b911b6b2b6a56a7258720e6933b98fc7d17321c32b8acab2ada75698a6b895f;be3964119578a7d5b758c7cf82aab5367baecc4f706588161ec33fce64b0095d;3c8f51985144568e43af63c0a5c8c5ce2926d283990da4442517fd0edc1cb63b,1,S2A_MSIL1C_20170321T103011_N0500_R108_T33UVB_20231101T022419/acolite/run.json,13176e675994a83691560acf327273db3736fe1e676332553e9d33ec6c727676,S2A_MSIL1C_20170321T103011_N0500_R108_T33UVB_20231101T022419,ancestor_directory_l1c_product_name,exact_unique,N0500,108,,,not_declared_unverified,/projects/eko/fs7/pers/ZC/TWIN_water/S2L1C/T33UVB/S2A_MSIL1C_20170321T103011_N0500_R108_T33UVB_20231101T022419.SAFE,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/ACOLITE_VOMBSJON/S2A_MSIL1C_20170321T103011_N0500_R108_T33UVB_20231101T022419/acolite,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,20,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/vombsjon.geojson,acolite_settings_file,declared_in_acolite_run_files,False,acolite_settings_file,declared_in_acolite_run_files,tiled,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files
S2A_MSI_2017_03_28_10_25_17_T33UVB,S2A_MSIL1C_20170328T102021_N0500_R065_T33UVB_20230926T115940/acolite,2,<acolite_root>/<l1c_product>/acolite/<files>,acolite_output_basename,S2A,T33UVB,2017-03-28T10:20:21Z,2017-03-28,2017,11,443;492;560;665;704;740;783;833;865;1614;2202,1,S2A_MSIL1C_20170328T102021_N0500_R065_T33UVB_20230926T115940/acolite/S2A_MSI_2017_03_28_10_25_17_T33UVB_L2W_l2_flags.tif,2,S2A_MSI_2017_03_28_10_25_17_T33UVB_L2R.nc;S2A_MSI_2017_03_28_10_25_17_T33UVB_L2W.nc,4,S2A_MSIL1C_20170328T102021_N0500_R065_T33UVB_20230926T115940/acolite/acolite-settings.txt;S2A_MSIL1C_20170328T102021_N0500_R065_T33UVB_20230926T115940/acolite/acolite_run_20260820_063101_l1r_settings.txt;S2A_MSIL1C_20170328T102021_N0500_R065_T33UVB_20230926T115940/acolite/acolite_run_20260820_063101_l1r_settings_user.txt;S2A_MSIL1C_20170328T102021_N0500_R065_T33UVB_20230926T115940/acolite/acolite_run_20260820_063101_l2r_settings.txt,2f5adec0f5288acd3c7ddfa9cfe75a923b61edd9d0df63c246194dc7ee45a2e9;213e0a4e3276f23ec1f569ff12075bfa7aeab686c9001f25b6d5974f2309cecb;71544d8b8c3ac2136de1eda210bb3a861976a4a740affa6eea5ac7d1e6c9827d;7a0862c31cd8fc112bcb82a8bd99372a14d625d619b1383ec27db990024e7627,1,S2A_MSIL1C_20170328T102021_N0500_R065_T33UVB_20230926T115940/acolite/run.json,625e41f2dcd0cf8e7f86d86ad227540e7a613574669a6667e180d6b4cfba96ea,S2A_MSIL1C_20170328T102021_N0500_R065_T33UVB_20230926T115940,ancestor_directory_l1c_product_name,exact_unique,N0500,65,,,not_declared_unverified,/projects/eko/fs7/pers/ZC/TWIN_water/S2L1C/T33UVB/S2A_MSIL1C_20170328T102021_N0500_R065_T33UVB_20230926T115940.SAFE,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/ACOLITE_VOMBSJON/S2A_MSIL1C_20170328T102021_N0500_R065_T33UVB_20230926T115940/acolite,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,20,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/vombsjon.geojson,acolite_settings_file,declared_in_acolite_run_files,False,acolite_settings_file,declared_in_acolite_run_files,tiled,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files
S2A_MSI_2017_03_31_10_35_13_T33UVB,S2A_MSIL1C_20170331T103021_N0500_R108_T33UVB_20231112T065245/acolite,2,<acolite_root>/<l1c_product>/acolite/<files>,acolite_output_basename,S2A,T33UVB,2017-03-31T10:30:21Z,2017-03-31,2017,11,443;492;560;665;704;740;783;833;865;1614;2202,1,S2A_MSIL1C_20170331T103021_N0500_R108_T33UVB_20231112T065245/acolite/S2A_MSI_2017_03_31_10_35_13_T33UVB_L2W_l2_flags.tif,2,S2A_MSI_2017_03_31_10_35_13_T33UVB_L2R.nc;S2A_MSI_2017_03_31_10_35_13_T33UVB_L2W.nc,4,S2A_MSIL1C_20170331T103021_N0500_R108_T33UVB_20231112T065245/acolite/acolite-settings.txt;S2A_MSIL1C_20170331T103021_N0500_R108_T33UVB_20231112T065245/acolite/acolite_run_20260820_063123_l1r_settings.txt;S2A_MSIL1C_20170331T103021_N0500_R108_T33UVB_20231112T065245/acolite/acolite_run_20260820_063123_l1r_settings_user.txt;S2A_MSIL1C_20170331T103021_N0500_R108_T33UVB_20231112T065245/acolite/acolite_run_20260820_063123_l2r_settings.txt,2f5adec0f5288acd3c7ddfa9cfe75a923b61edd9d0df63c246194dc7ee45a2e9;dcc7044863ef790fd171ce7874275e787747af4395d8b52f4303816c786d04ee;9c041d66d1fc98923c2c0f9f067b82bfe99c96e512803c957dd466fbde67d68e;0919933001d24d3ebc8fc57255fc3fdbdfe3669640abe5612565bd5e2dacfb7a,1,S2A_MSIL1C_20170331T103021_N0500_R108_T33UVB_20231112T065245/acolite/run.json,50e4acc26018cdad4b5bdbde88f22f4d718cfdd31581a6688beb72a7a433600a,S2A_MSIL1C_20170331T103021_N0500_R108_T33UVB_20231112T065245,ancestor_directory_l1c_product_name,exact_unique,N0500,108,,,not_declared_unverified,/projects/eko/fs7/pers/ZC/TWIN_water/S2L1C/T33UVB/S2A_MSIL1C_20170331T103021_N0500_R108_T33UVB_20231112T065245.SAFE,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/ACOLITE_VOMBSJON/S2A_MSIL1C_20170331T103021_N0500_R108_T33UVB_20231112T065245/acolite,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,20,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/vombsjon.geojson,acolite_settings_file,declared_in_acolite_run_files,False,acolite_settings_file,declared_in_acolite_run_files,tiled,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files
S2A_MSI_2017_04_07_10_25_20_T33UVB,S2A_MSIL1C_20170407T102021_N0500_R065_T33UVB_20231112T185143/acolite,2,<acolite_root>/<l1c_product>/acolite/<files>,acolite_output_basename,S2A,T33UVB,2017-04-07T10:20:21Z,2017-04-07,2017,11,443;492;560;665;704;740;783;833;865;1614;2202,1,S2A_MSIL1C_20170407T102021_N0500_R065_T33UVB_20231112T185143/acolite/S2A_MSI_2017_04_07_10_25_20_T33UVB_L2W_l2_flags.tif,2,S2A_MSI_2017_04_07_10_25_20_T33UVB_L2R.nc;S2A_MSI_2017_04_07_10_25_20_T33UVB_L2W.nc,4,S2A_MSIL1C_20170407T102021_N0500_R065_T33UVB_20231112T185143/acolite/acolite-settings.txt;S2A_MSIL1C_20170407T102021_N0500_R065_T33UVB_20231112T185143/acolite/acolite_run_20260820_063144_l1r_settings.txt;S2A_MSIL1C_20170407T102021_N0500_R065_T33UVB_20231112T185143/acolite/acolite_run_20260820_063144_l1r_settings_user.txt;S2A_MSIL1C_20170407T102021_N0500_R065_T33UVB_20231112T185143/acolite/acolite_run_20260820_063144_l2r_settings.txt,2f5adec0f5288acd3c7ddfa9cfe75a923b61edd9d0df63c246194dc7ee45a2e9;e560798d16a18b24c028aff0ddc402cfe4ee65e52998b84c640a01d15a2fb1fc;60fa524fe38b6536e816280c3a0a9cb6df88c37985c04c1e8429a1791ac2b999;e6c87d955428dd93f1f6c5c738ab8559a1067fb224995f0bf62022811cc607a5,1,S2A_MSIL1C_20170407T102021_N0500_R065_T33UVB_20231112T185143/acolite/run.json,c6099b2af8d06b226bbb919a475c1fb83411eae37a38fa9a2a65e175dff4e4b6,S2A_MSIL1C_20170407T102021_N0500_R065_T33UVB_20231112T185143,ancestor_directory_l1c_product_name,exact_unique,N0500,65,,,not_declared_unverified,/projects/eko/fs7/pers/ZC/TWIN_water/S2L1C/T33UVB/S2A_MSIL1C_20170407T102021_N0500_R065_T33UVB_20231112T185143.SAFE,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/ACOLITE_VOMBSJON/S2A_MSIL1C_20170407T102021_N0500_R065_T33UVB_20231112T185143/acolite,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,20,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/vombsjon.geojson,acolite_settings_file,declared_in_acolite_run_files,False,acolite_settings_file,declared_in_acolite_run_files,tiled,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files
S2A_MSI_2017_04_10_10_35_15_T33UVB,S2A_MSIL1C_20170410T103021_N0500_R108_T33UVB_20231111T130604/acolite,2,<acolite_root>/<l1c_product>/acolite/<files>,acolite_output_basename,S2A,T33UVB,2017-04-10T10:30:21Z,2017-04-10,2017,11,443;492;560;665;704;740;783;833;865;1614;2202,1,S2A_MSIL1C_20170410T103021_N0500_R108_T33UVB_20231111T130604/acolite/S2A_MSI_2017_04_10_10_35_15_T33UVB_L2W_l2_flags.tif,2,S2A_MSI_2017_04_10_10_35_15_T33UVB_L2R.nc;S2A_MSI_2017_04_10_10_35_15_T33UVB_L2W.nc,4,S2A_MSIL1C_20170410T103021_N0500_R108_T33UVB_20231111T130604/acolite/acolite-settings.txt;S2A_MSIL1C_20170410T103021_N0500_R108_T33UVB_20231111T130604/acolite/acolite_run_20260820_063206_l1r_settings.txt;S2A_MSIL1C_20170410T103021_N0500_R108_T33UVB_20231111T130604/acolite/acolite_run_20260820_063206_l1r_settings_user.txt;S2A_MSIL1C_20170410T103021_N0500_R108_T33UVB_20231111T130604/acolite/acolite_run_20260820_063206_l2r_settings.txt,2f5adec0f5288acd3c7ddfa9cfe75a923b61edd9d0df63c246194dc7ee45a2e9;a43ed32d051180d78e78bedbd2f29b58eb6563eab3fb9fb57f8140e1cb443128;2bbe2f4aa0c1b719adc506f17d7cfed50a4cdddd634d563c961342222c26416a;fcf921e52323418bdb9fb7fcfc518db9a8648dc912c02c1e073d53f3e0210f53,1,S2A_MSIL1C_20170410T103021_N0500_R108_T33UVB_20231111T130604/acolite/run.json,9cf7fce0382d9d3fecb1fff2c3c9272630b949a972f5bcbc39bda542a28e715f,S2A_MSIL1C_20170410T103021_N0500_R108_T33UVB_20231111T130604,ancestor_directory_l1c_product_name,exact_unique,N0500,108,,,not_declared_unverified,/projects/eko/fs7/pers/ZC/TWIN_water/S2L1C/T33UVB/S2A_MSIL1C_20170410T103021_N0500_R108_T33UVB_20231111T130604.SAFE,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/ACOLITE_VOMBSJON/S2A_MSIL1C_20170410T103021_N0500_R108_T33UVB_20231111T130604/acolite,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,20,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/vombsjon.geojson,acolite_settings_file,declared_in_acolite_run_files,False,acolite_settings_file,declared_in_acolite_run_files,tiled,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files
S2A_MSI_2017_04_17_10_25_23_T33UVB,S2A_MSIL1C_20170417T102021_N0500_R065_T33UVB_20231110T175431/acolite,2,<acolite_root>/<l1c_product>/acolite/<files>,acolite_output_basename,S2A,T33UVB,2017-04-17T10:20:21Z,2017-04-17,2017,11,443;492;560;665;704;740;783;833;865;1614;2202,1,S2A_MSIL1C_20170417T102021_N0500_R065_T33UVB_20231110T175431/acolite/S2A_MSI_2017_04_17_10_25_23_T33UVB_L2W_l2_flags.tif,2,S2A_MSI_2017_04_17_10_25_23_T33UVB_L2R.nc;S2A_MSI_2017_04_17_10_25_23_T33UVB_L2W.nc,4,S2A_MSIL1C_20170417T102021_N0500_R065_T33UVB_20231110T175431/acolite/acolite-settings.txt;S2A_MSIL1C_20170417T102021_N0500_R065_T33UVB_20231110T175431/acolite/acolite_run_20260820_063227_l1r_settings.txt;S2A_MSIL1C_20170417T102021_N0500_R065_T33UVB_20231110T175431/acolite/acolite_run_20260820_063227_l1r_settings_user.txt;S2A_MSIL1C_20170417T102021_N0500_R065_T33UVB_20231110T175431/acolite/acolite_run_20260820_063227_l2r_settings.txt,2f5adec0f5288acd3c7ddfa9cfe75a923b61edd9d0df63c246194dc7ee45a2e9;0661f15c4724a2f459a789812d88024162e972ab9f5eb57fb001f16a45f27f0d;19659ae5dfd99ecacd3fa7a867882e792cd0821d92939746f9fe3eb867c4dd41;a3c96a2a0fbea3aaac7b899bb92a644a0a60e8c413b9352d9ee7edb73187d513,1,S2A_MSIL1C_20170417T102021_N0500_R065_T33UVB_20231110T175431/acolite/run.json,a4342e6e4130e86786371f10881cf3ee155c684e7ed41424ed5b579367068e3a,S2A_MSIL1C_20170417T102021_N0500_R065_T33UVB_20231110T175431,ancestor_directory_l1c_product_name,exact_unique,N0500,65,,,not_declared_unverified,/projects/eko/fs7/pers/ZC/TWIN_water/S2L1C/T33UVB/S2A_MSIL1C_20170417T102021_N0500_R065_T33UVB_20231110T175431.SAFE,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/ACOLITE_VOMBSJON/S2A_MSIL1C_20170417T102021_N0500_R065_T33UVB_20231110T175431/acolite,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,20,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/vombsjon.geojson,acolite_settings_file,declared_in_acolite_run_files,False,acolite_settings_file,declared_in_acolite_run_files,tiled,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files
S2A_MSI_2017_04_20_10_35_18_T33UVB,S2A_MSIL1C_20170420T103021_N0500_R108_T33UVB_20231114T115928/acolite,2,<acolite_root>/<l1c_product>/acolite/<files>,acolite_output_basename,S2A,T33UVB,2017-04-20T10:30:21Z,2017-04-20,2017,11,443;492;560;665;704;740;783;833;865;1614;2202,1,S2A_MSIL1C_20170420T103021_N0500_R108_T33UVB_20231114T115928/acolite/S2A_MSI_2017_04_20_10_35_18_T33UVB_L2W_l2_flags.tif,2,S2A_MSI_2017_04_20_10_35_18_T33UVB_L2R.nc;S2A_MSI_2017_04_20_10_35_18_T33UVB_L2W.nc,4,S2A_MSIL1C_20170420T103021_N0500_R108_T33UVB_20231114T115928/acolite/acolite-settings.txt;S2A_MSIL1C_20170420T103021_N0500_R108_T33UVB_20231114T115928/acolite/acolite_run_20260820_063250_l1r_settings.txt;S2A_MSIL1C_20170420T103021_N0500_R108_T33UVB_20231114T115928/acolite/acolite_run_20260820_063250_l1r_settings_user.txt;S2A_MSIL1C_20170420T103021_N0500_R108_T33UVB_20231114T115928/acolite/acolite_run_20260820_063250_l2r_settings.txt,2f5adec0f5288acd3c7ddfa9cfe75a923b61edd9d0df63c246194dc7ee45a2e9;bbfaec5981ec53870d164fe9fe83d77830689bf0844344bdcc48d3394b42364b;cca663916d2fb3ac6fee9a675dd077539d8a501ac0a06ce7d7bfe61b2c61f237;1111d165e810be1842faeacf7aa6d81338404569794be72fbd5de8d5febdc706,1,S2A_MSIL1C_20170420T103021_N0500_R108_T33UVB_20231114T115928/acolite/run.json,8ac6f96b80a6bffa094aa82aacc483439351565ef67cbe248bd154a7345bd057,S2A_MSIL1C_20170420T103021_N0500_R108_T33UVB_20231114T115928,ancestor_directory_l1c_product_name,exact_unique,N0500,108,,,not_declared_unverified,/projects/eko/fs7/pers/ZC/TWIN_water/S2L1C/T33UVB/S2A_MSIL1C_20170420T103021_N0500_R108_T33UVB_20231114T115928.SAFE,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/ACOLITE_VOMBSJON/S2A_MSIL1C_20170420T103021_N0500_R108_T33UVB_20231114T115928/acolite,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,20,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/vombsjon.geojson,acolite_settings_file,declared_in_acolite_run_files,False,acolite_settings_file,declared_in_acolite_run_files,tiled,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files
