method,date,year,observation_unit,same_day_reduction,n_products_considered,n_products_mci_eligible,n_products_ndci_eligible,mci_observation_available,MCI_date_median,MCI_observation_median_min,MCI_observation_median_max,MCI_observation_median_spread,ndci_observation_available,NDCI_date_median,contributing_product_ids,contributing_sensing_datetimes_utc,contributing_processing_baselines,contributing_mci_valid_pixel_counts,contributing_mci_valid_pixel_fractions,excluded_product_ids,excluded_product_statuses,reprocessings_counted_as_independent_observations,methods_pooled,support_pixel_count
L2A,2019-11-06,2019,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20191106T103231_N0500_R108_T33UVB_20230610T224652,ineligible_below_6_valid_pixels,False,False,9
L2A,2019-11-08,2019,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.0014066666666666672,0.0014066666666666672,0.0014066666666666672,0.0,True,0.3055555555555556,S2B_MSIL2A_20191108T102139_N0500_R065_T33UVB_20230706T135333,2019-11-08T10:21:39Z,N0500,9,1.0,,,False,False,9
L2A,2019-11-11,2019,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSIL2A_20191111T103159_N0500_R108_T33UVB_20230611T040040,ineligible_below_6_valid_pixels,False,False,9
L2A,2019-11-13,2019,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20191113T102301_N0500_R065_T33UVB_20230623T050347,ineligible_below_6_valid_pixels,False,False,9
L2A,2019-11-16,2019,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20191116T103311_N0500_R108_T33UVB_20230622T053540,ineligible_below_6_valid_pixels,False,False,9
L2A,2019-11-18,2019,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSIL2A_20191118T102219_N0500_R065_T33UVB_20230623T070631,ineligible_below_6_valid_pixels,False,False,9
L2A,2019-11-21,2019,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSIL2A_20191121T103239_N0500_R108_T33UVB_20230621T055622,ineligible_below_6_valid_pixels,False,False,9
L2A,2019-11-23,2019,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20191123T102341_N0500_R065_T33UVB_20230623T033647,ineligible_below_6_valid_pixels,False,False,9
L2A,2019-11-26,2019,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20191126T103351_N0500_R108_T33UVB_20230622T064718,ineligible_below_6_valid_pixels,False,False,9
L2A,2019-11-28,2019,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSIL2A_20191128T102259_N0500_R065_T33UVB_20230704T054309,ineligible_below_6_valid_pixels,False,False,9
L2A,2019-12-01,2019,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSIL2A_20191201T103309_N0500_R108_T33UVB_20230609T152520,ineligible_below_6_valid_pixels,False,False,9
L2A,2019-12-03,2019,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20191203T102401_N0500_R065_T33UVB_20230618T234507,ineligible_below_6_valid_pixels,False,False,9
L2A,2019-12-06,2019,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20191206T103421_N0500_R108_T33UVB_20230626T200401,ineligible_below_6_valid_pixels,False,False,9
L2A,2019-12-08,2019,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSIL2A_20191208T102319_N0500_R065_T33UVB_20230619T175912,ineligible_below_6_valid_pixels,False,False,9
L2A,2019-12-11,2019,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSIL2A_20191211T103329_N0500_R108_T33UVB_20230617T114423,ineligible_below_6_valid_pixels,False,False,9
L2A,2019-12-13,2019,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20191213T102421_N0500_R065_T33UVB_20230617T071010,ineligible_below_6_valid_pixels,False,False,9
L2A,2019-12-16,2019,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20191216T103431_N0500_R108_T33UVB_20230616T035842,ineligible_below_6_valid_pixels,False,False,9
L2A,2019-12-18,2019,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.0034399999999999986,0.0034399999999999986,0.0034399999999999986,0.0,True,-0.03157894736842105,S2B_MSIL2A_20191218T102339_N0500_R065_T33UVB_20230601T013119,2019-12-18T10:23:39Z,N0500,9,1.0,,,False,False,9
L2A,2019-12-21,2019,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSIL2A_20191221T103339_N0500_R108_T33UVB_20230531T230720,ineligible_below_6_valid_pixels,False,False,9
L2A,2019-12-23,2019,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20191223T102431_N0500_R065_T33UVB_20230613T130625,ineligible_below_6_valid_pixels,False,False,9
L2A,2019-12-26,2019,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20191226T103431_N0500_R108_T33UVB_20230613T184010,ineligible_below_6_valid_pixels,False,False,9
L2A,2019-12-28,2019,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSIL2A_20191228T102339_N0500_R065_T33UVB_20230616T182820,ineligible_below_6_valid_pixels,False,False,9
L2A,2019-12-31,2019,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.0010199999999999966,0.0010199999999999966,0.0010199999999999966,0.0,True,-0.06112469437652817,S2B_MSIL2A_20191231T103339_N0500_R108_T33UVB_20230617T020808,2019-12-31T10:33:39Z,N0500,9,1.0,,,False,False,9
L2A,2020-01-02,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20200102T102421_N0500_R065_T33UVB_20230505T004346,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-01-05,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20200105T103421_N0500_R108_T33UVB_20230501T164307,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-01-07,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSIL2A_20200107T102319_N0500_R065_T33UVB_20230422T024330,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-01-10,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSIL2A_20200110T103319_N0500_R108_T33UVB_20230429T022509,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-01-12,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20200112T102401_N0500_R065_T33UVB_20230604T151620,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-01-15,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20200115T103401_N0500_R108_T33UVB_20230630T202330,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-01-17,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSIL2A_20200117T102249_N0500_R065_T33UVB_20230611T221314,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-01-20,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSIL2A_20200120T103239_N0500_R108_T33UVB_20230422T081706,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-01-22,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.005186666666666666,0.005186666666666666,0.005186666666666666,0.0,True,-0.00729927007299272,S2A_MSIL2A_20200122T102321_N0500_R065_T33UVB_20230602T061603,2020-01-22T10:23:21Z,N0500,9,1.0,,,False,False,9
L2A,2020-01-25,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20200125T103321_N0500_R108_T33UVB_20230603T193308,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-01-27,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSIL2A_20200127T102209_N0500_R065_T33UVB_20230504T223720,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-01-30,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSIL2A_20200130T103159_N0500_R108_T33UVB_20230602T004540,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-02-01,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20200201T102241_N0500_R065_T33UVB_20230602T031621,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-02-04,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20200204T103221_N0500_R108_T33UVB_20230701T015127,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-02-06,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSIL2A_20200206T102109_N0500_R065_T33UVB_20230630T201033,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-02-09,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSIL2A_20200209T103059_N0500_R108_T33UVB_20230625T025929,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-02-11,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20200211T102141_N0500_R065_T33UVB_20230413T103023,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-02-14,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.0020799999999999985,0.0020799999999999985,0.0020799999999999985,0.0,True,-0.13157894736842102,S2A_MSIL2A_20200214T103121_N0500_R108_T33UVB_20230506T013446,2020-02-14T10:31:21Z,N0500,9,1.0,,,False,False,9
L2A,2020-02-16,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSIL2A_20200216T102019_N0500_R065_T33UVB_20230506T011825,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-02-19,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSIL2A_20200219T102949_N0500_R108_T33UVB_20230427T191026,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-02-21,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20200221T102041_N0500_R065_T33UVB_20230609T224309,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-02-24,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20200224T103021_N0500_R108_T33UVB_20230613T121929,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-02-26,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSIL2A_20200226T101909_N0500_R065_T33UVB_20230613T083806,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-02-29,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSIL2A_20200229T102849_N0500_R108_T33UVB_20230624T202300,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-03-02,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20200302T102021_N0500_R065_T33UVB_20230417T054811,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-03-05,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20200305T103021_N0500_R108_T33UVB_20230630T022413,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-03-07,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSIL2A_20200307T101759_N0500_R065_T33UVB_20230630T141329,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-03-10,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSIL2A_20200310T102739_N0500_R108_T33UVB_20230601T060043,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-03-12,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.004040000000000002,0.004040000000000002,0.004040000000000002,0.0,True,-0.05381165919282511,S2A_MSIL2A_20200312T102021_N0500_R065_T33UVB_20230630T112231,2020-03-12T10:20:21Z,N0500,9,1.0,,,False,False,9
L2A,2020-03-15,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20200315T103021_N0500_R108_T33UVB_20230412T055332,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-03-17,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,-0.0006200000000000025,-0.0006200000000000025,-0.0006200000000000025,0.0,True,0.02998965873836608,S2B_MSIL2A_20200317T101649_N0500_R065_T33UVB_20230627T143307,2020-03-17T10:16:49Z,N0500,9,1.0,,,False,False,9
L2A,2020-03-20,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSIL2A_20200320T102639_N0500_R108_T33UVB_20230531T190437,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-03-22,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20200322T102021_N0500_R065_T33UVB_20230419T130308,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-03-25,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.0015599999999999989,0.0015599999999999989,0.0015599999999999989,0.0,True,-0.09375000000000003,S2A_MSIL2A_20200325T103021_N0500_R108_T33UVB_20230409T152532,2020-03-25T10:30:21Z,N0500,9,1.0,,,False,False,9
L2A,2020-03-27,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSIL2A_20200327T101629_N0500_R065_T33UVB_20230615T014206,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-03-30,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSIL2A_20200330T102609_N0500_R108_T33UVB_20230614T145232,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-04-01,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.002119999999999997,0.002119999999999997,0.002119999999999997,0.0,True,0.0007358351729212866,S2A_MSIL2A_20200401T102021_N0500_R065_T33UVB_20230510T024847,2020-04-01T10:20:21Z,N0500,9,1.0,,,False,False,9
L2A,2020-04-04,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20200404T103021_N0500_R108_T33UVB_20230405T072636,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-04-06,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.0009266666666666659,0.0009266666666666659,0.0009266666666666659,0.0,True,-0.04089219330855019,S2B_MSIL2A_20200406T101559_N0500_R065_T33UVB_20230621T091440,2020-04-06T10:15:59Z,N0500,9,1.0,,,False,False,9
L2A,2020-04-09,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.00038666666666666537,0.00038666666666666537,0.00038666666666666537,0.0,True,-0.029197080291970816,S2B_MSIL2A_20200409T102559_N0500_R108_T33UVB_20230426T095025,2020-04-09T10:25:59Z,N0500,9,1.0,,,False,False,9
L2A,2020-04-11,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20200411T102021_N0500_R065_T33UVB_20230510T050802,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-04-14,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20200414T103021_N0500_R108_T33UVB_20230417T150458,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-04-16,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.0027666666666666673,0.0027666666666666673,0.0027666666666666673,0.0,True,0.04709141274238227,S2B_MSIL2A_20200416T101549_N0500_R065_T33UVB_20230522T094018,2020-04-16T10:15:49Z,N0500,9,1.0,,,False,False,9
L2A,2020-04-19,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSIL2A_20200419T102549_N0500_R108_T33UVB_20230519T060931,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-04-21,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.0012266666666666667,0.0012266666666666667,0.0012266666666666667,0.0,True,0.022222222222222216,S2A_MSIL2A_20200421T102021_N0500_R065_T33UVB_20230419T010724,2020-04-21T10:20:21Z,N0500,9,1.0,,,False,False,9
L2A,2020-04-24,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20200424T103021_N0500_R108_T33UVB_20230519T131330,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-04-26,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.0008200000000000013,0.0008200000000000013,0.0008200000000000013,0.0,True,-0.04444444444444446,S2B_MSIL2A_20200426T101549_N0500_R065_T33UVB_20230522T160416,2020-04-26T10:15:49Z,N0500,9,1.0,,,False,False,9
L2A,2020-04-29,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSIL2A_20200429T102559_N0500_R108_T33UVB_20230502T003252,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-05-01,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20200501T102031_N0500_R065_T33UVB_20230508T220614,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-05-04,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20200504T103031_N0500_R108_T33UVB_20230331T165921,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-05-06,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,-0.0012600000000000007,-0.0012600000000000007,-0.0012600000000000007,0.0,True,0.043809523809523805,S2B_MSIL2A_20200506T101559_N0500_R065_T33UVB_20230427T233014,2020-05-06T10:15:59Z,N0500,9,1.0,,,False,False,9
L2A,2020-05-09,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSIL2A_20200509T102559_N0500_R108_T33UVB_20230504T014515,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-05-11,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20200511T102031_N0500_R065_T33UVB_20230402T194048,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-05-14,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.0008333333333333352,0.0008333333333333352,0.0008333333333333352,0.0,True,0.0,S2A_MSIL2A_20200514T103031_N0500_R108_T33UVB_20230402T132633,2020-05-14T10:30:31Z,N0500,9,1.0,,,False,False,9
L2A,2020-05-16,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSIL2A_20200516T101559_N0500_R065_T33UVB_20230428T102504,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-05-19,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.002253333333333333,0.002253333333333333,0.002253333333333333,0.0,True,-0.015723270440251586,S2B_MSIL2A_20200519T102559_N0500_R108_T33UVB_20230619T002537,2020-05-19T10:25:59Z,N0500,9,1.0,,,False,False,9
L2A,2020-05-21,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.0008400000000000005,0.0008400000000000005,0.0008400000000000005,0.0,True,0.04273504273504277,S2A_MSIL2A_20200521T102031_N0500_R065_T33UVB_20230415T081814,2020-05-21T10:20:31Z,N0500,9,1.0,,,False,False,9
L2A,2020-05-24,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20200524T103031_N0500_R108_T33UVB_20230503T134650,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-05-26,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.00036000000000000094,0.00036000000000000094,0.00036000000000000094,0.0,True,0.023999999999999994,S2B_MSIL2A_20200526T101559_N0500_R065_T33UVB_20230504T082505,2020-05-26T10:15:59Z,N0500,9,1.0,,,False,False,9
L2A,2020-05-29,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,-1.3333333333333947e-05,-1.3333333333333947e-05,-1.3333333333333947e-05,0.0,True,0.02020202020202017,S2B_MSIL2A_20200529T102559_N0500_R108_T33UVB_20230509T075833,2020-05-29T10:25:59Z,N0500,9,1.0,,,False,False,9
L2A,2020-05-31,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20200531T102031_N0500_R065_T33UVB_20230509T002850,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-06-03,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20200603T103031_N0500_R108_T33UVB_20230617T065918,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-06-05,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSIL2A_20200605T101559_N0500_R065_T33UVB_20230616T115605,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-06-08,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.0012266666666666676,0.0012266666666666676,0.0012266666666666676,0.0,True,0.0021231422505307725,S2B_MSIL2A_20200608T102559_N0500_R108_T33UVB_20230618T193152,2020-06-08T10:25:59Z,N0500,9,1.0,,,False,False,9
L2A,2020-06-10,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20200610T102031_N0500_R065_T33UVB_20230327T090844,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-06-13,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20200613T103031_N0500_R108_T33UVB_20230416T172456,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-06-15,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.00017333333333333263,0.00017333333333333263,0.00017333333333333263,0.0,True,-0.012658227848101299,S2B_MSIL2A_20200615T101559_N0500_R065_T33UVB_20230428T083529,2020-06-15T10:15:59Z,N0500,9,1.0,,,False,False,9
L2A,2020-06-18,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSIL2A_20200618T102559_N0500_R108_T33UVB_20230429T184607,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-06-20,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20200620T102031_N0500_R065_T33UVB_20230413T205714,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-06-23,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.003646666666666673,0.003646666666666673,0.003646666666666673,0.0,True,0.03056392595781315,S2A_MSIL2A_20200623T103031_N0500_R108_T33UVB_20230429T181356,2020-06-23T10:30:31Z,N0500,9,1.0,,,False,False,9
L2A,2020-06-25,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,-0.00026000000000000155,-0.00026000000000000155,-0.00026000000000000155,0.0,True,0.027586206896551738,S2B_MSIL2A_20200625T101559_N0500_R065_T33UVB_20230507T110141,2020-06-25T10:15:59Z,N0500,9,1.0,,,False,False,9
L2A,2020-06-28,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSIL2A_20200628T102559_N0500_R108_T33UVB_20230615T100244,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-06-30,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20200630T102031_N0500_R065_T33UVB_20230615T121941,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-07-03,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20200703T103031_N0500_R108_T33UVB_20230321T201840,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-07-05,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSIL2A_20200705T101559_N0500_R065_T33UVB_20230530T175912,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-07-08,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSIL2A_20200708T102559_N0500_R108_T33UVB_20230528T131050,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-07-10,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20200710T102031_N0500_R065_T33UVB_20230322T183713,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-07-13,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20200713T103031_N0500_R108_T33UVB_20230410T210403,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-07-15,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSIL2A_20200715T101559_N0500_R065_T33UVB_20230423T052638,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-07-18,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSIL2A_20200718T102559_N0500_R108_T33UVB_20230425T043013,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-07-20,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20200720T102031_N0500_R065_T33UVB_20230501T182808,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-07-23,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSIL2A_20200723T103031_N0500_R108_T33UVB_20230504T135307,ineligible_below_6_valid_pixels,False,False,9
L2A,2020-07-25,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.004253333333333333,0.004253333333333333,0.004253333333333333,0.0,True,0.1633986928104575,S2B_MSIL2A_20200725T101559_N0500_R065_T33UVB_20230430T175257,2020-07-25T10:15:59Z,N0500,9,1.0,,,False,False,9
