method,product_id,acolite_scene_id,linked_l1c_product_id,source_relative_path,target_id,target_role,target_latitude,target_longitude,coordinate_provenance,field_date,acquisition_date,year,sensing_datetime_utc,platform,tile_id,relative_orbit,processing_baseline,radiometry_processing_baseline,radiometry_processing_baseline_source,generation_time_utc,grid_resolution_m,window_size,window_pixel_count,support_detail,support_pixel_count,polygon_total_pixel_count,polygon_bbox_rows,polygon_bbox_cols,polygon_enclosing_window_size,polygon_coordinate_path,target_row,target_col,target_inside_raster,eligibility_rule_id,minimum_valid_pixels,minimum_valid_fraction,required_qa_complete,required_qa_incomplete_families,native_qa_incomplete,native_qa_incomplete_families,extraction_successful,observation_available,failure_reason,MCI_valid_pixel_count,MCI_valid_pixel_fraction,MCI_median,MCI_mean,MCI_SD,MCI_IQR,MCI_min,MCI_max,NDCI_valid_pixel_count,NDCI_valid_pixel_fraction,NDCI_median,NDCI_mean,NDCI_SD,NDCI_IQR,NDCI_min,NDCI_max,common_B456_valid_count,B4_reflectance_median,B5_reflectance_median,B6_reflectance_median,qa_whole_window_count_pixel_basis,qa_in_support_count_pixel_basis,qa_support_is_whole_read_window,qa_layer_counts_may_overlap,qa_common_hard_invalid_count_in_support,qa_common_hard_invalid_fraction_in_support,qa_scl_not_water_count_in_support,qa_opaque_cloud_count_in_support,qa_cirrus_count_in_support,qa_snow_ice_count_in_support,qa_B04_hard_invalid_count_in_support,qa_B05_hard_invalid_count_in_support,qa_B06_hard_invalid_count_in_support,qa_acolite_hard_invalid_count_in_support,qa_acolite_hard_invalid_fraction_in_support,mci_observation_eligible,mci_observation_status,ndci_observation_eligible,ndci_observation_status,eligibility_rule
L2A,S2A_MSIL2A_20250115T102351_N0511_R065_T33UVB_20250115T120652,,,S2A_MSIL2A_20250115T102351_N0511_R065_T33UVB_20250115T120652.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2025-01-15,2025,2025-01-15T10:23:51Z,S2A,T33UVB,65,N0511,N0511,product_metadata_PROCESSING_BASELINE,2025-01-15T12:06:52Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,9,1.0,0.0027800000000000012,0.003337037037037038,0.003096507192002541,0.002593333333333333,-0.00027333333333333376,0.009626666666666669,9,1.0,-0.1357340720221607,-0.10025001556238665,0.09270578705805196,0.12075798860540007,-0.19241192411924116,0.07368421052631578,9,0.0207,0.0156,0.0074,9,9,True,True,0,0.0,0,0,0,0,0,0,0,,,True,eligible_at_least_6_of_9_valid_pixels,True,eligible_at_least_6_of_9_valid_pixels,minimum_valid_pixel_count
L2A,S2A_MSIL2A_20250118T103351_N0511_R108_T33UVB_20250118T143252,,,S2A_MSIL2A_20250118T103351_N0511_R108_T33UVB_20250118T143252.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2025-01-18,2025,2025-01-18T10:33:51Z,S2A,T33UVB,108,N0511,N0511,product_metadata_PROCESSING_BASELINE,2025-01-18T14:32:52Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,9,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L2A,S2B_MSIL2A_20250120T102239_N0511_R065_T33UVB_20250120T130540,,,S2B_MSIL2A_20250120T102239_N0511_R065_T33UVB_20250120T130540.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2025-01-20,2025,2025-01-20T10:22:39Z,S2B,T33UVB,65,N0511,N0511,product_metadata_PROCESSING_BASELINE,2025-01-20T13:05:40Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,0,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L2A,S2B_MSIL2A_20250123T103239_N0511_R108_T33UVB_20250123T131418,,,S2B_MSIL2A_20250123T103239_N0511_R108_T33UVB_20250123T131418.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2025-01-23,2025,2025-01-23T10:32:39Z,S2B,T33UVB,108,N0511,N0511,product_metadata_PROCESSING_BASELINE,2025-01-23T13:14:18Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,9,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L2A,S2C_MSIL2A_20250125T102341_N0511_R065_T33UVB_20250125T134454,,,S2C_MSIL2A_20250125T102341_N0511_R065_T33UVB_20250125T134454.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2025-01-25,2025,2025-01-25T10:23:41Z,S2C,T33UVB,65,N0511,N0511,product_metadata_PROCESSING_BASELINE,2025-01-25T13:44:54Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,9,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L2A,S2C_MSIL2A_20250128T103331_N0511_R108_T33UVB_20250205T155511,,,S2C_MSIL2A_20250128T103331_N0511_R108_T33UVB_20250205T155511.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2025-01-28,2025,2025-01-28T10:33:31Z,S2C,T33UVB,108,N0511,N0511,product_metadata_PROCESSING_BASELINE,2025-02-05T15:55:11Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,0,9,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L2A,S2B_MSIL2A_20250130T102159_N0511_R065_T33UVB_20250130T141238,,,S2B_MSIL2A_20250130T102159_N0511_R065_T33UVB_20250130T141238.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2025-01-30,2025,2025-01-30T10:21:59Z,S2B,T33UVB,65,N0511,N0511,product_metadata_PROCESSING_BASELINE,2025-01-30T14:12:38Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,9,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L2A,S2B_MSIL2A_20250202T103149_N0511_R108_T33UVB_20250202T124202,,,S2B_MSIL2A_20250202T103149_N0511_R108_T33UVB_20250202T124202.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2025-02-02,2025,2025-02-02T10:31:49Z,S2B,T33UVB,108,N0511,N0511,product_metadata_PROCESSING_BASELINE,2025-02-02T12:42:02Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,9,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L2A,S2C_MSIL2A_20250204T102251_N0511_R065_T33UVB_20250204T144157,,,S2C_MSIL2A_20250204T102251_N0511_R065_T33UVB_20250204T144157.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2025-02-04,2025,2025-02-04T10:22:51Z,S2C,T33UVB,65,N0511,N0511,product_metadata_PROCESSING_BASELINE,2025-02-04T14:41:57Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,9,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L2A,S2C_MSIL2A_20250207T103241_N0511_R108_T33UVB_20250207T134355,,,S2C_MSIL2A_20250207T103241_N0511_R108_T33UVB_20250207T134355.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2025-02-07,2025,2025-02-07T10:32:41Z,S2C,T33UVB,108,N0511,N0511,product_metadata_PROCESSING_BASELINE,2025-02-07T13:43:55Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,9,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L2A,S2B_MSIL2A_20250209T102059_N0511_R065_T33UVB_20250209T125702,,,S2B_MSIL2A_20250209T102059_N0511_R065_T33UVB_20250209T125702.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2025-02-09,2025,2025-02-09T10:20:59Z,S2B,T33UVB,65,N0511,N0511,product_metadata_PROCESSING_BASELINE,2025-02-09T12:57:02Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,9,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L2A,S2B_MSIL2A_20250212T103049_N0511_R108_T33UVB_20250212T112550,,,S2B_MSIL2A_20250212T103049_N0511_R108_T33UVB_20250212T112550.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2025-02-12,2025,2025-02-12T10:30:49Z,S2B,T33UVB,108,N0511,N0511,product_metadata_PROCESSING_BASELINE,2025-02-12T11:25:50Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,9,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L2A,S2C_MSIL2A_20250214T102151_N0511_R065_T33UVB_20250214T142511,,,S2C_MSIL2A_20250214T102151_N0511_R065_T33UVB_20250214T142511.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2025-02-14,2025,2025-02-14T10:21:51Z,S2C,T33UVB,65,N0511,N0511,product_metadata_PROCESSING_BASELINE,2025-02-14T14:25:11Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,9,1.0,0.00196,0.0019466666666666675,0.0007823753006780768,0.0011133333333333334,0.00038666666666666797,0.0028066666666666674,9,1.0,-0.1137724550898203,-0.1315151240039372,0.04807834549474194,0.06649350649350654,-0.21794871794871792,-0.07784431137724546,9,0.0095,0.0074,0.0015,9,9,True,True,0,0.0,0,0,0,0,0,0,0,,,True,eligible_at_least_6_of_9_valid_pixels,True,eligible_at_least_6_of_9_valid_pixels,minimum_valid_pixel_count
L2A,S2C_MSIL2A_20250217T103131_N0511_R108_T33UVB_20250217T145603,,,S2C_MSIL2A_20250217T103131_N0511_R108_T33UVB_20250217T145603.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2025-02-17,2025,2025-02-17T10:31:31Z,S2C,T33UVB,108,N0511,N0511,product_metadata_PROCESSING_BASELINE,2025-02-17T14:56:03Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,9,1.0,0.001899999999999999,0.0012725925925925925,0.0026375987489559182,0.00427333333333333,-0.0030799999999999994,0.004279999999999999,9,1.0,-0.12000000000000001,-0.1071455278213171,0.07367659850201473,0.05133547734444595,-0.24731182795698917,0.0033898305084746148,9,0.0187,0.0157,0.008,9,9,True,True,0,0.0,0,0,0,0,0,0,0,,,True,eligible_at_least_6_of_9_valid_pixels,True,eligible_at_least_6_of_9_valid_pixels,minimum_valid_pixel_count
L2A,S2B_MSIL2A_20250219T101959_N0511_R065_T33UVB_20250219T142054,,,S2B_MSIL2A_20250219T101959_N0511_R065_T33UVB_20250219T142054.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2025-02-19,2025,2025-02-19T10:19:59Z,S2B,T33UVB,65,N0511,N0511,product_metadata_PROCESSING_BASELINE,2025-02-19T14:20:54Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,9,1.0,0.003599999999999999,0.0019585185185185183,0.004016041137706768,0.005566666666666657,-0.004619999999999992,0.00802,9,1.0,-0.038043478260869526,-0.04086426602238723,0.03558980946097022,0.04565775590239022,-0.1014717273431448,0.012430347192456065,9,0.0711,0.0659,0.0554,9,9,True,True,0,0.0,0,0,0,0,0,0,0,,,True,eligible_at_least_6_of_9_valid_pixels,True,eligible_at_least_6_of_9_valid_pixels,minimum_valid_pixel_count
L2A,S2B_MSIL2A_20250222T102939_N0511_R108_T33UVB_20250222T124858,,,S2B_MSIL2A_20250222T102939_N0511_R108_T33UVB_20250222T124858.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2025-02-22,2025,2025-02-22T10:29:39Z,S2B,T33UVB,108,N0511,N0511,product_metadata_PROCESSING_BASELINE,2025-02-22T12:48:58Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,9,1.0,0.0011999999999999997,0.0013733333333333332,0.0013230814201871492,0.0005799999999999989,-0.0007866666666666664,0.003939999999999999,9,1.0,-0.053763440860215034,-0.054590236651147234,0.05312126121798269,0.058121458946259516,-0.1297709923664122,0.03345724907063196,9,0.0148,0.0132,0.0094,9,9,True,True,0,0.0,0,0,0,0,0,0,0,,,True,eligible_at_least_6_of_9_valid_pixels,True,eligible_at_least_6_of_9_valid_pixels,minimum_valid_pixel_count
L2A,S2C_MSIL2A_20250224T102051_N0511_R065_T33UVB_20250224T155012,,,S2C_MSIL2A_20250224T102051_N0511_R065_T33UVB_20250224T155012.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2025-02-24,2025,2025-02-24T10:20:51Z,S2C,T33UVB,65,N0511,N0511,product_metadata_PROCESSING_BASELINE,2025-02-24T15:50:12Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,0,9,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L2A,S2C_MSIL2A_20250227T103021_N0511_R108_T33UVB_20250227T161512,,,S2C_MSIL2A_20250227T103021_N0511_R108_T33UVB_20250227T161512.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2025-02-27,2025,2025-02-27T10:30:21Z,S2C,T33UVB,108,N0511,N0511,product_metadata_PROCESSING_BASELINE,2025-02-27T16:15:12Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,9,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L2A,S2B_MSIL2A_20250301T101849_N0511_R065_T33UVB_20250301T131130,,,S2B_MSIL2A_20250301T101849_N0511_R065_T33UVB_20250301T131130.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2025-03-01,2025,2025-03-01T10:18:49Z,S2B,T33UVB,65,N0511,N0511,product_metadata_PROCESSING_BASELINE,2025-03-01T13:11:30Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,9,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L2A,S2B_MSIL2A_20250304T102819_N0511_R108_T33UVB_20250304T124944,,,S2B_MSIL2A_20250304T102819_N0511_R108_T33UVB_20250304T124944.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2025-03-04,2025,2025-03-04T10:28:19Z,S2B,T33UVB,108,N0511,N0511,product_metadata_PROCESSING_BASELINE,2025-03-04T12:49:44Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,9,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L2A,S2C_MSIL2A_20250306T101931_N0511_R065_T33UVB_20250306T152957,,,S2C_MSIL2A_20250306T101931_N0511_R065_T33UVB_20250306T152957.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2025-03-06,2025,2025-03-06T10:19:31Z,S2C,T33UVB,65,N0511,N0511,product_metadata_PROCESSING_BASELINE,2025-03-06T15:29:57Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,9,1.0,0.0015199999999999988,0.0014622222222222217,0.0008516063253248728,0.0010666666666666672,-0.0003666666666666662,0.0024200000000000003,9,1.0,-0.05882352941176475,-0.06716591235244561,0.030845707746206406,0.039576925491180776,-0.11953352769679294,-0.02997275204359674,9,0.0189,0.0166,0.0116,9,9,True,True,0,0.0,0,0,0,0,0,0,0,,,True,eligible_at_least_6_of_9_valid_pixels,True,eligible_at_least_6_of_9_valid_pixels,minimum_valid_pixel_count
L2A,S2C_MSIL2A_20250309T102911_N0511_R108_T33UVB_20250309T154656,,,S2C_MSIL2A_20250309T102911_N0511_R108_T33UVB_20250309T154656.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2025-03-09,2025,2025-03-09T10:29:11Z,S2C,T33UVB,108,N0511,N0511,product_metadata_PROCESSING_BASELINE,2025-03-09T15:46:56Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,0,0,9,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L2A,S2B_MSIL2A_20250311T101739_N0511_R065_T33UVB_20250311T142040,,,S2B_MSIL2A_20250311T101739_N0511_R065_T33UVB_20250311T142040.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2025-03-11,2025,2025-03-11T10:17:39Z,S2B,T33UVB,65,N0511,N0511,product_metadata_PROCESSING_BASELINE,2025-03-11T14:20:40Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,9,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L2A,S2B_MSIL2A_20250314T102719_N0511_R108_T33UVB_20250314T160632,,,S2B_MSIL2A_20250314T102719_N0511_R108_T33UVB_20250314T160632.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2025-03-14,2025,2025-03-14T10:27:19Z,S2B,T33UVB,108,N0511,N0511,product_metadata_PROCESSING_BASELINE,2025-03-14T16:06:32Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,9,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L2A,S2C_MSIL2A_20250316T101821_N0511_R065_T33UVB_20250316T161715,,,S2C_MSIL2A_20250316T101821_N0511_R065_T33UVB_20250316T161715.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2025-03-16,2025,2025-03-16T10:18:21Z,S2C,T33UVB,65,N0511,N0511,product_metadata_PROCESSING_BASELINE,2025-03-16T16:17:15Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,9,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L2A,S2A_MSIL2A_20250318T101751_N0511_R065_T33UVB_20250318T160400,,,S2A_MSIL2A_20250318T101751_N0511_R065_T33UVB_20250318T160400.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2025-03-18,2025,2025-03-18T10:17:51Z,S2A,T33UVB,65,N0511,N0511,product_metadata_PROCESSING_BASELINE,2025-03-18T16:04:00Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,0,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L2A,S2C_MSIL2A_20250319T102801_N0511_R108_T33UVB_20250319T154921,,,S2C_MSIL2A_20250319T102801_N0511_R108_T33UVB_20250319T154921.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2025-03-19,2025,2025-03-19T10:28:01Z,S2C,T33UVB,108,N0511,N0511,product_metadata_PROCESSING_BASELINE,2025-03-19T15:49:21Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,9,1.0,0.005713333333333334,0.005428888888888889,0.0009284634857895305,0.0014533333333333343,0.0037466666666666655,0.006373333333333335,9,1.0,0.08749999999999995,0.0883947730345186,0.02794554020696393,0.039535172977487126,0.04347826086956517,0.13333333333333336,9,0.015,0.0181,0.0102,9,9,True,True,0,0.0,0,0,0,0,0,0,0,,,True,eligible_at_least_6_of_9_valid_pixels,True,eligible_at_least_6_of_9_valid_pixels,minimum_valid_pixel_count
L2A,S2A_MSIL2A_20250321T102731_N0511_R108_T33UVB_20250321T122920,,,S2A_MSIL2A_20250321T102731_N0511_R108_T33UVB_20250321T122920.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2025-03-21,2025,2025-03-21T10:27:31Z,S2A,T33UVB,108,N0511,N0511,product_metadata_PROCESSING_BASELINE,2025-03-21T12:29:20Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,9,1.0,0.006326666666666668,0.006295555555555556,0.0009532808843381078,0.0007733333333333325,0.004633333333333335,0.007640000000000001,9,1.0,0.19999999999999996,0.19354643462952212,0.03896118953505815,0.05895908273381292,0.13833992094861658,0.246031746031746,9,0.0102,0.015,0.0076,9,9,True,True,0,0.0,0,0,0,0,0,0,0,,,True,eligible_at_least_6_of_9_valid_pixels,True,eligible_at_least_6_of_9_valid_pixels,minimum_valid_pixel_count
L2A,S2B_MSIL2A_20250321T101629_N0511_R065_T33UVB_20250321T160730,,,S2B_MSIL2A_20250321T101629_N0511_R065_T33UVB_20250321T160730.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2025-03-21,2025,2025-03-21T10:16:29Z,S2B,T33UVB,65,N0511,N0511,product_metadata_PROCESSING_BASELINE,2025-03-21T16:07:30Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,9,1.0,0.007720000000000001,0.007430370370370371,0.0012159272232932694,0.001113333333333336,0.0054933333333333344,0.008973333333333335,9,1.0,0.25,0.23942776955794884,0.0349666805762024,0.03482474070709354,0.17748917748917747,0.2977099236641222,9,0.0095,0.0158,0.007,9,9,True,True,0,0.0,0,0,0,0,0,0,0,,,True,eligible_at_least_6_of_9_valid_pixels,True,eligible_at_least_6_of_9_valid_pixels,minimum_valid_pixel_count
