product_id,product_level,source_relative_path,platform,sensing_datetime_utc,acquisition_date,year,tile_id,relative_orbit,processing_baseline,generation_time_utc,product_uri,metadata_tile_id,acquisition_metadata_complete,band_asset_count,qa_asset_count,scl_asset_count,B4_raster_count,B5_raster_count,B6_raster_count,discovery_status
S2C_MSIL2A_20251012T102001_N0511_R065_T33UVB_20251012T154505,L2A,S2C_MSIL2A_20251012T102001_N0511_R065_T33UVB_20251012T154505.SAFE,S2C,2025-10-12T10:20:01Z,2025-10-12,2025,T33UVB,65,N0511,2025-10-12T15:45:05Z,S2C_MSIL2A_20251012T102001_N0511_R065_T33UVB_20251012T154505.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20251014T102041_N0511_R065_T33UVB_20251014T120206,L2A,S2A_MSIL2A_20251014T102041_N0511_R065_T33UVB_20251014T120206.SAFE,S2A,2025-10-14T10:20:41Z,2025-10-14,2025,T33UVB,65,N0511,2025-10-14T12:02:06Z,S2A_MSIL2A_20251014T102041_N0511_R065_T33UVB_20251014T120206.SAFE,,True,25,31,2,3,2,2,inventoried
S2C_MSIL2A_20251015T103031_N0511_R108_T33UVB_20251015T140117,L2A,S2C_MSIL2A_20251015T103031_N0511_R108_T33UVB_20251015T140117.SAFE,S2C,2025-10-15T10:30:31Z,2025-10-15,2025,T33UVB,108,N0511,2025-10-15T14:01:17Z,S2C_MSIL2A_20251015T103031_N0511_R108_T33UVB_20251015T140117.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20251017T101929_N0511_R065_T33UVB_20251017T125110,L2A,S2B_MSIL2A_20251017T101929_N0511_R065_T33UVB_20251017T125110.SAFE,S2B,2025-10-17T10:19:29Z,2025-10-17,2025,T33UVB,65,N0511,2025-10-17T12:51:10Z,S2B_MSIL2A_20251017T101929_N0511_R065_T33UVB_20251017T125110.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20251017T103041_N0511_R108_T33UVB_20251017T141804,L2A,S2A_MSIL2A_20251017T103041_N0511_R108_T33UVB_20251017T141804.SAFE,S2A,2025-10-17T10:30:41Z,2025-10-17,2025,T33UVB,108,N0511,2025-10-17T14:18:04Z,S2A_MSIL2A_20251017T103041_N0511_R108_T33UVB_20251017T141804.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20251020T102949_N0511_R108_T33UVB_20251020T125028,L2A,S2B_MSIL2A_20251020T102949_N0511_R108_T33UVB_20251020T125028.SAFE,S2B,2025-10-20T10:29:49Z,2025-10-20,2025,T33UVB,108,N0511,2025-10-20T12:50:28Z,S2B_MSIL2A_20251020T102949_N0511_R108_T33UVB_20251020T125028.SAFE,,True,25,31,2,3,2,2,inventoried
S2C_MSIL2A_20251022T102111_N0511_R065_T33UVB_20251022T135720,L2A,S2C_MSIL2A_20251022T102111_N0511_R065_T33UVB_20251022T135720.SAFE,S2C,2025-10-22T10:21:11Z,2025-10-22,2025,T33UVB,65,N0511,2025-10-22T13:57:20Z,S2C_MSIL2A_20251022T102111_N0511_R065_T33UVB_20251022T135720.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20251024T102121_N0511_R065_T33UVB_20251024T120609,L2A,S2A_MSIL2A_20251024T102121_N0511_R065_T33UVB_20251024T120609.SAFE,S2A,2025-10-24T10:21:21Z,2025-10-24,2025,T33UVB,65,N0511,2025-10-24T12:06:09Z,S2A_MSIL2A_20251024T102121_N0511_R065_T33UVB_20251024T120609.SAFE,,True,25,31,2,3,2,2,inventoried
S2C_MSIL2A_20251025T103131_N0511_R108_T33UVB_20251025T144005,L2A,S2C_MSIL2A_20251025T103131_N0511_R108_T33UVB_20251025T144005.SAFE,S2C,2025-10-25T10:31:31Z,2025-10-25,2025,T33UVB,108,N0511,2025-10-25T14:40:05Z,S2C_MSIL2A_20251025T103131_N0511_R108_T33UVB_20251025T144005.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20251027T102029_N0511_R065_T33UVB_20251027T142204,L2A,S2B_MSIL2A_20251027T102029_N0511_R065_T33UVB_20251027T142204.SAFE,S2B,2025-10-27T10:20:29Z,2025-10-27,2025,T33UVB,65,N0511,2025-10-27T14:22:04Z,S2B_MSIL2A_20251027T102029_N0511_R065_T33UVB_20251027T142204.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20251027T103151_N0511_R108_T33UVB_20251027T120010,L2A,S2A_MSIL2A_20251027T103151_N0511_R108_T33UVB_20251027T120010.SAFE,S2A,2025-10-27T10:31:51Z,2025-10-27,2025,T33UVB,108,N0511,2025-10-27T12:00:10Z,S2A_MSIL2A_20251027T103151_N0511_R108_T33UVB_20251027T120010.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20251030T103049_N0511_R108_T33UVB_20251030T130433,L2A,S2B_MSIL2A_20251030T103049_N0511_R108_T33UVB_20251030T130433.SAFE,S2B,2025-10-30T10:30:49Z,2025-10-30,2025,T33UVB,108,N0511,2025-10-30T13:04:33Z,S2B_MSIL2A_20251030T103049_N0511_R108_T33UVB_20251030T130433.SAFE,,True,25,31,2,3,2,2,inventoried
S2C_MSIL2A_20251101T102211_N0511_R065_T33UVB_20251101T141916,L2A,S2C_MSIL2A_20251101T102211_N0511_R065_T33UVB_20251101T141916.SAFE,S2C,2025-11-01T10:22:11Z,2025-11-01,2025,T33UVB,65,N0511,2025-11-01T14:19:16Z,S2C_MSIL2A_20251101T102211_N0511_R065_T33UVB_20251101T141916.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20251103T102221_N0511_R065_T33UVB_20251103T115021,L2A,S2A_MSIL2A_20251103T102221_N0511_R065_T33UVB_20251103T115021.SAFE,S2A,2025-11-03T10:22:21Z,2025-11-03,2025,T33UVB,65,N0511,2025-11-03T11:50:21Z,S2A_MSIL2A_20251103T102221_N0511_R065_T33UVB_20251103T115021.SAFE,,True,25,31,2,3,2,2,inventoried
S2C_MSIL2A_20251104T103231_N0511_R108_T33UVB_20251104T142114,L2A,S2C_MSIL2A_20251104T103231_N0511_R108_T33UVB_20251104T142114.SAFE,S2C,2025-11-04T10:32:31Z,2025-11-04,2025,T33UVB,108,N0511,2025-11-04T14:21:14Z,S2C_MSIL2A_20251104T103231_N0511_R108_T33UVB_20251104T142114.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20251106T102119_N0511_R065_T33UVB_20251106T124828,L2A,S2B_MSIL2A_20251106T102119_N0511_R065_T33UVB_20251106T124828.SAFE,S2B,2025-11-06T10:21:19Z,2025-11-06,2025,T33UVB,65,N0511,2025-11-06T12:48:28Z,S2B_MSIL2A_20251106T102119_N0511_R065_T33UVB_20251106T124828.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20251106T103241_N0511_R108_T33UVB_20251106T121207,L2A,S2A_MSIL2A_20251106T103241_N0511_R108_T33UVB_20251106T121207.SAFE,S2A,2025-11-06T10:32:41Z,2025-11-06,2025,T33UVB,108,N0511,2025-11-06T12:12:07Z,S2A_MSIL2A_20251106T103241_N0511_R108_T33UVB_20251106T121207.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20251109T103149_N0511_R108_T33UVB_20251109T125446,L2A,S2B_MSIL2A_20251109T103149_N0511_R108_T33UVB_20251109T125446.SAFE,S2B,2025-11-09T10:31:49Z,2025-11-09,2025,T33UVB,108,N0511,2025-11-09T12:54:46Z,S2B_MSIL2A_20251109T103149_N0511_R108_T33UVB_20251109T125446.SAFE,,True,25,31,2,3,2,2,inventoried
S2C_MSIL2A_20251111T102301_N0511_R065_T33UVB_20251111T135609,L2A,S2C_MSIL2A_20251111T102301_N0511_R065_T33UVB_20251111T135609.SAFE,S2C,2025-11-11T10:23:01Z,2025-11-11,2025,T33UVB,65,N0511,2025-11-11T13:56:09Z,S2C_MSIL2A_20251111T102301_N0511_R065_T33UVB_20251111T135609.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20251113T102311_N0511_R065_T33UVB_20251113T114616,L2A,S2A_MSIL2A_20251113T102311_N0511_R065_T33UVB_20251113T114616.SAFE,S2A,2025-11-13T10:23:11Z,2025-11-13,2025,T33UVB,65,N0511,2025-11-13T11:46:16Z,S2A_MSIL2A_20251113T102311_N0511_R065_T33UVB_20251113T114616.SAFE,,True,25,31,2,3,2,2,inventoried
S2C_MSIL2A_20251114T103321_N0511_R108_T33UVB_20251114T120013,L2A,S2C_MSIL2A_20251114T103321_N0511_R108_T33UVB_20251114T120013.SAFE,S2C,2025-11-14T10:33:21Z,2025-11-14,2025,T33UVB,108,N0511,2025-11-14T12:00:13Z,S2C_MSIL2A_20251114T103321_N0511_R108_T33UVB_20251114T120013.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20251116T102219_N0511_R065_T33UVB_20251116T125013,L2A,S2B_MSIL2A_20251116T102219_N0511_R065_T33UVB_20251116T125013.SAFE,S2B,2025-11-16T10:22:19Z,2025-11-16,2025,T33UVB,65,N0511,2025-11-16T12:50:13Z,S2B_MSIL2A_20251116T102219_N0511_R065_T33UVB_20251116T125013.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20251116T103331_N0511_R108_T33UVB_20251116T143209,L2A,S2A_MSIL2A_20251116T103331_N0511_R108_T33UVB_20251116T143209.SAFE,S2A,2025-11-16T10:33:31Z,2025-11-16,2025,T33UVB,108,N0511,2025-11-16T14:32:09Z,S2A_MSIL2A_20251116T103331_N0511_R108_T33UVB_20251116T143209.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20251119T103229_N0511_R108_T33UVB_20251119T123328,L2A,S2B_MSIL2A_20251119T103229_N0511_R108_T33UVB_20251119T123328.SAFE,S2B,2025-11-19T10:32:29Z,2025-11-19,2025,T33UVB,108,N0511,2025-11-19T12:33:28Z,S2B_MSIL2A_20251119T103229_N0511_R108_T33UVB_20251119T123328.SAFE,,True,25,31,2,3,2,2,inventoried
S2C_MSIL2A_20251121T102341_N0511_R065_T33UVB_20251121T115707,L2A,S2C_MSIL2A_20251121T102341_N0511_R065_T33UVB_20251121T115707.SAFE,S2C,2025-11-21T10:23:41Z,2025-11-21,2025,T33UVB,65,N0511,2025-11-21T11:57:07Z,S2C_MSIL2A_20251121T102341_N0511_R065_T33UVB_20251121T115707.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20251123T102401_N0511_R065_T33UVB_20251123T141913,L2A,S2A_MSIL2A_20251123T102401_N0511_R065_T33UVB_20251123T141913.SAFE,S2A,2025-11-23T10:24:01Z,2025-11-23,2025,T33UVB,65,N0511,2025-11-23T14:19:13Z,S2A_MSIL2A_20251123T102401_N0511_R065_T33UVB_20251123T141913.SAFE,,True,25,31,2,3,2,2,inventoried
S2C_MSIL2A_20251124T103401_N0511_R108_T33UVB_20251124T120517,L2A,S2C_MSIL2A_20251124T103401_N0511_R108_T33UVB_20251124T120517.SAFE,S2C,2025-11-24T10:34:01Z,2025-11-24,2025,T33UVB,108,N0511,2025-11-24T12:05:17Z,S2C_MSIL2A_20251124T103401_N0511_R108_T33UVB_20251124T120517.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20251126T102249_N0511_R065_T33UVB_20251126T125827,L2A,S2B_MSIL2A_20251126T102249_N0511_R065_T33UVB_20251126T125827.SAFE,S2B,2025-11-26T10:22:49Z,2025-11-26,2025,T33UVB,65,N0511,2025-11-26T12:58:27Z,S2B_MSIL2A_20251126T102249_N0511_R065_T33UVB_20251126T125827.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20251126T103411_N0511_R108_T33UVB_20251126T142509,L2A,S2A_MSIL2A_20251126T103411_N0511_R108_T33UVB_20251126T142509.SAFE,S2A,2025-11-26T10:34:11Z,2025-11-26,2025,T33UVB,108,N0511,2025-11-26T14:25:09Z,S2A_MSIL2A_20251126T103411_N0511_R108_T33UVB_20251126T142509.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20251129T103309_N0511_R108_T33UVB_20251129T111758,L2A,S2B_MSIL2A_20251129T103309_N0511_R108_T33UVB_20251129T111758.SAFE,S2B,2025-11-29T10:33:09Z,2025-11-29,2025,T33UVB,108,N0511,2025-11-29T11:17:58Z,S2B_MSIL2A_20251129T103309_N0511_R108_T33UVB_20251129T111758.SAFE,,True,25,31,2,3,2,2,inventoried
S2C_MSIL2A_20251201T102411_N0511_R065_T33UVB_20251201T140015,L2A,S2C_MSIL2A_20251201T102411_N0511_R065_T33UVB_20251201T140015.SAFE,S2C,2025-12-01T10:24:11Z,2025-12-01,2025,T33UVB,65,N0511,2025-12-01T14:00:15Z,S2C_MSIL2A_20251201T102411_N0511_R065_T33UVB_20251201T140015.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20251203T102421_N0511_R065_T33UVB_20251203T113919,L2A,S2A_MSIL2A_20251203T102421_N0511_R065_T33UVB_20251203T113919.SAFE,S2A,2025-12-03T10:24:21Z,2025-12-03,2025,T33UVB,65,N0511,2025-12-03T11:39:19Z,S2A_MSIL2A_20251203T102421_N0511_R065_T33UVB_20251203T113919.SAFE,,True,25,31,2,3,2,2,inventoried
S2C_MSIL2A_20251204T103421_N0511_R108_T33UVB_20251204T114209,L2A,S2C_MSIL2A_20251204T103421_N0511_R108_T33UVB_20251204T114209.SAFE,S2C,2025-12-04T10:34:21Z,2025-12-04,2025,T33UVB,108,N0511,2025-12-04T11:42:09Z,S2C_MSIL2A_20251204T103421_N0511_R108_T33UVB_20251204T114209.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20251206T102319_N0511_R065_T33UVB_20251206T125135,L2A,S2B_MSIL2A_20251206T102319_N0511_R065_T33UVB_20251206T125135.SAFE,S2B,2025-12-06T10:23:19Z,2025-12-06,2025,T33UVB,65,N0511,2025-12-06T12:51:35Z,S2B_MSIL2A_20251206T102319_N0511_R065_T33UVB_20251206T125135.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20251206T103441_N0511_R108_T33UVB_20251206T113707,L2A,S2A_MSIL2A_20251206T103441_N0511_R108_T33UVB_20251206T113707.SAFE,S2A,2025-12-06T10:34:41Z,2025-12-06,2025,T33UVB,108,N0511,2025-12-06T11:37:07Z,S2A_MSIL2A_20251206T103441_N0511_R108_T33UVB_20251206T113707.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20251209T103329_N0511_R108_T33UVB_20251209T111818,L2A,S2B_MSIL2A_20251209T103329_N0511_R108_T33UVB_20251209T111818.SAFE,S2B,2025-12-09T10:33:29Z,2025-12-09,2025,T33UVB,108,N0511,2025-12-09T11:18:18Z,S2B_MSIL2A_20251209T103329_N0511_R108_T33UVB_20251209T111818.SAFE,,True,25,31,2,3,2,2,inventoried
S2C_MSIL2A_20251211T102441_N0511_R065_T33UVB_20251211T142709,L2A,S2C_MSIL2A_20251211T102441_N0511_R065_T33UVB_20251211T142709.SAFE,S2C,2025-12-11T10:24:41Z,2025-12-11,2025,T33UVB,65,N0511,2025-12-11T14:27:09Z,S2C_MSIL2A_20251211T102441_N0511_R065_T33UVB_20251211T142709.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20251213T102441_N0511_R065_T33UVB_20251213T114209,L2A,S2A_MSIL2A_20251213T102441_N0511_R065_T33UVB_20251213T114209.SAFE,S2A,2025-12-13T10:24:41Z,2025-12-13,2025,T33UVB,65,N0511,2025-12-13T11:42:09Z,S2A_MSIL2A_20251213T102441_N0511_R065_T33UVB_20251213T114209.SAFE,,True,25,31,2,3,2,2,inventoried
S2C_MSIL2A_20251214T103441_N0511_R108_T33UVB_20251214T114508,L2A,S2C_MSIL2A_20251214T103441_N0511_R108_T33UVB_20251214T114508.SAFE,S2C,2025-12-14T10:34:41Z,2025-12-14,2025,T33UVB,108,N0511,2025-12-14T11:45:08Z,S2C_MSIL2A_20251214T103441_N0511_R108_T33UVB_20251214T114508.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20251216T102339_N0511_R065_T33UVB_20251216T110124,L2A,S2B_MSIL2A_20251216T102339_N0511_R065_T33UVB_20251216T110124.SAFE,S2B,2025-12-16T10:23:39Z,2025-12-16,2025,T33UVB,65,N0511,2025-12-16T11:01:24Z,S2B_MSIL2A_20251216T102339_N0511_R065_T33UVB_20251216T110124.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20251216T103451_N0511_R108_T33UVB_20251216T141616,L2A,S2A_MSIL2A_20251216T103451_N0511_R108_T33UVB_20251216T141616.SAFE,S2A,2025-12-16T10:34:51Z,2025-12-16,2025,T33UVB,108,N0511,2025-12-16T14:16:16Z,S2A_MSIL2A_20251216T103451_N0511_R108_T33UVB_20251216T141616.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20251219T103339_N0511_R108_T33UVB_20251219T112213,L2A,S2B_MSIL2A_20251219T103339_N0511_R108_T33UVB_20251219T112213.SAFE,S2B,2025-12-19T10:33:39Z,2025-12-19,2025,T33UVB,108,N0511,2025-12-19T11:22:13Z,S2B_MSIL2A_20251219T103339_N0511_R108_T33UVB_20251219T112213.SAFE,,True,25,31,2,3,2,2,inventoried
S2C_MSIL2A_20251221T102441_N0511_R065_T33UVB_20251221T114415,L2A,S2C_MSIL2A_20251221T102441_N0511_R065_T33UVB_20251221T114415.SAFE,S2C,2025-12-21T10:24:41Z,2025-12-21,2025,T33UVB,65,N0511,2025-12-21T11:44:15Z,S2C_MSIL2A_20251221T102441_N0511_R065_T33UVB_20251221T114415.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20251223T102501_N0511_R065_T33UVB_20251223T114312,L2A,S2A_MSIL2A_20251223T102501_N0511_R065_T33UVB_20251223T114312.SAFE,S2A,2025-12-23T10:25:01Z,2025-12-23,2025,T33UVB,65,N0511,2025-12-23T11:43:12Z,S2A_MSIL2A_20251223T102501_N0511_R065_T33UVB_20251223T114312.SAFE,,True,25,31,2,3,2,2,inventoried
S2C_MSIL2A_20251224T103451_N0511_R108_T33UVB_20251224T115618,L2A,S2C_MSIL2A_20251224T103451_N0511_R108_T33UVB_20251224T115618.SAFE,S2C,2025-12-24T10:34:51Z,2025-12-24,2025,T33UVB,108,N0511,2025-12-24T11:56:18Z,S2C_MSIL2A_20251224T103451_N0511_R108_T33UVB_20251224T115618.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20251226T102339_N0511_R065_T33UVB_20251226T124209,L2A,S2B_MSIL2A_20251226T102339_N0511_R065_T33UVB_20251226T124209.SAFE,S2B,2025-12-26T10:23:39Z,2025-12-26,2025,T33UVB,65,N0511,2025-12-26T12:42:09Z,S2B_MSIL2A_20251226T102339_N0511_R065_T33UVB_20251226T124209.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20251226T103501_N0511_R108_T33UVB_20251226T115008,L2A,S2A_MSIL2A_20251226T103501_N0511_R108_T33UVB_20251226T115008.SAFE,S2A,2025-12-26T10:35:01Z,2025-12-26,2025,T33UVB,108,N0511,2025-12-26T11:50:08Z,S2A_MSIL2A_20251226T103501_N0511_R108_T33UVB_20251226T115008.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20251229T103339_N0511_R108_T33UVB_20251229T142007,L2A,S2B_MSIL2A_20251229T103339_N0511_R108_T33UVB_20251229T142007.SAFE,S2B,2025-12-29T10:33:39Z,2025-12-29,2025,T33UVB,108,N0511,2025-12-29T14:20:07Z,S2B_MSIL2A_20251229T103339_N0511_R108_T33UVB_20251229T142007.SAFE,,True,25,31,2,3,2,2,inventoried
S2C_MSIL2A_20251231T102441_N0511_R065_T33UVB_20251231T114314,L2A,S2C_MSIL2A_20251231T102441_N0511_R065_T33UVB_20251231T114314.SAFE,S2C,2025-12-31T10:24:41Z,2025-12-31,2025,T33UVB,65,N0511,2025-12-31T11:43:14Z,S2C_MSIL2A_20251231T102441_N0511_R065_T33UVB_20251231T114314.SAFE,,True,25,31,2,3,2,2,inventoried
S2C_MSIL2A_20260103T103441_N0511_R108_T33UVB_20260103T115007,L2A,S2C_MSIL2A_20260103T103441_N0511_R108_T33UVB_20260103T115007.SAFE,S2C,2026-01-03T10:34:41Z,2026-01-03,2026,T33UVB,108,N0511,2026-01-03T11:50:07Z,S2C_MSIL2A_20260103T103441_N0511_R108_T33UVB_20260103T115007.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20260105T102329_N0511_R065_T33UVB_20260105T140404,L2A,S2B_MSIL2A_20260105T102329_N0511_R065_T33UVB_20260105T140404.SAFE,S2B,2026-01-05T10:23:29Z,2026-01-05,2026,T33UVB,65,N0511,2026-01-05T14:04:04Z,S2B_MSIL2A_20260105T102329_N0511_R065_T33UVB_20260105T140404.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20260105T103041_N0511_R108_T33UVB_20260105T143010,L2A,S2A_MSIL2A_20260105T103041_N0511_R108_T33UVB_20260105T143010.SAFE,S2A,2026-01-05T10:30:41Z,2026-01-05,2026,T33UVB,108,N0511,2026-01-05T14:30:10Z,S2A_MSIL2A_20260105T103041_N0511_R108_T33UVB_20260105T143010.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20260108T103319_N0511_R108_T33UVB_20260108T125529,L2A,S2B_MSIL2A_20260108T103319_N0511_R108_T33UVB_20260108T125529.SAFE,S2B,2026-01-08T10:33:19Z,2026-01-08,2026,T33UVB,108,N0511,2026-01-08T12:55:29Z,S2B_MSIL2A_20260108T103319_N0511_R108_T33UVB_20260108T125529.SAFE,,True,25,31,2,3,2,2,inventoried
S2C_MSIL2A_20260110T102411_N0511_R065_T33UVB_20260110T140709,L2A,S2C_MSIL2A_20260110T102411_N0511_R065_T33UVB_20260110T140709.SAFE,S2C,2026-01-10T10:24:11Z,2026-01-10,2026,T33UVB,65,N0511,2026-01-10T14:07:09Z,S2C_MSIL2A_20260110T102411_N0511_R065_T33UVB_20260110T140709.SAFE,,True,25,31,2,3,2,2,inventoried
S2C_MSIL2A_20260113T103411_N0511_R108_T33UVB_20260113T141911,L2A,S2C_MSIL2A_20260113T103411_N0511_R108_T33UVB_20260113T141911.SAFE,S2C,2026-01-13T10:34:11Z,2026-01-13,2026,T33UVB,108,N0511,2026-01-13T14:19:11Z,S2C_MSIL2A_20260113T103411_N0511_R108_T33UVB_20260113T141911.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20260115T102259_N0511_R065_T33UVB_20260115T160126,L2A,S2B_MSIL2A_20260115T102259_N0511_R065_T33UVB_20260115T160126.SAFE,S2B,2026-01-15T10:22:59Z,2026-01-15,2026,T33UVB,65,N0511,2026-01-15T16:01:26Z,S2B_MSIL2A_20260115T102259_N0511_R065_T33UVB_20260115T160126.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20260118T103249_N0511_R108_T33UVB_20260118T142238,L2A,S2B_MSIL2A_20260118T103249_N0511_R108_T33UVB_20260118T142238.SAFE,S2B,2026-01-18T10:32:49Z,2026-01-18,2026,T33UVB,108,N0511,2026-01-18T14:22:38Z,S2B_MSIL2A_20260118T103249_N0511_R108_T33UVB_20260118T142238.SAFE,,True,25,31,2,3,2,2,inventoried
S2C_MSIL2A_20260120T102341_N0511_R065_T33UVB_20260120T135514,L2A,S2C_MSIL2A_20260120T102341_N0511_R065_T33UVB_20260120T135514.SAFE,S2C,2026-01-20T10:23:41Z,2026-01-20,2026,T33UVB,65,N0511,2026-01-20T13:55:14Z,S2C_MSIL2A_20260120T102341_N0511_R065_T33UVB_20260120T135514.SAFE,,True,25,31,2,3,2,2,inventoried
S2C_MSIL2A_20260123T103331_N0511_R108_T33UVB_20260123T143010,L2A,S2C_MSIL2A_20260123T103331_N0511_R108_T33UVB_20260123T143010.SAFE,S2C,2026-01-23T10:33:31Z,2026-01-23,2026,T33UVB,108,N0511,2026-01-23T14:30:10Z,S2C_MSIL2A_20260123T103331_N0511_R108_T33UVB_20260123T143010.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20260125T102219_N0511_R065_T33UVB_20260125T143745,L2A,S2B_MSIL2A_20260125T102219_N0511_R065_T33UVB_20260125T143745.SAFE,S2B,2026-01-25T10:22:19Z,2026-01-25,2026,T33UVB,65,N0511,2026-01-25T14:37:45Z,S2B_MSIL2A_20260125T102219_N0511_R065_T33UVB_20260125T143745.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20260128T103209_N0511_R108_T33UVB_20260128T141930,L2A,S2B_MSIL2A_20260128T103209_N0511_R108_T33UVB_20260128T141930.SAFE,S2B,2026-01-28T10:32:09Z,2026-01-28,2026,T33UVB,108,N0511,2026-01-28T14:19:30Z,S2B_MSIL2A_20260128T103209_N0511_R108_T33UVB_20260128T141930.SAFE,,True,25,31,2,3,2,2,inventoried
S2C_MSIL2A_20260130T102251_N0511_R065_T33UVB_20260130T132715,L2A,S2C_MSIL2A_20260130T102251_N0511_R065_T33UVB_20260130T132715.SAFE,S2C,2026-01-30T10:22:51Z,2026-01-30,2026,T33UVB,65,N0511,2026-01-30T13:27:15Z,S2C_MSIL2A_20260130T102251_N0511_R065_T33UVB_20260130T132715.SAFE,,True,25,31,2,3,2,2,inventoried
S2C_MSIL2A_20260202T103241_N0511_R108_T33UVB_20260202T135509,L2A,S2C_MSIL2A_20260202T103241_N0511_R108_T33UVB_20260202T135509.SAFE,S2C,2026-02-02T10:32:41Z,2026-02-02,2026,T33UVB,108,N0511,2026-02-02T13:55:09Z,S2C_MSIL2A_20260202T103241_N0511_R108_T33UVB_20260202T135509.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20260204T102119_N0512_R065_T33UVB_20260204T155838,L2A,S2B_MSIL2A_20260204T102119_N0512_R065_T33UVB_20260204T155838.SAFE,S2B,2026-02-04T10:21:19Z,2026-02-04,2026,T33UVB,65,N0512,2026-02-04T15:58:38Z,S2B_MSIL2A_20260204T102119_N0512_R065_T33UVB_20260204T155838.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20260204T102431_N0512_R065_T33UVB_20260204T145808,L2A,S2A_MSIL2A_20260204T102431_N0512_R065_T33UVB_20260204T145808.SAFE,S2A,2026-02-04T10:24:31Z,2026-02-04,2026,T33UVB,65,N0512,2026-02-04T14:58:08Z,S2A_MSIL2A_20260204T102431_N0512_R065_T33UVB_20260204T145808.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20260207T103109_N0512_R108_T33UVB_20260207T145116,L2A,S2B_MSIL2A_20260207T103109_N0512_R108_T33UVB_20260207T145116.SAFE,S2B,2026-02-07T10:31:09Z,2026-02-07,2026,T33UVB,108,N0512,2026-02-07T14:51:16Z,S2B_MSIL2A_20260207T103109_N0512_R108_T33UVB_20260207T145116.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20260207T103501_N0512_R108_T33UVB_20260207T153211,L2A,S2A_MSIL2A_20260207T103501_N0512_R108_T33UVB_20260207T153211.SAFE,S2A,2026-02-07T10:35:01Z,2026-02-07,2026,T33UVB,108,N0512,2026-02-07T15:32:11Z,S2A_MSIL2A_20260207T103501_N0512_R108_T33UVB_20260207T153211.SAFE,,True,25,31,2,3,2,2,inventoried
