product_id,platform,acquisition_datetime,date,processing_baseline,central_scl,water_pixel_count_3x3,bad_pixel_count_3x3,persistent_nonwater_pixel_count_3x3,class2_pixel_count_3x3,water_fraction_3x3,bad_scl_fraction_3x3,persistent_nonwater_fraction_3x3,class2_fraction_3x3,central_is_water,central_is_obvious_bad,central_is_persistent_nonwater,central_is_class2,passes_final_rule,final_rule_failure_reasons,qc_rule_id,mask_version
S2B_MSIL2A_20241218T101339_N0511_R022_T34VCM_20241218T123819,S2B,2024-12-18T10:13:39Z,2024-12-18,N0511,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20241221T102339_N0511_R065_T34VCM_20241221T142404,S2B,2024-12-21T10:23:39Z,2024-12-21,N0511,8,1,8,0,0,0.1111111111,0.8888888889,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20241228T101339_N0511_R022_T34VCM_20241228T110240,S2B,2024-12-28T10:13:39Z,2024-12-28,N0511,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20241231T102339_N0511_R065_T34VCM_20241231T130720,S2B,2024-12-31T10:23:39Z,2024-12-31,N0511,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20250107T101319_N0511_R022_T34VCM_20250107T121421,S2B,2025-01-07T10:13:19Z,2025-01-07,N0511,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20250110T102319_N0511_R065_T34VCM_20250110T130712,S2B,2025-01-10T10:23:19Z,2025-01-10,N0511,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20250115T102351_N0511_R065_T34VCM_20250115T111051,S2A,2025-01-15T10:23:51Z,2025-01-15,N0511,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20250117T101249_N0511_R022_T34VCM_20250117T154407,S2B,2025-01-17T10:12:49Z,2025-01-17,N0511,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20250120T102239_N0511_R065_T34VCM_20250120T130540,S2B,2025-01-20T10:22:39Z,2025-01-20,N0511,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2C_MSIL2A_20250122T101351_N0511_R022_T34VCM_20250122T132209,S2C,2025-01-22T10:13:51Z,2025-01-22,N0511,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2C_MSIL2A_20250125T102341_N0511_R065_T34VCM_20250125T134454,S2C,2025-01-25T10:23:41Z,2025-01-25,N0511,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20250127T101209_N0511_R022_T34VCM_20250127T130241,S2B,2025-01-27T10:12:09Z,2025-01-27,N0511,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20250130T102159_N0511_R065_T34VCM_20250130T141238,S2B,2025-01-30T10:21:59Z,2025-01-30,N0511,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2C_MSIL2A_20250201T101301_N0511_R022_T34VCM_20250204T143811,S2C,2025-02-01T10:13:01Z,2025-02-01,N0511,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2C_MSIL2A_20250204T102251_N0511_R065_T34VCM_20250204T144157,S2C,2025-02-04T10:22:51Z,2025-02-04,N0511,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20250206T101109_N0511_R022_T34VCM_20250206T122414,S2B,2025-02-06T10:11:09Z,2025-02-06,N0511,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20250209T102059_N0511_R065_T34VCM_20250209T125702,S2B,2025-02-09T10:20:59Z,2025-02-09,N0511,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2C_MSIL2A_20250211T101201_N0511_R022_T34VCM_20250211T142256,S2C,2025-02-11T10:12:01Z,2025-02-11,N0511,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2C_MSIL2A_20250214T102151_N0511_R065_T34VCM_20250214T142511,S2C,2025-02-14T10:21:51Z,2025-02-14,N0511,11,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20250216T101029_N0511_R022_T34VCM_20250216T124822,S2B,2025-02-16T10:10:29Z,2025-02-16,N0511,10,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20250219T101959_N0511_R065_T34VCM_20250219T125731,S2B,2025-02-19T10:19:59Z,2025-02-19,N0511,11,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2C_MSIL2A_20250221T101051_N0511_R022_T34VCM_20250221T153909,S2C,2025-02-21T10:10:51Z,2025-02-21,N0511,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2C_MSIL2A_20250224T102051_N0511_R065_T34VCM_20250224T155012,S2C,2025-02-24T10:20:51Z,2025-02-24,N0511,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20250226T100909_N0511_R022_T34VCM_20250226T123142,S2B,2025-02-26T10:09:09Z,2025-02-26,N0511,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20250301T101849_N0511_R065_T34VCM_20250301T131130,S2B,2025-03-01T10:18:49Z,2025-03-01,N0511,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2C_MSIL2A_20250303T100951_N0511_R022_T34VCM_20250303T155811,S2C,2025-03-03T10:09:51Z,2025-03-03,N0511,6,5,4,0,0,0.5555555556,0.4444444444,0,0,True,False,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2C_MSIL2A_20250306T101931_N0511_R065_T34VCM_20250306T152957,S2C,2025-03-06T10:19:31Z,2025-03-06,N0511,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20250308T100749_N0511_R022_T34VCM_20250308T122841,S2B,2025-03-08T10:07:49Z,2025-03-08,N0511,10,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20250311T101739_N0511_R065_T34VCM_20250311T142040,S2B,2025-03-11T10:17:39Z,2025-03-11,N0511,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2C_MSIL2A_20250313T100831_N0511_R022_T34VCM_20250313T153817,S2C,2025-03-13T10:08:31Z,2025-03-13,N0511,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20250315T101041_N0511_R022_T34VCM_20250315T140115,S2A,2025-03-15T10:10:41Z,2025-03-15,N0511,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2C_MSIL2A_20250316T101821_N0511_R065_T34VCM_20250316T151855,S2C,2025-03-16T10:18:21Z,2025-03-16,N0511,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20250318T101751_N0511_R065_T34VCM_20250318T160400,S2A,2025-03-18T10:17:51Z,2025-03-18,N0511,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20250321T101629_N0511_R065_T34VCM_20250321T160730,S2B,2025-03-21T10:16:29Z,2025-03-21,N0511,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2C_MSIL2A_20250323T100711_N0511_R022_T34VCM_20250323T160703,S2C,2025-03-23T10:07:11Z,2025-03-23,N0511,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20250325T100701_N0511_R022_T34VCM_20250325T142504,S2A,2025-03-25T10:07:01Z,2025-03-25,N0511,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2C_MSIL2A_20250326T102041_N0511_R065_T34VCM_20250326T152013,S2C,2025-03-26T10:20:41Z,2025-03-26,N0511,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20250328T100559_N0511_R022_T34VCM_20250328T122235,S2B,2025-03-28T10:05:59Z,2025-03-28,N0511,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20250328T102031_N0511_R065_T34VCM_20250328T185213,S2A,2025-03-28T10:20:31Z,2025-03-28,N0511,10,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20250331T101559_N0511_R065_T34VCM_20250331T141639,S2B,2025-03-31T10:15:59Z,2025-03-31,N0511,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2C_MSIL2A_20250402T101051_N0511_R022_T34VCM_20250402T152314,S2C,2025-04-02T10:10:51Z,2025-04-02,N0511,10,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20250404T101041_N0511_R022_T34VCM_20250404T165218,S2A,2025-04-04T10:10:41Z,2025-04-04,N0511,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2C_MSIL2A_20250405T102041_N0511_R065_T34VCM_20250405T175414,S2C,2025-04-05T10:20:41Z,2025-04-05,N0511,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20250407T100559_N0511_R022_T34VCM_20250407T125834,S2B,2025-04-07T10:05:59Z,2025-04-07,N0511,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20250407T101701_N0511_R065_T34VCM_20250407T171615,S2A,2025-04-07T10:17:01Z,2025-04-07,N0511,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20250410T101559_N0511_R065_T34VCM_20250410T130859,S2B,2025-04-10T10:15:59Z,2025-04-10,N0511,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2C_MSIL2A_20250412T101041_N0511_R022_T34VCM_20250412T154117,S2C,2025-04-12T10:10:41Z,2025-04-12,N0511,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20250414T100701_N0511_R022_T34VCM_20250414T172412,S2A,2025-04-14T10:07:01Z,2025-04-14,N0511,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2C_MSIL2A_20250415T102041_N0511_R065_T34VCM_20250415T160234,S2C,2025-04-15T10:20:41Z,2025-04-15,N0511,10,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20250417T100559_N0511_R022_T34VCM_20250417T130210,S2B,2025-04-17T10:05:59Z,2025-04-17,N0511,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20250417T102041_N0511_R065_T34VCM_20250417T190314,S2A,2025-04-17T10:20:41Z,2025-04-17,N0511,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20250420T101559_N0511_R065_T34VCM_20250420T131303,S2B,2025-04-20T10:15:59Z,2025-04-20,N0511,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2C_MSIL2A_20250422T101051_N0511_R022_T34VCM_20250422T155915,S2C,2025-04-22T10:10:51Z,2025-04-22,N0511,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20250424T101041_N0511_R022_T34VCM_20250424T165111,S2A,2025-04-24T10:10:41Z,2025-04-24,N0511,10,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2C_MSIL2A_20250425T102041_N0511_R065_T34VCM_20250425T155812,S2C,2025-04-25T10:20:41Z,2025-04-25,N0511,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20250427T100559_N0511_R022_T34VCM_20250427T130507,S2B,2025-04-27T10:05:59Z,2025-04-27,N0511,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20250427T101701_N0511_R065_T34VCM_20250427T170513,S2A,2025-04-27T10:17:01Z,2025-04-27,N0511,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20250430T101559_N0511_R065_T34VCM_20250430T122932,S2B,2025-04-30T10:15:59Z,2025-04-30,N0511,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2C_MSIL2A_20250502T101041_N0511_R022_T34VCM_20250502T152914,S2C,2025-05-02T10:10:41Z,2025-05-02,N0511,10,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20250504T100701_N0511_R022_T34VCM_20250504T171412,S2A,2025-05-04T10:07:01Z,2025-05-04,N0511,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2C_MSIL2A_20250505T101621_N0511_R065_T34VCM_20250505T141459,S2C,2025-05-05T10:16:21Z,2025-05-05,N0511,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20250507T100559_N0511_R022_T34VCM_20250507T125642,S2B,2025-05-07T10:05:59Z,2025-05-07,N0511,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20250510T101559_N0511_R065_T34VCM_20250510T123915,S2B,2025-05-10T10:15:59Z,2025-05-10,N0511,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2C_MSIL2A_20250512T100611_N0511_R022_T34VCM_20250512T173114,S2C,2025-05-12T10:06:11Z,2025-05-12,N0511,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20250514T101041_N0511_R022_T34VCM_20250514T154511,S2A,2025-05-14T10:10:41Z,2025-05-14,N0511,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2C_MSIL2A_20250515T101611_N0511_R065_T34VCM_20250515T154718,S2C,2025-05-15T10:16:11Z,2025-05-15,N0511,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20250517T100559_N0511_R022_T34VCM_20250517T130149,S2B,2025-05-17T10:05:59Z,2025-05-17,N0511,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20250517T101701_N0511_R065_T34VCM_20250517T122915,S2A,2025-05-17T10:17:01Z,2025-05-17,N0511,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20250520T101559_N0511_R065_T34VCM_20250520T130619,S2B,2025-05-20T10:15:59Z,2025-05-20,N0511,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2C_MSIL2A_20250522T100611_N0511_R022_T34VCM_20250522T153214,S2C,2025-05-22T10:06:11Z,2025-05-22,N0511,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20250524T100701_N0511_R022_T34VCM_20250524T121822,S2A,2025-05-24T10:07:01Z,2025-05-24,N0511,10,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2C_MSIL2A_20250525T101621_N0511_R065_T34VCM_20250525T153015,S2C,2025-05-25T10:16:21Z,2025-05-25,N0511,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20250527T100559_N0511_R022_T34VCM_20250527T140348,S2B,2025-05-27T10:05:59Z,2025-05-27,N0511,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20250527T102041_N0511_R065_T34VCM_20250527T165916,S2A,2025-05-27T10:20:41Z,2025-05-27,N0511,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20250530T101559_N0511_R065_T34VCM_20250530T130924,S2B,2025-05-30T10:15:59Z,2025-05-30,N0511,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2C_MSIL2A_20250601T101041_N0511_R022_T34VCM_20250601T142413,S2C,2025-06-01T10:10:41Z,2025-06-01,N0511,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20250603T101041_N0511_R022_T34VCM_20250603T120411,S2A,2025-06-03T10:10:41Z,2025-06-03,N0511,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2C_MSIL2A_20250604T102041_N0511_R065_T34VCM_20250604T184411,S2C,2025-06-04T10:20:41Z,2025-06-04,N0511,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20250606T100559_N0511_R022_T34VCM_20250606T125852,S2B,2025-06-06T10:05:59Z,2025-06-06,N0511,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20250606T101701_N0511_R065_T34VCM_20250606T121844,S2A,2025-06-06T10:17:01Z,2025-06-06,N0511,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20250609T101559_N0511_R065_T34VCM_20250609T123615,S2B,2025-06-09T10:15:59Z,2025-06-09,N0511,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2C_MSIL2A_20250611T101041_N0511_R022_T34VCM_20250611T184216,S2C,2025-06-11T10:10:41Z,2025-06-11,N0511,10,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
