method,duration_days,observations_removed,analysis_role,metric,metric_label,unit,favorable_direction,equal_year_estimate,cluster_bootstrap_ci_lower,cluster_bootstrap_ci_upper,n_years_in_stratum,n_years_metric_available,n_scenarios_total,n_reconstruction_failures_total,n_metric_available_total,n_metric_unavailable_total,a_gap_observed_minimum,a_gap_observed_maximum,window_midpoint_relative_position_observed_minimum,window_midpoint_relative_position_observed_maximum,observations_removed_observed_minimum,observations_removed_observed_maximum,resulting_maximum_internal_gap_days_observed_minimum,resulting_maximum_internal_gap_days_observed_maximum
timesat_smoothing_spline,20,5,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.80395451825867548,0.77289212077866376,0.83398185988840656,7,7,174,0,174,0,0.1290261355553127,10.327412925938054,0.042222222222222203,0.875,5,5,22,57
timesat_smoothing_spline,20,5,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,5.0469458621758267,3.5839902953517888,6.686402815199421,7,7,174,0,174,0,0.1290261355553127,10.327412925938054,0.042222222222222203,0.875,5,5,22,57
timesat_smoothing_spline,20,6,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,175.34241738835149,119.14580872754185,234.95520218786194,6,6,97,0,97,0,0.1513419879032202,11.128388419283166,0.0472972972972973,0.59777777777777774,6,6,21,50
timesat_smoothing_spline,20,6,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,61.086956521739125,3.0072463768115938,127.66666666666667,6,6,97,0,97,0,0.1513419879032202,11.128388419283166,0.0472972972972973,0.59777777777777774,6,6,21,50
timesat_smoothing_spline,20,6,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.10319580065344204,0.079821198663762527,0.12801372067813391,6,6,97,0,97,0,0.1513419879032202,11.128388419283166,0.0472972972972973,0.59777777777777774,6,6,21,50
timesat_smoothing_spline,20,6,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,0.80506795619854488,0.45757831282866257,1.1551218856915806,6,6,97,0,97,0,0.1513419879032202,11.128388419283166,0.0472972972972973,0.59777777777777774,6,6,21,50
timesat_smoothing_spline,20,6,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.21640612176819651,0.18011734301655116,0.24710911396611254,6,6,97,0,97,0,0.1513419879032202,11.128388419283166,0.0472972972972973,0.59777777777777774,6,6,21,50
timesat_smoothing_spline,20,6,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.66666666666666663,0.33333333333333331,1,6,6,97,0,97,0,0.1513419879032202,11.128388419283166,0.0472972972972973,0.59777777777777774,6,6,21,50
timesat_smoothing_spline,20,6,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.66666666666666663,0.33333333333333331,1,6,6,97,0,97,0,0.1513419879032202,11.128388419283166,0.0472972972972973,0.59777777777777774,6,6,21,50
timesat_smoothing_spline,20,6,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.56944444444444453,0.20833333333333334,0.90277777777777779,6,6,97,0,97,0,0.1513419879032202,11.128388419283166,0.0472972972972973,0.59777777777777774,6,6,21,50
timesat_smoothing_spline,20,6,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.82117712437600021,0.78549461868140191,0.86024781269063688,6,6,97,0,97,0,0.1513419879032202,11.128388419283166,0.0472972972972973,0.59777777777777774,6,6,21,50
timesat_smoothing_spline,20,6,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,4.7662026498822518,3.1128998898439311,6.5633736379003933,6,6,97,0,97,0,0.1513419879032202,11.128388419283166,0.0472972972972973,0.59777777777777774,6,6,21,50
timesat_smoothing_spline,20,7,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,183.68358473108881,101.20103098729484,300.16380327947815,5,5,66,0,66,0,0.15597362557212821,3.4210868709859983,0.092342342342342301,0.58444444444444443,7,7,22,42
timesat_smoothing_spline,20,7,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,69.72727272727272,2.2000000000000002,149.72727272727272,5,5,66,0,66,0,0.15597362557212821,3.4210868709859983,0.092342342342342301,0.58444444444444443,7,7,22,42
timesat_smoothing_spline,20,7,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.105594856809281,0.066530910663479242,0.14465880295508277,5,5,66,0,66,0,0.15597362557212821,3.4210868709859983,0.092342342342342301,0.58444444444444443,7,7,22,42
timesat_smoothing_spline,20,7,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,0.73601695215344376,0.35945013116075725,1.1527271387511377,5,5,66,0,66,0,0.15597362557212821,3.4210868709859983,0.092342342342342301,0.58444444444444443,7,7,22,42
timesat_smoothing_spline,20,7,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.21141894726713262,0.16898597336539584,0.25218210046109019,5,5,66,0,66,0,0.15597362557212821,3.4210868709859983,0.092342342342342301,0.58444444444444443,7,7,22,42
timesat_smoothing_spline,20,7,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.59999999999999998,0.20000000000000001,1,5,5,66,0,66,0,0.15597362557212821,3.4210868709859983,0.092342342342342301,0.58444444444444443,7,7,22,42
timesat_smoothing_spline,20,7,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.59999999999999998,0.20000000000000001,1,5,5,66,0,66,0,0.15597362557212821,3.4210868709859983,0.092342342342342301,0.58444444444444443,7,7,22,42
timesat_smoothing_spline,20,7,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.59999999999999998,0.20000000000000001,1,5,5,66,0,66,0,0.15597362557212821,3.4210868709859983,0.092342342342342301,0.58444444444444443,7,7,22,42
timesat_smoothing_spline,20,7,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.82227537645322912,0.77104610799138995,0.86771595278772806,5,5,66,0,66,0,0.15597362557212821,3.4210868709859983,0.092342342342342301,0.58444444444444443,7,7,22,42
timesat_smoothing_spline,20,7,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,4.3662035412439462,2.7613944115714704,6.4893007688798772,5,5,66,0,66,0,0.15597362557212821,3.4210868709859983,0.092342342342342301,0.58444444444444443,7,7,22,42
timesat_smoothing_spline,20,8,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,255.44370496248985,255.44370496248985,255.44370496248985,1,1,3,0,3,0,2.6883827862002354,2.7353158752559628,0.56666666666666665,0.5755555555555556,8,8,35,35
timesat_smoothing_spline,20,8,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,151,151,151,1,1,3,0,3,0,2.6883827862002354,2.7353158752559628,0.56666666666666665,0.5755555555555556,8,8,35,35
timesat_smoothing_spline,20,8,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.1332404192901937,0.1332404192901937,0.1332404192901937,1,1,3,0,3,0,2.6883827862002354,2.7353158752559628,0.56666666666666665,0.5755555555555556,8,8,35,35
timesat_smoothing_spline,20,8,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,0.98170821337644243,0.98170821337644243,0.98170821337644243,1,1,3,0,3,0,2.6883827862002354,2.7353158752559628,0.56666666666666665,0.5755555555555556,8,8,35,35
timesat_smoothing_spline,20,8,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.24804352764045343,0.24804352764045343,0.24804352764045343,1,1,3,0,3,0,2.6883827862002354,2.7353158752559628,0.56666666666666665,0.5755555555555556,8,8,35,35
timesat_smoothing_spline,20,8,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0,0,0,1,1,3,0,3,0,2.6883827862002354,2.7353158752559628,0.56666666666666665,0.5755555555555556,8,8,35,35
timesat_smoothing_spline,20,8,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0,0,0,1,1,3,0,3,0,2.6883827862002354,2.7353158752559628,0.56666666666666665,0.5755555555555556,8,8,35,35
timesat_smoothing_spline,20,8,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0,0,0,1,1,3,0,3,0,2.6883827862002354,2.7353158752559628,0.56666666666666665,0.5755555555555556,8,8,35,35
timesat_smoothing_spline,20,8,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.74972247811588966,0.74972247811588966,0.74972247811588966,1,1,3,0,3,0,2.6883827862002354,2.7353158752559628,0.56666666666666665,0.5755555555555556,8,8,35,35
timesat_smoothing_spline,20,8,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,5.221678152338372,5.221678152338372,5.221678152338372,1,1,3,0,3,0,2.6883827862002354,2.7353158752559628,0.56666666666666665,0.5755555555555556,8,8,35,35
timesat_smoothing_spline,30,1,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,126.53756741271427,72.557016104240574,202.81104195093897,3,3,57,0,57,0,0.41109787212373272,4.5948397330260757,0.3716216216216216,0.87612612612612595,1,1,40,52
timesat_smoothing_spline,30,1,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,55,1,151,3,3,57,0,57,0,0.41109787212373272,4.5948397330260757,0.3716216216216216,0.87612612612612595,1,1,40,52
timesat_smoothing_spline,30,1,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.085244062272329127,0.051705135394952216,0.105787019767006,3,3,57,0,57,0,0.41109787212373272,4.5948397330260757,0.3716216216216216,0.87612612612612595,1,1,40,52
timesat_smoothing_spline,30,1,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.1712947485323137,0.13600567960114962,2.3961703526193494,3,3,57,0,57,0,0.41109787212373272,4.5948397330260757,0.3716216216216216,0.87612612612612595,1,1,40,52
timesat_smoothing_spline,30,1,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.22664101115201704,0.19416675248911827,0.29139041971198548,3,3,57,0,57,0,0.41109787212373272,4.5948397330260757,0.3716216216216216,0.87612612612612595,1,1,40,52
timesat_smoothing_spline,30,1,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.33333333333333331,0,1,3,3,57,0,57,0,0.41109787212373272,4.5948397330260757,0.3716216216216216,0.87612612612612595,1,1,40,52
timesat_smoothing_spline,30,1,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.66666666666666663,0,1,3,3,57,0,57,0,0.41109787212373272,4.5948397330260757,0.3716216216216216,0.87612612612612595,1,1,40,52
timesat_smoothing_spline,30,1,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.33333333333333331,0,1,3,3,57,0,57,0,0.41109787212373272,4.5948397330260757,0.3716216216216216,0.87612612612612595,1,1,40,52
timesat_smoothing_spline,30,1,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.82807950233211203,0.78903817568361523,0.86165401507235551,3,3,57,0,57,0,0.41109787212373272,4.5948397330260757,0.3716216216216216,0.87612612612612595,1,1,40,52
timesat_smoothing_spline,30,1,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,3.685537824454316,2.0723579481428507,4.8967620960322735,3,3,57,0,57,0,0.41109787212373272,4.5948397330260757,0.3716216216216216,0.87612612612612595,1,1,40,52
timesat_smoothing_spline,30,2,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,173.99835690658895,110.98445617455556,248.00569735167213,7,7,144,0,144,0,0.048636719550354902,6.4140349060670978,0.1099137931034482,0.94038461538461515,2,2,32,63
timesat_smoothing_spline,30,2,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,52.05797101449275,3.9523809523809526,110.3271221532091,7,7,144,0,144,0,0.048636719550354902,6.4140349060670978,0.1099137931034482,0.94038461538461515,2,2,32,63
timesat_smoothing_spline,30,2,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.10625841654002326,0.069195063340696777,0.14457675416013899,7,7,144,0,144,0,0.048636719550354902,6.4140349060670978,0.1099137931034482,0.94038461538461515,2,2,32,63
timesat_smoothing_spline,30,2,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.0347524506418997,0.56228164477926001,1.5886061673785572,7,7,144,0,144,0,0.048636719550354902,6.4140349060670978,0.1099137931034482,0.94038461538461515,2,2,32,63
timesat_smoothing_spline,30,2,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.22524352207705792,0.19080156771498796,0.25345259552841365,7,7,144,0,144,0,0.048636719550354902,6.4140349060670978,0.1099137931034482,0.94038461538461515,2,2,32,63
timesat_smoothing_spline,30,2,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.66004140786749488,0.32008281573498965,0.93333333333333335,7,7,144,0,144,0,0.048636719550354902,6.4140349060670978,0.1099137931034482,0.94038461538461515,2,2,32,63
timesat_smoothing_spline,30,2,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.72670807453416153,0.42857142857142855,1,7,7,144,0,144,0,0.048636719550354902,6.4140349060670978,0.1099137931034482,0.94038461538461515,2,2,32,63
timesat_smoothing_spline,30,2,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.50476190476190474,0.14285714285714285,0.8571428571428571,7,7,144,0,144,0,0.048636719550354902,6.4140349060670978,0.1099137931034482,0.94038461538461515,2,2,32,63
timesat_smoothing_spline,30,2,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.82501625762807274,0.79923545148010322,0.85612351597233161,7,7,144,0,144,0,0.048636719550354902,6.4140349060670978,0.1099137931034482,0.94038461538461515,2,2,32,63
timesat_smoothing_spline,30,2,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,4.7371329092577055,3.4090383690351129,6.2518587280963169,7,7,144,0,144,0,0.048636719550354902,6.4140349060670978,0.1099137931034482,0.94038461538461515,2,2,32,63
timesat_smoothing_spline,30,3,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,198.5767165145862,145.35842554439276,255.63309561272195,7,7,182,0,182,0,0.048669630931768702,7.8843441010498099,0.096982758620689502,0.93799999999999994,3,3,31,85
timesat_smoothing_spline,30,3,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,48.243697478991592,3.7857142857142856,106.24369747899161,7,7,182,0,182,0,0.048669630931768702,7.8843441010498099,0.096982758620689502,0.93799999999999994,3,3,31,85
timesat_smoothing_spline,30,3,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.12099762641614512,0.094122000217525217,0.1480433694732684,7,7,182,0,182,0,0.048669630931768702,7.8843441010498099,0.096982758620689502,0.93799999999999994,3,3,31,85
timesat_smoothing_spline,30,3,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.0121304537651228,0.53639126810103266,1.5544855901767642,7,7,182,0,182,0,0.048669630931768702,7.8843441010498099,0.096982758620689502,0.93799999999999994,3,3,31,85
timesat_smoothing_spline,30,3,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.24106294506727272,0.20375868423098312,0.27124518364524547,7,7,182,0,182,0,0.048669630931768702,7.8843441010498099,0.096982758620689502,0.93799999999999994,3,3,31,85
timesat_smoothing_spline,30,3,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.6428571428571429,0.2857142857142857,0.9285714285714286,7,7,182,0,182,0,0.048669630931768702,7.8843441010498099,0.096982758620689502,0.93799999999999994,3,3,31,85
timesat_smoothing_spline,30,3,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.7142857142857143,0.42857142857142855,1,7,7,182,0,182,0,0.048669630931768702,7.8843441010498099,0.096982758620689502,0.93799999999999994,3,3,31,85
timesat_smoothing_spline,30,3,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.5,0.14285714285714285,0.8571428571428571,7,7,182,0,182,0,0.048669630931768702,7.8843441010498099,0.096982758620689502,0.93799999999999994,3,3,31,85
timesat_smoothing_spline,30,3,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.79800623955223404,0.76406639595988024,0.83978257148645274,7,7,182,0,182,0,0.048669630931768702,7.8843441010498099,0.096982758620689502,0.93799999999999994,3,3,31,85
timesat_smoothing_spline,30,3,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,5.049256189479995,3.6439762333451924,6.4417607050294858,7,7,182,0,182,0,0.048669630931768702,7.8843441010498099,0.096982758620689502,0.93799999999999994,3,3,31,85
timesat_smoothing_spline,30,4,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,221.12456286608889,171.97209722207793,273.61342738338237,7,7,242,0,242,0,0.13897916177372471,9.7832113301421995,0.068888888888888805,0.93404255319148921,4,4,32,53
timesat_smoothing_spline,30,4,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,54.444127882753719,4.6263510036026769,117.48907938754503,7,7,242,0,242,0,0.13897916177372471,9.7832113301421995,0.068888888888888805,0.93404255319148921,4,4,32,53
timesat_smoothing_spline,30,4,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.13901111348367365,0.10571280642096707,0.17260057164935749,7,7,242,0,242,0,0.13897916177372471,9.7832113301421995,0.068888888888888805,0.93404255319148921,4,4,32,53
timesat_smoothing_spline,30,4,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,0.99959564342997331,0.53329469484217273,1.5102271812492314,7,7,242,0,242,0,0.13897916177372471,9.7832113301421995,0.068888888888888805,0.93404255319148921,4,4,32,53
timesat_smoothing_spline,30,4,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.24717309523480194,0.20674707460631722,0.28314441403592366,7,7,242,0,242,0,0.13897916177372471,9.7832113301421995,0.068888888888888805,0.93404255319148921,4,4,32,53
timesat_smoothing_spline,30,4,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.6002668308702791,0.25892857142857145,0.89583333333333326,7,7,242,0,242,0,0.13897916177372471,9.7832113301421995,0.068888888888888805,0.93404255319148921,4,4,32,53
timesat_smoothing_spline,30,4,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.70443349753694584,0.40886699507389157,0.99014778325123154,7,7,242,0,242,0,0.13897916177372471,9.7832113301421995,0.068888888888888805,0.93404255319148921,4,4,32,53
timesat_smoothing_spline,30,4,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.46167408033723012,0.14579810308065583,0.82758620689655171,7,7,242,0,242,0,0.13897916177372471,9.7832113301421995,0.068888888888888805,0.93404255319148921,4,4,32,53
timesat_smoothing_spline,30,4,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.80163262848532146,0.77125187860980682,0.83555938047046041,7,7,242,0,242,0,0.13897916177372471,9.7832113301421995,0.068888888888888805,0.93404255319148921,4,4,32,53
timesat_smoothing_spline,30,4,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,5.1112579120880417,3.7755884134603033,6.5020733186614006,7,7,242,0,242,0,0.13897916177372471,9.7832113301421995,0.068888888888888805,0.93404255319148921,4,4,32,53
timesat_smoothing_spline,30,5,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,256.32349819355147,215.67653522240715,309.10296146193605,7,7,302,0,302,0,0.18726496888266961,10.53242492318695,0.059615384615384501,0.89148936170212745,5,5,31,57
timesat_smoothing_spline,30,5,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,55.023072606242863,7.1845238095238102,115.42349268474514,7,7,302,0,302,0,0.18726496888266961,10.53242492318695,0.059615384615384501,0.89148936170212745,5,5,31,57
timesat_smoothing_spline,30,5,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.16108352730484105,0.13144742086929781,0.19423630137771855,7,7,302,0,302,0,0.18726496888266961,10.53242492318695,0.059615384615384501,0.89148936170212745,5,5,31,57
timesat_smoothing_spline,30,5,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.0302925140152073,0.54921373792263084,1.5738275039723513,7,7,302,0,302,0,0.18726496888266961,10.53242492318695,0.059615384615384501,0.89148936170212745,5,5,31,57
timesat_smoothing_spline,30,5,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.2595106627928977,0.23121538007563053,0.28451785366004728,7,7,302,0,302,0,0.18726496888266961,10.53242492318695,0.059615384615384501,0.89148936170212745,5,5,31,57
timesat_smoothing_spline,30,5,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.55826118326118324,0.24025523088023085,0.84728986291486197,7,7,302,0,302,0,0.18726496888266961,10.53242492318695,0.059615384615384501,0.89148936170212745,5,5,31,57
timesat_smoothing_spline,30,5,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.68650793650793651,0.375,0.97222222222222221,7,7,302,0,302,0,0.18726496888266961,10.53242492318695,0.059615384615384501,0.89148936170212745,5,5,31,57
timesat_smoothing_spline,30,5,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.39267676767676768,0.11688311688311688,0.716089466089466,7,7,302,0,302,0,0.18726496888266961,10.53242492318695,0.059615384615384501,0.89148936170212745,5,5,31,57
timesat_smoothing_spline,30,5,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.77654115334724849,0.74614667332065943,0.80534343336181291,7,7,302,0,302,0,0.18726496888266961,10.53242492318695,0.059615384615384501,0.89148936170212745,5,5,31,57
timesat_smoothing_spline,30,5,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,5.3873757839678644,4.1031452029167195,6.841419361492135,7,7,302,0,302,0,0.18726496888266961,10.53242492318695,0.059615384615384501,0.89148936170212745,5,5,31,57
timesat_smoothing_spline,30,6,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,260.05616375034634,203.31851062277721,325.45503533467917,7,7,262,0,262,0,0.20461695621391771,15.484027686454541,0.062,0.84893617021276591,6,6,32,52
timesat_smoothing_spline,30,6,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,52.067659128805026,8.9817813765182191,102.00684951904464,7,7,262,0,262,0,0.20461695621391771,15.484027686454541,0.062,0.84893617021276591,6,6,32,52
timesat_smoothing_spline,30,6,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.15697983295977819,0.13877017479394471,0.17454920649253156,7,7,262,0,262,0,0.20461695621391771,15.484027686454541,0.062,0.84893617021276591,6,6,32,52
timesat_smoothing_spline,30,6,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.0669991320864776,0.60153873398325808,1.6119164712524956,7,7,262,0,262,0,0.20461695621391771,15.484027686454541,0.062,0.84893617021276591,6,6,32,52
timesat_smoothing_spline,30,6,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.25814306148279137,0.22613399170679274,0.29084687538156928,7,7,262,0,262,0,0.20461695621391771,15.484027686454541,0.062,0.84893617021276591,6,6,32,52
timesat_smoothing_spline,30,6,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.55162907653904047,0.25305250305250304,0.83337510828507233,7,7,262,0,262,0,0.20461695621391771,15.484027686454541,0.062,0.84893617021276591,6,6,32,52
timesat_smoothing_spline,30,6,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.67579302783384421,0.35531135531135533,0.96336996336996339,7,7,262,0,262,0,0.20461695621391771,15.484027686454541,0.062,0.84893617021276591,6,6,32,52
timesat_smoothing_spline,30,6,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.41674354337840785,0.15761273180951574,0.6884522268517973,7,7,262,0,262,0,0.20461695621391771,15.484027686454541,0.062,0.84893617021276591,6,6,32,52
timesat_smoothing_spline,30,6,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.76920424434969648,0.72884925714108584,0.80427706523831433,7,7,262,0,262,0,0.20461695621391771,15.484027686454541,0.062,0.84893617021276591,6,6,32,52
timesat_smoothing_spline,30,6,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,5.4125333390075694,4.0123045368162646,7.0063190768158066,7,7,262,0,262,0,0.20461695621391771,15.484027686454541,0.062,0.84893617021276591,6,6,32,52
timesat_smoothing_spline,30,7,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,227.26743710998969,183.22347149907964,269.00614232170631,7,7,93,0,93,0,0.2190015602445356,10.492798556141418,0.1044444444444444,0.79777777777777781,7,7,32,55
timesat_smoothing_spline,30,7,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,53.37063492063492,4.6505952380952387,113.94702380952376,7,7,93,0,93,0,0.2190015602445356,10.492798556141418,0.1044444444444444,0.79777777777777781,7,7,32,55
timesat_smoothing_spline,30,7,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.14553442590400617,0.10842374569324817,0.1880037844164518,7,7,93,0,93,0,0.2190015602445356,10.492798556141418,0.1044444444444444,0.79777777777777781,7,7,32,55
timesat_smoothing_spline,30,7,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.0550859941469084,0.57880370065385822,1.5931427397735203,7,7,93,0,93,0,0.2190015602445356,10.492798556141418,0.1044444444444444,0.79777777777777781,7,7,32,55
