year,method,duration_days,activity_class,n_scenarios,n_reconstruction_failures,n_scenarios_with_negative_values,a_gap_minimum,a_gap_maximum,window_midpoint_relative_position_minimum,window_midpoint_relative_position_maximum,observations_removed_minimum,observations_removed_maximum,resulting_maximum_internal_gap_days_minimum,resulting_maximum_internal_gap_days_maximum,rmse,n_rmse_available,n_rmse_unavailable,nrmse,n_nrmse_available,n_nrmse_unavailable,absolute_peak_date_error_days,n_absolute_peak_date_error_days_available,n_absolute_peak_date_error_days_unavailable,peak_timing_success_5d,n_peak_timing_success_5d_available,n_peak_timing_success_5d_unavailable,n_peak_timing_success_5d_reference_ineligible,peak_timing_success_10d,n_peak_timing_success_10d_available,n_peak_timing_success_10d_unavailable,n_peak_timing_success_10d_reference_ineligible,peak_timing_success_15d,n_peak_timing_success_15d_available,n_peak_timing_success_15d_unavailable,n_peak_timing_success_15d_reference_ineligible,normalized_absolute_peak_magnitude_error,n_normalized_absolute_peak_magnitude_error_available,n_normalized_absolute_peak_magnitude_error_unavailable,absolute_integral_error,n_absolute_integral_error_available,n_absolute_integral_error_unavailable,absolute_relative_integral_error,n_absolute_relative_integral_error_available,n_absolute_relative_integral_error_unavailable,pearson_correlation,n_pearson_correlation_available,n_pearson_correlation_unavailable
2024,timesat_smoothing_spline,45,high,80,0,0,4.2398670743095366,13.09828059179204,0.36888888888888882,0.71999999999999975,4,10,47,65,6.6808234128859691,80,0,0.40942972108041004,80,0,12.975,80,0,0.45000000000000001,80,0,0,0.625,80,0,0,0.8125,80,0,0,0.98258637480826727,80,0,491.87088611064667,80,0,0.35956058206571723,80,0,0.53561806300248027,80,0
2024,timesat_smoothing_spline,45,low,64,0,0,0.63064225201491364,1.2418427888655583,0.1022222222222222,0.88444444444444426,6,14,48,65,4.9569253743568398,64,0,0.30378180173491864,64,0,4.6875,64,0,0.9375,64,0,0,0.9375,64,0,0,0.9375,64,0,0,0.77933231747274756,64,0,225.64549277799949,64,0,0.16494821510031826,64,0,0.73995560418182216,64,0
2024,timesat_smoothing_spline,45,medium,36,0,0,1.2616486554603179,4.0581308741978468,0.27111111111111103,0.89777777777777756,5,10,47,63,5.7277131966645456,36,0,0.35101900942565378,36,0,5,36,0,0.88888888888888884,36,0,0,0.88888888888888884,36,0,0,0.88888888888888884,36,0,0,0.73401357293612468,36,0,345.56849282944717,36,0,0.25261265086825629,36,0,0.68757598992927393,36,0
2025,linear_interpolation,10,high,101,0,0,0.65950627558538355,5.8205096687628375,0.021999999999999902,0.96599999999999997,1,4,15,28,7.979468074507432,101,0,0.26616614559583007,101,0,197.21782178217822,101,0,0,101,0,0,0,101,0,0,0,101,0,0,1.4326862490672285,101,0,208.21025805940604,101,0,0.082744515284220096,101,0,0.7608879910971208,101,0
2025,linear_interpolation,10,low,62,0,0,0.026521321813152501,0.1584377874381552,0.17799999999999991,0.72199999999999975,1,4,15,25,7.9342669580313618,62,0,0.26465840011245628,62,0,200,62,0,0,62,0,0,0,62,0,0,0,62,0,0,1.4266722594192158,62,0,238.05807666129056,62,0,0.094606290518174263,62,0,0.76547690137497226,62,0
2025,linear_interpolation,10,medium,61,0,0,0.16485922358029001,0.63156363854696285,0.062,0.97799999999999998,1,5,15,27,8.0213514297069697,61,0,0.26756322258316695,61,0,200,61,0,0,61,0,0,0,61,0,0,0,61,0,0,1.4266722594192158,61,0,258.27807285245922,61,0,0.10264188780084829,61,0,0.7618028841104123,61,0
2025,linear_interpolation,20,high,118,0,0,1.5330921111334412,8.4836828108751803,0.042000000000000003,0.94199999999999995,1,7,21,38,8.0253570169477602,118,0,0.26769683446139908,118,0,197.61864406779662,118,0,0,118,0,0,0,118,0,0,0,118,0,0,1.431819826829803,118,0,213.82802061864425,118,0,0.084977061577944879,118,0,0.75511270515842699,118,0
2025,linear_interpolation,20,low,60,0,0,0.083231499093957301,0.394312070588765,0.182,0.41799999999999993,1,6,22,37,7.9058722321376305,60,0,0.26371125492986836,60,0,200,60,0,0,60,0,0,0,60,0,0,0,60,0,0,1.4266722594192158,60,0,246.01163708333371,60,0,0.097767102612830753,60,0,0.76495997744025435,60,0
2025,linear_interpolation,20,medium,52,0,0,0.49242851936879722,1.5292594634126413,0.082000000000000003,0.95799999999999996,1,5,22,38,8.2226520025291379,52,0,0.27427788038667167,52,0,200,52,0,0,52,0,0,0,52,0,0,0,52,0,0,1.4266722594192158,52,0,294.15516361538482,52,0,0.11689974672026451,52,0,0.75286218057960907,52,0
2025,linear_interpolation,30,high,106,0,0,2.640284663321578,9.7623968558279035,0.062,0.92200000000000004,2,9,31,50,7.9599799726059155,106,0,0.26551609312119501,106,0,197.20754716981133,106,0,0,106,0,0,0,106,0,0,0,106,0,0,1.4300983369596065,106,0,189.58046583962272,106,0,0.075340878492069885,106,0,0.75050463031842363,106,0
2025,linear_interpolation,30,low,53,0,0,0.17234933132972691,0.65303146923999966,0.19,0.39800000000000002,3,8,31,43,7.8823335650806987,53,0,0.26292609027672276,53,0,200,53,0,0,53,0,0,0,53,0,0,0,53,0,0,1.426672259419216,53,0,257.35908805660404,53,0,0.10227667548040201,53,0,0.76407646198369483,53,0
2025,linear_interpolation,30,medium,61,0,0,0.7570062985178927,2.4689556368524581,0.078,0.93799999999999994,3,9,31,43,8.6654738612780253,61,0,0.28904881326443088,61,0,200.24590163934425,61,0,0,61,0,0,0,61,0,0,0,61,0,0,1.4306763370449189,61,0,404.33725563934451,61,0,0.16068704078779633,61,0,0.73180546917326594,61,0
2025,linear_interpolation,45,high,113,0,0,4.3104404626195931,10.981356620532017,0.46000000000000002,0.90800000000000003,5,13,46,60,8.5990932210945594,113,0,0.28683459560294761,113,0,200,113,0,0,113,0,0,0,113,0,0,0,113,0,0,1.4266722594192154,113,0,356.72626022123904,113,0,0.14176602904328203,113,0,0.7098398077330037,113,0
2025,linear_interpolation,45,low,50,0,0,0.27055384094511942,1.2509138396442212,0.17599999999999991,0.372,6,10,48,61,7.8642150305533951,50,0,0.26232172160779049,50,0,200,50,0,0,50,0,0,0,50,0,0,0,50,0,0,1.4266722594192158,50,0,287.71581230000032,50,0,0.11434069411496844,50,0,0.76125848537986396,50,0
2025,linear_interpolation,45,medium,42,0,0,1.2703409271905342,3.7767087429565929,0.091999999999999901,0.45600000000000002,6,11,46,60,8.94135616898037,42,0,0.2982512475361852,42,0,193.3095238095238,42,0,0,42,0,0,0,42,0,0,0,42,0,0,1.441134472620391,42,0,516.1661253095242,42,0,0.20512877820210343,42,0,0.713937774267699,42,0
2025,timesat_double_logistic,10,high,101,0,0,0.65950627558538355,5.8205096687628375,0.021999999999999902,0.96599999999999997,1,4,15,28,8.3873995546588507,101,0,0.27977326185035667,101,0,199.67326732673268,101,0,0,101,0,0,0,101,0,0,0,101,0,0,1.6804332035540688,101,0,116.57167163958478,101,0,0.046326566978926786,101,0,0.67152063679200358,101,0
2025,timesat_double_logistic,10,low,62,0,0,0.026521321813152501,0.1584377874381552,0.17799999999999991,0.72199999999999975,1,4,15,25,8.274033912817087,62,0,0.27599179475878205,62,0,207,62,0,0,62,0,0,0,62,0,0,0,62,0,0,1.6936138911333523,62,0,31.638071596156923,62,0,0.01257323689596752,62,0,0.67513485608788149,62,0
2025,timesat_double_logistic,10,medium,61,0,0,0.16485922358029001,0.63156363854696285,0.062,0.97799999999999998,1,5,15,27,8.3664077839417565,61,0,0.27907305243178004,61,0,207,61,0,0,61,0,0,0,61,0,0,0,61,0,0,1.6570467242898552,61,0,72.723494655292072,61,0,0.02890093106416405,61,0,0.6684744469397913,61,0
2025,timesat_double_logistic,20,high,118,0,0,1.5330921111334412,8.4836828108751803,0.042000000000000003,0.94199999999999995,1,7,21,38,8.5377231484832556,118,0,0.28478751232253802,118,0,204.5084745762712,118,0,0,118,0,0,0,118,0,0,0,118,0,0,1.667822848329322,118,0,172.70210257622639,118,0,0.068633274361334665,118,0,0.65624901902263466,118,0
2025,timesat_double_logistic,20,low,60,0,0,0.083231499093957301,0.394312070588765,0.182,0.41799999999999993,1,6,22,37,8.2209246287868787,60,0,0.27422026145685235,60,0,207,60,0,0,60,0,0,0,60,0,0,0,60,0,0,1.6693868504223173,60,0,40.713096715916919,60,0,0.016179728534397839,60,0,0.67422624409352538,60,0
2025,timesat_double_logistic,20,medium,52,0,0,0.49242851936879722,1.5292594634126413,0.082000000000000003,0.95799999999999996,1,5,22,38,8.5443300907406741,52,0,0.28500789597949494,52,0,207,52,0,0,52,0,0,0,52,0,0,0,52,0,0,1.6411919963024661,52,0,172.44532753803293,52,0,0.068531229792203302,52,0,0.66100630904197111,52,0
2025,timesat_double_logistic,30,high,106,0,0,2.640284663321578,9.7623968558279035,0.062,0.92200000000000004,2,9,31,50,8.856529394874352,106,0,0.29542173367682678,106,0,204.22641509433961,106,0,0,106,0,0,0,106,0,0,0,106,0,0,1.6868193077637248,106,0,260.67649183192731,106,0,0.10359503976249634,106,0,0.62459754232695586,106,0
2025,timesat_double_logistic,30,low,53,0,0,0.17234933132972691,0.65303146923999966,0.19,0.39800000000000002,3,8,31,43,8.1567311084289678,53,0,0.27207899818888098,53,0,207,53,0,0,53,0,0,0,53,0,0,0,53,0,0,1.6414130441115613,53,0,39.36880655583375,53,0,0.015645496269695001,53,0,0.67160242599446796,53,0
2025,timesat_double_logistic,30,medium,61,0,0,0.7570062985178927,2.4689556368524581,0.078,0.93799999999999994,3,9,31,43,8.8767312633214619,61,0,0.29609559481746839,61,0,207,61,0,0,61,0,0,0,61,0,0,0,61,0,0,1.6551090296998068,61,0,240.63900605472534,61,0,0.095631973659980052,61,0,0.64423245237763982,61,0
2025,timesat_double_logistic,45,high,113,0,0,4.3104404626195931,10.981356620532017,0.46000000000000002,0.90800000000000003,5,13,46,60,9.7118841721246412,113,0,0.32395327012159691,113,0,207,113,0,0,113,0,0,0,113,0,0,0,113,0,0,1.6942393474455983,113,0,508.02100965622435,113,0,0.20189184044049752,113,0,0.5721868113907419,113,0
2025,timesat_double_logistic,45,low,50,0,0,0.27055384094511942,1.2509138396442212,0.17599999999999991,0.372,6,10,48,61,8.0699680828277813,50,0,0.26918489799462397,50,0,207,50,0,0,50,0,0,0,50,0,0,0,50,0,0,1.623056999436111,50,0,27.082566469619124,50,0,0.010762840678781103,50,0,0.66921218957827788,50,0
2025,timesat_double_logistic,45,medium,42,0,0,1.2703409271905342,3.7767087429565929,0.091999999999999901,0.45600000000000002,6,11,46,60,9.6238055559580644,42,0,0.32101528659242312,42,0,199.16666666666666,42,0,0,42,0,0,0,42,0,0,0,42,0,0,1.6853576917192523,42,0,373.48734083861979,42,0,0.14842702405981581,42,0,0.59306546790188652,42,0
2025,timesat_smoothing_spline,10,high,101,0,0,0.65950627558538355,5.8205096687628375,0.021999999999999902,0.96599999999999997,1,4,15,28,8.1478339785816107,101,0,0.27178222217120368,101,0,181.12871287128712,101,0,0,101,0,0,0,101,0,0,0,101,0,0,1.4715170665708326,101,0,244.88936739572904,101,0,0.097321103159275835,101,0,0.75356196996103242,101,0
2025,timesat_smoothing_spline,10,low,62,0,0,0.026521321813152501,0.1584377874381552,0.17799999999999991,0.72199999999999975,1,4,15,25,7.9925714205404628,62,0,0.26660322574646861,62,0,202,62,0,0,62,0,0,0,62,0,0,0,62,0,0,1.4806316470504208,62,0,259.05402353011135,62,0,0.10295025715452581,62,0,0.76063753415857238,62,0
2025,timesat_smoothing_spline,10,medium,61,0,0,0.16485922358029001,0.63156363854696285,0.062,0.97799999999999998,1,5,15,27,8.1216228362648302,61,0,0.27090791342568588,61,0,201.9344262295082,61,0,0,61,0,0,0,61,0,0,0,61,0,0,1.4776661545505396,61,0,266.98266134091955,61,0,0.10610116479295867,61,0,0.75521856997566617,61,0
2025,timesat_smoothing_spline,20,high,118,0,0,1.5330921111334412,8.4836828108751803,0.042000000000000003,0.94199999999999995,1,7,21,38,8.4319060667240429,118,0,0.28125783784711395,118,0,186.79661016949152,118,0,0,118,0,0,0,118,0,0,0,118,0,0,1.4437532061506149,118,0,284.98586003950862,118,0,0.1132557880270129,118,0,0.74173318733873272,118,0
2025,timesat_smoothing_spline,20,low,60,0,0,0.083231499093957301,0.394312070588765,0.182,0.41799999999999993,1,6,22,37,7.9646436069839321,60,0,0.26567165506784035,60,0,202,60,0,0,60,0,0,0,60,0,0,0,60,0,0,1.480637717843527,60,0,264.27899434376775,60,0,0.10502670469068341,60,0,0.76023956686427452,60,0
2025,timesat_smoothing_spline,20,medium,52,0,0,0.49242851936879722,1.5292594634126413,0.082000000000000003,0.95799999999999996,1,5,22,38,8.4826005181262865,52,0,0.28294882108143982,52,0,201.69230769230768,52,0,0,52,0,0,0,52,0,0,0,52,0,0,1.4733204970896912,52,0,295.11145883024352,52,0,0.11727978651638032,52,0,0.73996349138173179,52,0
2025,timesat_smoothing_spline,30,high,106,0,0,2.640284663321578,9.7623968558279035,0.062,0.92200000000000004,2,9,31,50,8.3557065222147564,106,0,0.27871609711091272,106,0,185.20754716981133,106,0,0,106,0,0,0,106,0,0,0,106,0,0,1.4464215474591788,106,0,265.60692271034691,106,0,0.10555443464044123,106,0,0.74061146278186474,106,0
2025,timesat_smoothing_spline,30,low,53,0,0,0.17234933132972691,0.65303146923999966,0.19,0.39800000000000002,3,8,31,43,7.9434411953196475,53,0,0.26496441943041149,53,0,202,53,0,0,53,0,0,0,53,0,0,0,53,0,0,1.4806431029259648,53,0,266.93597569056379,53,0,0.10608261152115823,53,0,0.75963093451745201,53,0
2025,timesat_smoothing_spline,30,medium,61,0,0,0.7570062985178927,2.4689556368524581,0.078,0.93799999999999994,3,9,31,43,9.3572228885247739,61,0,0.31212305462773127,61,0,182.31147540983608,61,0,0,61,0,0,0,61,0,0,0,61,0,0,1.4448364695415026,61,0,446.39299717446988,61,0,0.17740034771453533,61,0,0.70402854642692747,61,0
2025,timesat_smoothing_spline,45,high,113,0,0,4.3104404626195931,10.981356620532017,0.46000000000000002,0.90800000000000003,5,13,46,60,9.6873647224625739,113,0,0.32313539011408954,113,0,170.55752212389382,113,0,0,113,0,0,0,113,0,0,0,113,0,0,1.4087106415039532,113,0,491.79639116994929,113,0,0.19544404000630758,113,0,0.68180598029617256,113,0
2025,timesat_smoothing_spline,45,low,50,0,0,0.27055384094511942,1.2509138396442212,0.17599999999999991,0.372,6,10,48,61,7.9661313433188239,50,0,0.26572128056194894,50,0,202,50,0,0,50,0,0,0,50,0,0,0,50,0,0,1.4805618317803964,50,0,304.37061306709074,50,0,0.12095945262126147,50,0,0.75514745307123121,50,0
2025,timesat_smoothing_spline,45,medium,42,0,0,1.2703409271905342,3.7767087429565929,0.091999999999999901,0.45600000000000002,6,11,46,60,10.085586169413444,42,0,0.33641861484020014,42,0,192.42857142857142,42,0,0,42,0,0,0,42,0,0,0,42,0,0,1.4090517395298578,42,0,582.51185379264348,42,0,0.23149513111708742,42,0,0.6768772517323326,42,0
