method,duration_days,activity_class,analysis_role,metric,metric_label,unit,favorable_direction,equal_year_estimate,cluster_bootstrap_ci_lower,cluster_bootstrap_ci_upper,n_years_in_stratum,n_years_metric_available,n_scenarios_total,n_reconstruction_failures_total,n_metric_available_total,n_metric_unavailable_total,a_gap_observed_minimum,a_gap_observed_maximum,window_midpoint_relative_position_observed_minimum,window_midpoint_relative_position_observed_maximum,observations_removed_observed_minimum,observations_removed_observed_maximum,resulting_maximum_internal_gap_days_observed_minimum,resulting_maximum_internal_gap_days_observed_maximum
timesat_smoothing_spline,10,medium,protocol_visualization_stratum_continuous_a_gap_primary,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.22720661378861104,0.19248871101322365,0.25879888444147292,7,7,459,0,459,0,0.16243065575358301,0.64046059705410452,0.0211538461538461,0.97799999999999998,1,5,15,52
timesat_smoothing_spline,10,medium,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.56076759061833692,0.14285714285714285,0.8571428571428571,7,7,459,0,459,0,0.16243065575358301,0.64046059705410452,0.0211538461538461,0.97799999999999998,1,5,15,52
timesat_smoothing_spline,10,medium,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.69767235252309878,0.39658848614072495,0.98338663823738448,7,7,459,0,459,0,0.16243065575358301,0.64046059705410452,0.0211538461538461,0.97799999999999998,1,5,15,52
timesat_smoothing_spline,10,medium,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.41791044776119401,0.13219616204690832,0.82515991471215344,7,7,459,0,459,0,0.16243065575358301,0.64046059705410452,0.0211538461538461,0.97799999999999998,1,5,15,52
timesat_smoothing_spline,10,medium,protocol_visualization_stratum_continuous_a_gap_primary,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.82276663921634741,0.79303291582433566,0.85523899773327894,7,7,459,0,459,0,0.16243065575358301,0.64046059705410452,0.0211538461538461,0.97799999999999998,1,5,15,52
timesat_smoothing_spline,10,medium,protocol_visualization_stratum_continuous_a_gap_primary,rmse,point-wise RMSE,ug_L,lower,4.8044094399435329,3.4027120179329766,6.3759209169851427,7,7,459,0,459,0,0.16243065575358301,0.64046059705410452,0.0211538461538461,0.97799999999999998,1,5,15,52
timesat_smoothing_spline,20,high,protocol_visualization_stratum_continuous_a_gap_primary,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,219.17132202669566,177.15202948118761,269.25663877681114,7,7,508,0,508,0,1.5330921111334412,11.128388419283166,0.0403846153846152,0.94199999999999995,1,8,21,63
timesat_smoothing_spline,20,high,protocol_visualization_stratum_continuous_a_gap_primary,absolute_peak_date_error_days,absolute global-peak date error,days,lower,53.597732142434744,9.950982775413058,106.07883644856398,7,7,508,0,508,0,1.5330921111334412,11.128388419283166,0.0403846153846152,0.94199999999999995,1,8,21,63
timesat_smoothing_spline,20,high,protocol_visualization_stratum_continuous_a_gap_primary,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.13400790512046745,0.11779027643391522,0.15272324800301604,7,7,508,0,508,0,1.5330921111334412,11.128388419283166,0.0403846153846152,0.94199999999999995,1,8,21,63
timesat_smoothing_spline,20,high,protocol_visualization_stratum_continuous_a_gap_primary,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.0412512158506977,0.58702874965616036,1.567476150315039,7,7,508,0,508,0,1.5330921111334412,11.128388419283166,0.0403846153846152,0.94199999999999995,1,8,21,63
timesat_smoothing_spline,20,high,protocol_visualization_stratum_continuous_a_gap_primary,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.25082532669798219,0.22815939893196843,0.27254129831321366,7,7,508,0,508,0,1.5330921111334412,11.128388419283166,0.0403846153846152,0.94199999999999995,1,8,21,63
timesat_smoothing_spline,20,high,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.66374224147381877,0.34860808798258675,0.93622883072684548,7,7,508,0,508,0,1.5330921111334412,11.128388419283166,0.0403846153846152,0.94199999999999995,1,8,21,63
timesat_smoothing_spline,20,high,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.68415626074006197,0.36831252148012378,0.95016611295681064,7,7,508,0,508,0,1.5330921111334412,11.128388419283166,0.0403846153846152,0.94199999999999995,1,8,21,63
timesat_smoothing_spline,20,high,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.46863636331583264,0.22383755857263005,0.72722298221614234,7,7,508,0,508,0,1.5330921111334412,11.128388419283166,0.0403846153846152,0.94199999999999995,1,8,21,63
timesat_smoothing_spline,20,high,protocol_visualization_stratum_continuous_a_gap_primary,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.78584817214854452,0.76033783873867322,0.81456397224385491,7,7,508,0,508,0,1.5330921111334412,11.128388419283166,0.0403846153846152,0.94199999999999995,1,8,21,63
timesat_smoothing_spline,20,high,protocol_visualization_stratum_continuous_a_gap_primary,rmse,point-wise RMSE,ug_L,lower,5.2850503749649755,3.9881573421609007,6.7067783319666017,7,7,508,0,508,0,1.5330921111334412,11.128388419283166,0.0403846153846152,0.94199999999999995,1,8,21,63
timesat_smoothing_spline,20,low,protocol_visualization_stratum_continuous_a_gap_primary,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,183.97600232306573,128.62147034945659,254.17907176841203,7,7,509,0,509,0,0.025285744316099298,0.4095269539930948,0.045258620689655103,0.95961538461538465,1,7,22,60
timesat_smoothing_spline,20,low,protocol_visualization_stratum_continuous_a_gap_primary,absolute_peak_date_error_days,absolute global-peak date error,days,lower,54.568131868131864,4.7076923076923078,117.14285714285714,7,7,509,0,509,0,0.025285744316099298,0.4095269539930948,0.045258620689655103,0.95961538461538465,1,7,22,60
timesat_smoothing_spline,20,low,protocol_visualization_stratum_continuous_a_gap_primary,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.10980070389445161,0.085391099819167163,0.14004957271896848,7,7,509,0,509,0,0.025285744316099298,0.4095269539930948,0.045258620689655103,0.95961538461538465,1,7,22,60
timesat_smoothing_spline,20,low,protocol_visualization_stratum_continuous_a_gap_primary,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.0387606936658325,0.55651163654572056,1.5652865972454133,7,7,509,0,509,0,0.025285744316099298,0.4095269539930948,0.045258620689655103,0.95961538461538465,1,7,22,60
timesat_smoothing_spline,20,low,protocol_visualization_stratum_continuous_a_gap_primary,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.22384146405625147,0.18838219778224893,0.25588578415711105,7,7,509,0,509,0,0.025285744316099298,0.4095269539930948,0.045258620689655103,0.95961538461538465,1,7,22,60
timesat_smoothing_spline,20,low,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.5714285714285714,0.14285714285714285,0.8571428571428571,7,7,509,0,509,0,0.025285744316099298,0.4095269539930948,0.045258620689655103,0.95961538461538465,1,7,22,60
timesat_smoothing_spline,20,low,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.7142857142857143,0.42500000000000321,1,7,7,509,0,509,0,0.025285744316099298,0.4095269539930948,0.045258620689655103,0.95961538461538465,1,7,22,60
timesat_smoothing_spline,20,low,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.42857142857142855,0.14285714285714285,0.8571428571428571,7,7,509,0,509,0,0.025285744316099298,0.4095269539930948,0.045258620689655103,0.95961538461538465,1,7,22,60
timesat_smoothing_spline,20,low,protocol_visualization_stratum_continuous_a_gap_primary,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.82680861870836231,0.7979062693116491,0.85897937223466958,7,7,509,0,509,0,0.025285744316099298,0.4095269539930948,0.045258620689655103,0.95961538461538465,1,7,22,60
timesat_smoothing_spline,20,low,protocol_visualization_stratum_continuous_a_gap_primary,rmse,point-wise RMSE,ug_L,lower,4.7243387859875705,3.3217587846893095,6.3101090385017145,7,7,509,0,509,0,0.025285744316099298,0.4095269539930948,0.045258620689655103,0.95961538461538465,1,7,22,60
timesat_smoothing_spline,20,medium,protocol_visualization_stratum_continuous_a_gap_primary,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,200.00503521679619,140.37459155762033,271.13625384989706,7,7,508,0,508,0,0.41040908375994273,1.5305573773522372,0.044680851063829602,0.95799999999999996,1,7,22,85
timesat_smoothing_spline,20,medium,protocol_visualization_stratum_continuous_a_gap_primary,absolute_peak_date_error_days,absolute global-peak date error,days,lower,53.173614379150727,4.7236913761434014,111.12647033321056,7,7,508,0,508,0,0.41040908375994273,1.5305573773522372,0.044680851063829602,0.95799999999999996,1,7,22,85
timesat_smoothing_spline,20,medium,protocol_visualization_stratum_continuous_a_gap_primary,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.11983531402971849,0.093456088072815843,0.15025602023779513,7,7,508,0,508,0,0.41040908375994273,1.5305573773522372,0.044680851063829602,0.95799999999999996,1,7,22,85
timesat_smoothing_spline,20,medium,protocol_visualization_stratum_continuous_a_gap_primary,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.0249847404454646,0.54224204374716822,1.570571374220439,7,7,508,0,508,0,0.41040908375994273,1.5305573773522372,0.044680851063829602,0.95799999999999996,1,7,22,85
timesat_smoothing_spline,20,medium,protocol_visualization_stratum_continuous_a_gap_primary,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.23588371348566556,0.20354324534062937,0.26484324535764098,7,7,508,0,508,0,0.41040908375994273,1.5305573773522372,0.044680851063829602,0.95799999999999996,1,7,22,85
timesat_smoothing_spline,20,medium,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.57347578529844534,0.2644986103114198,0.86724386724386726,7,7,508,0,508,0,0.41040908375994273,1.5305573773522372,0.044680851063829602,0.95799999999999996,1,7,22,85
timesat_smoothing_spline,20,medium,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.70623191805457819,0.40914262256626788,0.9886621315192744,7,7,508,0,508,0,0.41040908375994273,1.5305573773522372,0.044680851063829602,0.95799999999999996,1,7,22,85
timesat_smoothing_spline,20,medium,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.4338280766852195,0.14162028447742733,0.73448773448773452,7,7,508,0,508,0,0.41040908375994273,1.5305573773522372,0.044680851063829602,0.95799999999999996,1,7,22,85
timesat_smoothing_spline,20,medium,protocol_visualization_stratum_continuous_a_gap_primary,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.81141913211524908,0.7811233302433106,0.84183467444965032,7,7,508,0,508,0,0.41040908375994273,1.5305573773522372,0.044680851063829602,0.95799999999999996,1,7,22,85
timesat_smoothing_spline,20,medium,protocol_visualization_stratum_continuous_a_gap_primary,rmse,point-wise RMSE,ug_L,lower,4.9940561590263162,3.5529929741688031,6.515525613175237,7,7,508,0,508,0,0.41040908375994273,1.5305573773522372,0.044680851063829602,0.95799999999999996,1,7,22,85
timesat_smoothing_spline,30,high,protocol_visualization_stratum_continuous_a_gap_primary,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,242.67109166383875,200.35214437542351,282.72352766360683,7,7,492,0,492,0,2.5550645224131427,15.484027686454541,0.059615384615384501,0.92200000000000004,1,9,31,63
timesat_smoothing_spline,30,high,protocol_visualization_stratum_continuous_a_gap_primary,absolute_peak_date_error_days,absolute global-peak date error,days,lower,54.605605370052686,9.846779603723542,110.74181580267035,7,7,492,0,492,0,2.5550645224131427,15.484027686454541,0.059615384615384501,0.92200000000000004,1,9,31,63
timesat_smoothing_spline,30,high,protocol_visualization_stratum_continuous_a_gap_primary,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.14954797893371755,0.1292739356800095,0.16832503795571288,7,7,492,0,492,0,2.5550645224131427,15.484027686454541,0.059615384615384501,0.92200000000000004,1,9,31,63
timesat_smoothing_spline,30,high,protocol_visualization_stratum_continuous_a_gap_primary,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.0443952888332793,0.59955838112492488,1.5586271153322897,7,7,492,0,492,0,2.5550645224131427,15.484027686454541,0.059615384615384501,0.92200000000000004,1,9,31,63
timesat_smoothing_spline,30,high,protocol_visualization_stratum_continuous_a_gap_primary,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.26615694868316842,0.240049028309092,0.29162821005104733,7,7,492,0,492,0,2.5550645224131427,15.484027686454541,0.059615384615384501,0.92200000000000004,1,9,31,63
timesat_smoothing_spline,30,high,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.64578336439510575,0.32655515659184831,0.91899765010939138,7,7,492,0,492,0,2.5550645224131427,15.484027686454541,0.059615384615384501,0.92200000000000004,1,9,31,63
timesat_smoothing_spline,30,high,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.67119864678713237,0.34571955271047727,0.94773519163763065,7,7,492,0,492,0,2.5550645224131427,15.484027686454541,0.059615384615384501,0.92200000000000004,1,9,31,63
timesat_smoothing_spline,30,high,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.45495428718977032,0.19061461794019929,0.71108500121546059,7,7,492,0,492,0,2.5550645224131427,15.484027686454541,0.059615384615384501,0.92200000000000004,1,9,31,63
timesat_smoothing_spline,30,high,protocol_visualization_stratum_continuous_a_gap_primary,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.75878193119306203,0.72495076052121143,0.79519013502569824,7,7,492,0,492,0,2.5550645224131427,15.484027686454541,0.059615384615384501,0.92200000000000004,1,9,31,63
timesat_smoothing_spline,30,high,protocol_visualization_stratum_continuous_a_gap_primary,rmse,point-wise RMSE,ug_L,lower,5.5548066666894744,4.2408172487363851,6.8663991342111972,7,7,492,0,492,0,2.5550645224131427,15.484027686454541,0.059615384615384501,0.92200000000000004,1,9,31,63
timesat_smoothing_spline,30,low,protocol_visualization_stratum_continuous_a_gap_primary,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,188.81997132917968,136.41625312706731,254.95217690387463,7,7,492,0,492,0,0.048636719550354902,0.74625426404808992,0.066810344827586202,0.94038461538461515,1,11,31,60
timesat_smoothing_spline,30,low,protocol_visualization_stratum_continuous_a_gap_primary,absolute_peak_date_error_days,absolute global-peak date error,days,lower,54.565891472868216,4.7032115171650064,116.86071428571424,7,7,492,0,492,0,0.048636719550354902,0.74625426404808992,0.066810344827586202,0.94038461538461515,1,11,31,60
timesat_smoothing_spline,30,low,protocol_visualization_stratum_continuous_a_gap_primary,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.11369068648693949,0.090868984243431025,0.14215283108672799,7,7,492,0,492,0,0.048636719550354902,0.74625426404808992,0.066810344827586202,0.94038461538461515,1,11,31,60
timesat_smoothing_spline,30,low,protocol_visualization_stratum_continuous_a_gap_primary,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.0386400785073797,0.57149140367670892,1.5767631507090916,7,7,492,0,492,0,0.048636719550354902,0.74625426404808992,0.066810344827586202,0.94038461538461515,1,11,31,60
timesat_smoothing_spline,30,low,protocol_visualization_stratum_continuous_a_gap_primary,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.22521067804891809,0.19050014914212787,0.25587599252947885,7,7,492,0,492,0,0.048636719550354902,0.74625426404808992,0.066810344827586202,0.94038461538461515,1,11,31,60
timesat_smoothing_spline,30,low,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.5714285714285714,0.14285714285714285,0.8571428571428571,7,7,492,0,492,0,0.048636719550354902,0.74625426404808992,0.066810344827586202,0.94038461538461515,1,11,31,60
timesat_smoothing_spline,30,low,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.7142857142857143,0.42857142857142855,1,7,7,492,0,492,0,0.048636719550354902,0.74625426404808992,0.066810344827586202,0.94038461538461515,1,11,31,60
timesat_smoothing_spline,30,low,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.42857142857142855,0.14285714285714285,0.8571428571428571,7,7,492,0,492,0,0.048636719550354902,0.74625426404808992,0.066810344827586202,0.94038461538461515,1,11,31,60
timesat_smoothing_spline,30,low,protocol_visualization_stratum_continuous_a_gap_primary,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.82306091040126172,0.79440788461288658,0.8545657100817502,7,7,492,0,492,0,0.048636719550354902,0.74625426404808992,0.066810344827586202,0.94038461538461515,1,11,31,60
timesat_smoothing_spline,30,low,protocol_visualization_stratum_continuous_a_gap_primary,rmse,point-wise RMSE,ug_L,lower,4.7472563236159715,3.3162138564293593,6.3419847407461232,7,7,492,0,492,0,0.048636719550354902,0.74625426404808992,0.066810344827586202,0.94038461538461515,1,11,31,60
timesat_smoothing_spline,30,medium,protocol_visualization_stratum_continuous_a_gap_primary,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,245.8796092178743,171.35174064450558,330.90545341075597,7,7,491,0,491,0,0.74916973358253014,2.5541162200317595,0.065957446808510498,0.93799999999999994,1,11,31,85
timesat_smoothing_spline,30,medium,protocol_visualization_stratum_continuous_a_gap_primary,absolute_peak_date_error_days,absolute global-peak date error,days,lower,49.70918464936188,4.9583773889846272,105.87309784201929,7,7,491,0,491,0,0.74916973358253014,2.5541162200317595,0.065957446808510498,0.93799999999999994,1,11,31,85
timesat_smoothing_spline,30,medium,protocol_visualization_stratum_continuous_a_gap_primary,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.14483189092577131,0.11856816083855967,0.1715854112595574,7,7,491,0,491,0,0.74916973358253014,2.5541162200317595,0.065957446808510498,0.93799999999999994,1,11,31,85
timesat_smoothing_spline,30,medium,protocol_visualization_stratum_continuous_a_gap_primary,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.0149802710129678,0.53703676110225318,1.5677900449393569,7,7,491,0,491,0,0.74916973358253014,2.5541162200317595,0.065957446808510498,0.93799999999999994,1,11,31,85
timesat_smoothing_spline,30,medium,protocol_visualization_stratum_continuous_a_gap_primary,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.25308118963236659,0.22342227865994524,0.28197782610624816,7,7,491,0,491,0,0.74916973358253014,2.5541162200317595,0.065957446808510498,0.93799999999999994,1,11,31,85
timesat_smoothing_spline,30,medium,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.58865735199627078,0.23656029128292996,0.87108756546096711,7,7,491,0,491,0,0.74916973358253014,2.5541162200317595,0.065957446808510498,0.93799999999999994,1,11,31,85
timesat_smoothing_spline,30,medium,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.70356418429440748,0.40384429633922536,0.98599439775910369,7,7,491,0,491,0,0.74916973358253014,2.5541162200317595,0.065957446808510498,0.93799999999999994,1,11,31,85
timesat_smoothing_spline,30,medium,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.43860224256468516,0.12885154061624651,0.8072982617704616,7,7,491,0,491,0,0.74916973358253014,2.5541162200317595,0.065957446808510498,0.93799999999999994,1,11,31,85
timesat_smoothing_spline,30,medium,protocol_visualization_stratum_continuous_a_gap_primary,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.7897513790055003,0.75499696042521081,0.81956070713823492,7,7,491,0,491,0,0.74916973358253014,2.5541162200317595,0.065957446808510498,0.93799999999999994,1,11,31,85
timesat_smoothing_spline,30,medium,protocol_visualization_stratum_continuous_a_gap_primary,rmse,point-wise RMSE,ug_L,lower,5.3579450709633134,3.9077949835282189,7.0465016553264359,7,7,491,0,491,0,0.74916973358253014,2.5541162200317595,0.065957446808510498,0.93799999999999994,1,11,31,85
timesat_smoothing_spline,45,high,protocol_visualization_stratum_continuous_a_gap_primary,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,377.82285678013147,302.59422454173745,447.76974253607983,7,7,456,0,456,0,4.1901381592873541,17.288983776369555,0.0884615384615383,0.90800000000000003,2,13,46,73
timesat_smoothing_spline,45,high,protocol_visualization_stratum_continuous_a_gap_primary,absolute_peak_date_error_days,absolute global-peak date error,days,lower,62.138734233992409,22.370610294392694,108.55168641621226,7,7,456,0,456,0,4.1901381592873541,17.288983776369555,0.0884615384615383,0.90800000000000003,2,13,46,73
timesat_smoothing_spline,45,high,protocol_visualization_stratum_continuous_a_gap_primary,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.23225316736431592,0.1971723871914417,0.27959483788936185,7,7,456,0,456,0,4.1901381592873541,17.288983776369555,0.0884615384615383,0.90800000000000003,2,13,46,73
timesat_smoothing_spline,45,high,protocol_visualization_stratum_continuous_a_gap_primary,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.1123998437849998,0.63501917385712703,1.6314239172622931,7,7,456,0,456,0,4.1901381592873541,17.288983776369555,0.0884615384615383,0.90800000000000003,2,13,46,73
timesat_smoothing_spline,45,high,protocol_visualization_stratum_continuous_a_gap_primary,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.31621086566110918,0.27988207155379913,0.35663428425119337,7,7,456,0,456,0,4.1901381592873541,17.288983776369555,0.0884615384615383,0.90800000000000003,2,13,46,73
timesat_smoothing_spline,45,high,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.49482666572499362,0.26785714285714285,0.69670832197765198,7,7,456,0,456,0,4.1901381592873541,17.288983776369555,0.0884615384615383,0.90800000000000003,2,13,46,73
timesat_smoothing_spline,45,high,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.55726932128661322,0.30667460351850562,0.77103999494534647,7,7,456,0,456,0,4.1901381592873541,17.288983776369555,0.0884615384615383,0.90800000000000003,2,13,46,73
timesat_smoothing_spline,45,high,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.33914066805040949,0.13159765084352673,0.54270866241233329,7,7,456,0,456,0,4.1901381592873541,17.288983776369555,0.0884615384615383,0.90800000000000003,2,13,46,73
timesat_smoothing_spline,45,high,protocol_visualization_stratum_continuous_a_gap_primary,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.6771598175244441,0.62101057640516255,0.72710047686134549,7,7,456,0,456,0,4.1901381592873541,17.288983776369555,0.0884615384615383,0.90800000000000003,2,13,46,73
timesat_smoothing_spline,45,high,protocol_visualization_stratum_continuous_a_gap_primary,rmse,point-wise RMSE,ug_L,lower,6.510926050232638,5.0235464550967093,7.9918946454695101,7,7,456,0,456,0,4.1901381592873541,17.288983776369555,0.0884615384615383,0.90800000000000003,2,13,46,73
timesat_smoothing_spline,45,low,protocol_visualization_stratum_continuous_a_gap_primary,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,228.96626240952446,184.88904142643702,278.71046009872083,7,7,456,0,456,0,0.27055384094511942,1.259300839908531,0.097872340425531903,0.91153846153846163,1,14,47,73
timesat_smoothing_spline,45,low,protocol_visualization_stratum_continuous_a_gap_primary,absolute_peak_date_error_days,absolute global-peak date error,days,lower,54.58622169525087,5.1517857142857144,115.52910289115637,7,7,456,0,456,0,0.27055384094511942,1.259300839908531,0.097872340425531903,0.91153846153846163,1,14,47,73
timesat_smoothing_spline,45,low,protocol_visualization_stratum_continuous_a_gap_primary,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.14297462327579188,0.11517336295789407,0.17179298809772647,7,7,456,0,456,0,0.27055384094511942,1.259300839908531,0.097872340425531903,0.91153846153846163,1,14,47,73
timesat_smoothing_spline,45,low,protocol_visualization_stratum_continuous_a_gap_primary,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.0417961785555498,0.56289623365506825,1.5938819613991646,7,7,456,0,456,0,0.27055384094511942,1.259300839908531,0.097872340425531903,0.91153846153846163,1,14,47,73
timesat_smoothing_spline,45,low,protocol_visualization_stratum_continuous_a_gap_primary,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.24596575658195524,0.20954665963938532,0.27687828643641682,7,7,456,0,456,0,0.27055384094511942,1.259300839908531,0.097872340425531903,0.91153846153846163,1,14,47,73
timesat_smoothing_spline,45,low,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.5625,0.14285714285714285,0.8571428571428571,7,7,456,0,456,0,0.27055384094511942,1.259300839908531,0.097872340425531903,0.91153846153846163,1,14,47,73
timesat_smoothing_spline,45,low,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.70334507042253513,0.4107142857142857,0.9910714285714286,7,7,456,0,456,0,0.27055384094511942,1.259300839908531,0.097872340425531903,0.91153846153846163,1,14,47,73
timesat_smoothing_spline,45,low,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.41841133004926107,0.13392857142857142,0.81129926108374339,7,7,456,0,456,0,0.27055384094511942,1.259300839908531,0.097872340425531903,0.91153846153846163,1,14,47,73
timesat_smoothing_spline,45,low,protocol_visualization_stratum_continuous_a_gap_primary,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.79664668087826906,0.76503087117157953,0.83261907022224968,7,7,456,0,456,0,0.27055384094511942,1.259300839908531,0.097872340425531903,0.91153846153846163,1,14,47,73
timesat_smoothing_spline,45,low,protocol_visualization_stratum_continuous_a_gap_primary,rmse,point-wise RMSE,ug_L,lower,5.066613612402743,3.8027070436731818,6.4508868800161769,7,7,456,0,456,0,0.27055384094511942,1.259300839908531,0.097872340425531903,0.91153846153846163,1,14,47,73
timesat_smoothing_spline,45,medium,protocol_visualization_stratum_continuous_a_gap_primary,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,328.61340218149104,235.29049764114686,429.05015446109172,7,7,455,0,455,0,1.2616486554603179,4.1899851554703824,0.091999999999999901,0.89777777777777756,2,14,46,92
timesat_smoothing_spline,45,medium,protocol_visualization_stratum_continuous_a_gap_primary,absolute_peak_date_error_days,absolute global-peak date error,days,lower,51.346610617714042,7.2503544951277155,107.20940324097599,7,7,455,0,455,0,1.2616486554603179,4.1899851554703824,0.091999999999999901,0.89777777777777756,2,14,46,92
timesat_smoothing_spline,45,medium,protocol_visualization_stratum_continuous_a_gap_primary,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.19364467336058974,0.15921895699512079,0.22552238599987059,7,7,455,0,455,0,1.2616486554603179,4.1899851554703824,0.091999999999999901,0.89777777777777756,2,14,46,92
