deletion_fraction,method_a,method_b,metric,analysis_role,metric_label,unit,favorable_direction,mean_raw_difference_a_minus_b,raw_difference_ci_lower,raw_difference_ci_upper,mean_advantage_for_method_a,advantage_ci_lower,advantage_ci_upper,n_paired_years,n_years_method_a_favored,n_years_method_b_favored,n_year_ties
0.5,linear_interpolation,timesat_double_logistic,peak_timing_success_15d,primary_controlled_random_deletion,global-peak timing success <=15 d,fraction,higher,0.027142857142857153,-0.10714285714285714,0.20285714285714285,0.027142857142857153,-0.11285714285714284,0.20285714285714285,7,3,3,1
0.5,linear_interpolation,timesat_double_logistic,peak_timing_success_5d,primary_controlled_random_deletion,global-peak timing success <=5 d,fraction,higher,0.035714285714285712,-0.24428571428571427,0.30714285714285711,0.035714285714285712,-0.24857142857142861,0.31432142857142797,7,4,2,1
0.5,linear_interpolation,timesat_double_logistic,pearson_correlation,primary_controlled_random_deletion,daily trajectory Pearson correlation,correlation,higher,0.11361706224448687,0.068144484850309342,0.15378878421583225,0.11361706224448687,0.067870641039029581,0.15412093591530893,7,6,1,0
0.5,linear_interpolation,timesat_double_logistic,rmse,primary_controlled_random_deletion,point-wise RMSE,ug_L,lower,-0.78560738084339388,-1.0835232292885768,-0.41803313392040703,0.78560738084339388,0.41587089162536095,1.0835232292885768,7,6,1,0
0.5,linear_interpolation,timesat_smoothing_spline,absolute_integral_error,primary_controlled_random_deletion,absolute common-support integral error,ug_day_L,lower,-42.975109610594394,-54.855707694758834,-31.994378038731366,42.975109610594394,31.946833370364089,54.613931016048255,7,7,0,0
0.5,linear_interpolation,timesat_smoothing_spline,absolute_peak_date_error_days,primary_controlled_random_deletion,absolute global-peak date error,days,lower,2.5271428571428589,-4.1985714285714275,12.922857142857143,-2.5271428571428589,-12.682178571428574,4.2271428571428569,7,5,2,0
0.5,linear_interpolation,timesat_smoothing_spline,absolute_relative_integral_error,primary_controlled_random_deletion,absolute relative common-support integral error,fraction,lower,-0.027873110240914621,-0.037609579718260053,-0.019098619252880606,0.027873110240914621,0.019098619252880606,0.037397326810631251,7,7,0,0
0.5,linear_interpolation,timesat_smoothing_spline,normalized_absolute_peak_magnitude_error,primary_controlled_random_deletion,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,-0.085194127286661397,-0.23487340082450395,0.039744086464431991,0.085194127286661397,-0.037334289295032387,0.24101365546641354,7,4,3,0
0.5,linear_interpolation,timesat_smoothing_spline,nrmse,primary_controlled_random_deletion,point-wise nRMSE,fraction_Q95_minus_Q05,lower,-0.027677902152939877,-0.04959758262907206,-0.0092199574863837917,0.027677902152939877,0.0093026688436186576,0.049514871271837194,7,6,1,0
0.5,linear_interpolation,timesat_smoothing_spline,peak_timing_success_10d,primary_controlled_random_deletion,global-peak timing success <=10 d,fraction,higher,-0.0028571428571428675,-0.03571428571428574,0.030000000000000009,-0.0028571428571428675,-0.035714285714285747,0.031428571428571424,7,3,3,1
0.5,linear_interpolation,timesat_smoothing_spline,peak_timing_success_15d,primary_controlled_random_deletion,global-peak timing success <=15 d,fraction,higher,-0.025714285714285707,-0.12428571428571426,0.082857142857142865,-0.025714285714285707,-0.1242857142857143,0.080000000000000002,7,3,3,1
0.5,linear_interpolation,timesat_smoothing_spline,peak_timing_success_5d,primary_controlled_random_deletion,global-peak timing success <=5 d,fraction,higher,0.027142857142857153,-0.15142857142857141,0.18714285714285714,0.027142857142857153,-0.15428571428571428,0.18999999999999997,7,5,1,1
0.5,linear_interpolation,timesat_smoothing_spline,pearson_correlation,primary_controlled_random_deletion,daily trajectory Pearson correlation,correlation,higher,0.039359723172811792,0.013626500641935648,0.06834733002275635,0.039359723172811792,0.013757887045649054,0.068589259668598204,7,6,1,0
0.5,linear_interpolation,timesat_smoothing_spline,rmse,primary_controlled_random_deletion,point-wise RMSE,ug_L,lower,-0.50248346036027713,-0.85639770457296416,-0.18584233952674714,0.50248346036027713,0.18312722758792768,0.84951912978212651,7,6,1,0
0.5,timesat_smoothing_spline,timesat_double_logistic,absolute_integral_error,primary_controlled_random_deletion,absolute common-support integral error,ug_day_L,lower,5.3754220203483998,-41.556330279241799,37.891671092303049,-5.3754220203483998,-37.523162139184763,39.03584377150429,7,1,6,0
0.5,timesat_smoothing_spline,timesat_double_logistic,absolute_peak_date_error_days,primary_controlled_random_deletion,absolute global-peak date error,days,lower,-16.377142857142854,-33.875714285714281,-1.8004285714285844,16.377142857142854,1.7599999999999985,33.872857142857136,7,4,3,0
0.5,timesat_smoothing_spline,timesat_double_logistic,absolute_relative_integral_error,primary_controlled_random_deletion,absolute relative common-support integral error,fraction,lower,-0.0016355098242784166,-0.041611666690380793,0.025708745999908307,0.0016355098242784166,-0.025835341008930979,0.042609838303331329,7,1,6,0
0.5,timesat_smoothing_spline,timesat_double_logistic,normalized_absolute_peak_magnitude_error,primary_controlled_random_deletion,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,-0.29701664390271448,-0.42249613235392475,-0.17107181471377661,0.29701664390271448,0.17107181471377661,0.41857212843954705,7,6,1,0
0.5,timesat_smoothing_spline,timesat_double_logistic,nrmse,primary_controlled_random_deletion,point-wise nRMSE,fraction_Q95_minus_Q05,lower,-0.01300412780169807,-0.04031289623019902,0.025608591211211423,0.01300412780169807,-0.025414755086856956,0.040653221953991327,7,6,1,0
0.5,timesat_smoothing_spline,timesat_double_logistic,peak_timing_success_10d,primary_controlled_random_deletion,global-peak timing success <=10 d,fraction,higher,0.015714285714285729,-0.15142857142857144,0.23285714285714285,0.015714285714285729,-0.15142857142857144,0.23285714285714287,7,2,3,2
0.5,timesat_smoothing_spline,timesat_double_logistic,peak_timing_success_15d,primary_controlled_random_deletion,global-peak timing success <=15 d,fraction,higher,0.052857142857142859,-0.062857142857142861,0.21285714285714286,0.052857142857142859,-0.062857142857142861,0.21285714285714286,7,3,1,3
0.5,timesat_smoothing_spline,timesat_double_logistic,peak_timing_success_5d,primary_controlled_random_deletion,global-peak timing success <=5 d,fraction,higher,0.0085714285714285545,-0.16857142857142859,0.25999999999999995,0.0085714285714285545,-0.17142857142857146,0.25857142857142856,7,2,3,2
0.5,timesat_smoothing_spline,timesat_double_logistic,pearson_correlation,primary_controlled_random_deletion,daily trajectory Pearson correlation,correlation,higher,0.074257339071675074,0.0077247977708589776,0.12407671297710687,0.074257339071675074,0.007196206516496122,0.1226334291540303,7,6,1,0
0.5,timesat_smoothing_spline,timesat_double_logistic,rmse,primary_controlled_random_deletion,point-wise RMSE,ug_L,lower,-0.28312392048311674,-0.73507681756945231,0.37279199425265119,0.28312392048311674,-0.36839072068367473,0.73509022908791066,7,6,1,0
