analysis_classification,protocol_version,repository_code_commit,preperformance_manifest_payload_sha256,outer_test_year,training_year,candidate_p_seapar,candidate_year_status,candidate_year_failure_reason,reconstruction_status,reconstruction_failure_reason,rmse,q05_reference,q95_reference,q95_minus_q05,nrmse,n_pointwise_evaluation_dates,sparse_input_checksum,requested_p_seapar,requested_p_seapar_float64_hex,effective_p_seapar,effective_p_seapar_float64_hex,p_seapar_array_dtype,p_seapar_exactly_materialized,outer_test_reference_used,tuning_metric,equal_year_weighting,event_metrics_used_for_tuning,global_peak_metrics_used_for_tuning,controlled_gap_results_used_for_tuning
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2021,2022,0.10000000000000001,ok,,ok,,5.3894506346189814,1.513585,18.3184,16.804815000000001,0.32070871560436581,200,22bde5d6d9dc59521e44141a8ff2e30ff8931df0264677dec4dd2ecdf8ecaca3,0.10000000000000001,0x1.999999999999ap-4,0.10000000000000001,0x1.999999999999ap-4,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2021,2023,0.10000000000000001,ok,,ok,,1.8971772706477461,0.94453010000000004,11.606679999999999,10.662149899999999,0.17793571544588266,196,6f7e7a43e66eedbadfad5e8aaf52e51b3c1ce7f3116a7746b71493a6aa271a5c,0.10000000000000001,0x1.999999999999ap-4,0.10000000000000001,0x1.999999999999ap-4,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2021,2024,0.10000000000000001,ok,,ok,,3.6008579547274833,1.3134375,17.630824999999998,16.317387499999999,0.22067613180893592,186,c3e5df0d08bbb849a4efbf97ab0fd61b463a182e2973d6174c272ad5597f8f4d,0.10000000000000001,0x1.999999999999ap-4,0.10000000000000001,0x1.999999999999ap-4,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2021,2025,0.10000000000000001,ok,,ok,,8.3123303903142762,1.3806750000000001,31.359949999999998,29.979274999999998,0.27726922650111707,203,947d0da57e9f0885fc6b50667452005f349bb9a795477360164cf86590c1093d,0.10000000000000001,0x1.999999999999ap-4,0.10000000000000001,0x1.999999999999ap-4,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2021,2019,0.20000000000000001,ok,,ok,,7.3968664071364802,1.0535319999999999,29.615079999999978,28.561547999999977,0.25897988467349481,198,c1fce98fe738d8b89dcb11a541f83318d275b5a393d0f938282da04a5d0c969e,0.20000000000000001,0x1.999999999999ap-3,0.20000000000000001,0x1.999999999999ap-3,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2021,2020,0.20000000000000001,ok,,ok,,5.329255806439372,1.0936710000000001,22.145129999999998,21.051458999999998,0.25315375083690744,247,d769a648b9b255e555a38a812963907a63d098837cf409dda4cc1fe5ab4821fc,0.20000000000000001,0x1.999999999999ap-3,0.20000000000000001,0x1.999999999999ap-3,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2021,2022,0.20000000000000001,ok,,ok,,5.3780437224567974,1.513585,18.3184,16.804815000000001,0.32002992728315049,200,22bde5d6d9dc59521e44141a8ff2e30ff8931df0264677dec4dd2ecdf8ecaca3,0.20000000000000001,0x1.999999999999ap-3,0.20000000000000001,0x1.999999999999ap-3,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2021,2023,0.20000000000000001,ok,,ok,,1.8982325122570107,0.94453010000000004,11.606679999999999,10.662149899999999,0.17803468625563132,196,6f7e7a43e66eedbadfad5e8aaf52e51b3c1ce7f3116a7746b71493a6aa271a5c,0.20000000000000001,0x1.999999999999ap-3,0.20000000000000001,0x1.999999999999ap-3,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2021,2024,0.20000000000000001,ok,,ok,,3.6038366125123473,1.3134375,17.630824999999998,16.317387499999999,0.22085867682632085,186,c3e5df0d08bbb849a4efbf97ab0fd61b463a182e2973d6174c272ad5597f8f4d,0.20000000000000001,0x1.999999999999ap-3,0.20000000000000001,0x1.999999999999ap-3,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2021,2025,0.20000000000000001,ok,,ok,,8.3129445668570057,1.3806750000000001,31.359949999999998,29.979274999999998,0.27728971320543966,203,947d0da57e9f0885fc6b50667452005f349bb9a795477360164cf86590c1093d,0.20000000000000001,0x1.999999999999ap-3,0.20000000000000001,0x1.999999999999ap-3,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2021,2019,0.29999999999999999,ok,,ok,,7.4305501529486069,1.0535319999999999,29.615079999999978,28.561547999999977,0.26015922361591232,198,c1fce98fe738d8b89dcb11a541f83318d275b5a393d0f938282da04a5d0c969e,0.29999999999999999,0x1.3333333333333p-2,0.29999999999999999,0x1.3333333333333p-2,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2021,2020,0.29999999999999999,ok,,ok,,5.3330038749264359,1.0936710000000001,22.145129999999998,21.051458999999998,0.25333179400660244,247,d769a648b9b255e555a38a812963907a63d098837cf409dda4cc1fe5ab4821fc,0.29999999999999999,0x1.3333333333333p-2,0.29999999999999999,0x1.3333333333333p-2,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2021,2022,0.29999999999999999,ok,,ok,,5.4195333804030845,1.513585,18.3184,16.804815000000001,0.32249884217131125,200,22bde5d6d9dc59521e44141a8ff2e30ff8931df0264677dec4dd2ecdf8ecaca3,0.29999999999999999,0x1.3333333333333p-2,0.29999999999999999,0x1.3333333333333p-2,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2021,2023,0.29999999999999999,ok,,ok,,1.8983506911259531,0.94453010000000004,11.606679999999999,10.662149899999999,0.17804577021806392,196,6f7e7a43e66eedbadfad5e8aaf52e51b3c1ce7f3116a7746b71493a6aa271a5c,0.29999999999999999,0x1.3333333333333p-2,0.29999999999999999,0x1.3333333333333p-2,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2021,2024,0.29999999999999999,ok,,ok,,3.6013613296329341,1.3134375,17.630824999999998,16.317387499999999,0.22070698079781056,186,c3e5df0d08bbb849a4efbf97ab0fd61b463a182e2973d6174c272ad5597f8f4d,0.29999999999999999,0x1.3333333333333p-2,0.29999999999999999,0x1.3333333333333p-2,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2021,2025,0.29999999999999999,ok,,ok,,8.313314501911961,1.3806750000000001,31.359949999999998,29.979274999999998,0.27730205289860949,203,947d0da57e9f0885fc6b50667452005f349bb9a795477360164cf86590c1093d,0.29999999999999999,0x1.3333333333333p-2,0.29999999999999999,0x1.3333333333333p-2,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2021,2019,0.40000000000000002,ok,,ok,,7.4781519343221454,1.0535319999999999,29.615079999999978,28.561547999999977,0.26182586232098315,198,c1fce98fe738d8b89dcb11a541f83318d275b5a393d0f938282da04a5d0c969e,0.40000000000000002,0x1.999999999999ap-2,0.40000000000000002,0x1.999999999999ap-2,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2021,2020,0.40000000000000002,ok,,ok,,5.338078606088418,1.0936710000000001,22.145129999999998,21.051458999999998,0.25357285716341177,247,d769a648b9b255e555a38a812963907a63d098837cf409dda4cc1fe5ab4821fc,0.40000000000000002,0x1.999999999999ap-2,0.40000000000000002,0x1.999999999999ap-2,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2021,2022,0.40000000000000002,ok,,ok,,5.4573261271263771,1.513585,18.3184,16.804815000000001,0.32474776587105403,200,22bde5d6d9dc59521e44141a8ff2e30ff8931df0264677dec4dd2ecdf8ecaca3,0.40000000000000002,0x1.999999999999ap-2,0.40000000000000002,0x1.999999999999ap-2,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2021,2023,0.40000000000000002,ok,,ok,,1.8984115657612837,0.94453010000000004,11.606679999999999,10.662149899999999,0.17805147963275997,196,6f7e7a43e66eedbadfad5e8aaf52e51b3c1ce7f3116a7746b71493a6aa271a5c,0.40000000000000002,0x1.999999999999ap-2,0.40000000000000002,0x1.999999999999ap-2,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2021,2024,0.40000000000000002,ok,,ok,,3.6067105609836179,1.3134375,17.630824999999998,16.317387499999999,0.22103480480460602,186,c3e5df0d08bbb849a4efbf97ab0fd61b463a182e2973d6174c272ad5597f8f4d,0.40000000000000002,0x1.999999999999ap-2,0.40000000000000002,0x1.999999999999ap-2,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2021,2025,0.40000000000000002,ok,,ok,,8.3133334842801592,1.3806750000000001,31.359949999999998,29.979274999999998,0.27730268608164005,203,947d0da57e9f0885fc6b50667452005f349bb9a795477360164cf86590c1093d,0.40000000000000002,0x1.999999999999ap-2,0.40000000000000002,0x1.999999999999ap-2,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2021,2019,0.5,ok,,ok,,7.5283595349958849,1.0535319999999999,29.615079999999978,28.561547999999977,0.26358373625252701,198,c1fce98fe738d8b89dcb11a541f83318d275b5a393d0f938282da04a5d0c969e,0.5,0x1.0000000000000p-1,0.5,0x1.0000000000000p-1,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2021,2020,0.5,ok,,ok,,5.3448084673923431,1.0936710000000001,22.145129999999998,21.051458999999998,0.25389254338107131,247,d769a648b9b255e555a38a812963907a63d098837cf409dda4cc1fe5ab4821fc,0.5,0x1.0000000000000p-1,0.5,0x1.0000000000000p-1,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2021,2022,0.5,ok,,ok,,5.492804423041183,1.513585,18.3184,16.804815000000001,0.32685896411481963,200,22bde5d6d9dc59521e44141a8ff2e30ff8931df0264677dec4dd2ecdf8ecaca3,0.5,0x1.0000000000000p-1,0.5,0x1.0000000000000p-1,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2021,2023,0.5,ok,,ok,,1.8990431175813982,0.94453010000000004,11.606679999999999,10.662149899999999,0.17811071269795206,196,6f7e7a43e66eedbadfad5e8aaf52e51b3c1ce7f3116a7746b71493a6aa271a5c,0.5,0x1.0000000000000p-1,0.5,0x1.0000000000000p-1,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2021,2024,0.5,ok,,ok,,3.6072491899581314,1.3134375,17.630824999999998,16.317387499999999,0.22106781431513664,186,c3e5df0d08bbb849a4efbf97ab0fd61b463a182e2973d6174c272ad5597f8f4d,0.5,0x1.0000000000000p-1,0.5,0x1.0000000000000p-1,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2021,2025,0.5,ok,,ok,,8.3136563179804241,1.3806750000000001,31.359949999999998,29.979274999999998,0.27731345464426421,203,947d0da57e9f0885fc6b50667452005f349bb9a795477360164cf86590c1093d,0.5,0x1.0000000000000p-1,0.5,0x1.0000000000000p-1,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2021,2019,0.59999999999999998,ok,,ok,,7.5642453990613667,1.0535319999999999,29.615079999999978,28.561547999999977,0.26484017599681126,198,c1fce98fe738d8b89dcb11a541f83318d275b5a393d0f938282da04a5d0c969e,0.59999999999999998,0x1.3333333333333p-1,0.59999999999999998,0x1.3333333333333p-1,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2021,2020,0.59999999999999998,ok,,ok,,5.3487586805594081,1.0936710000000001,22.145129999999998,21.051458999999998,0.25408018895789641,247,d769a648b9b255e555a38a812963907a63d098837cf409dda4cc1fe5ab4821fc,0.59999999999999998,0x1.3333333333333p-1,0.59999999999999998,0x1.3333333333333p-1,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2021,2022,0.59999999999999998,ok,,ok,,5.5310021104448941,1.513585,18.3184,16.804815000000001,0.32913198452020409,200,22bde5d6d9dc59521e44141a8ff2e30ff8931df0264677dec4dd2ecdf8ecaca3,0.59999999999999998,0x1.3333333333333p-1,0.59999999999999998,0x1.3333333333333p-1,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2021,2023,0.59999999999999998,ok,,ok,,1.8991716992347258,0.94453010000000004,11.606679999999999,10.662149899999999,0.17812277233456697,196,6f7e7a43e66eedbadfad5e8aaf52e51b3c1ce7f3116a7746b71493a6aa271a5c,0.59999999999999998,0x1.3333333333333p-1,0.59999999999999998,0x1.3333333333333p-1,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2021,2024,0.59999999999999998,ok,,ok,,3.6255423772723012,1.3134375,17.630824999999998,16.317387499999999,0.22218889986355361,186,c3e5df0d08bbb849a4efbf97ab0fd61b463a182e2973d6174c272ad5597f8f4d,0.59999999999999998,0x1.3333333333333p-1,0.59999999999999998,0x1.3333333333333p-1,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2021,2025,0.59999999999999998,ok,,ok,,8.3115072833463088,1.3806750000000001,31.359949999999998,29.979274999999998,0.27724177063475713,203,947d0da57e9f0885fc6b50667452005f349bb9a795477360164cf86590c1093d,0.59999999999999998,0x1.3333333333333p-1,0.59999999999999998,0x1.3333333333333p-1,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2021,2019,0.69999999999999996,ok,,ok,,7.5848747605833724,1.0535319999999999,29.615079999999978,28.561547999999977,0.26556245342806273,198,c1fce98fe738d8b89dcb11a541f83318d275b5a393d0f938282da04a5d0c969e,0.69999999999999996,0x1.6666666666666p-1,0.69999999999999996,0x1.6666666666666p-1,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2021,2020,0.69999999999999996,ok,,ok,,5.3516546184802056,1.0936710000000001,22.145129999999998,21.051458999999998,0.25421775367114491,247,d769a648b9b255e555a38a812963907a63d098837cf409dda4cc1fe5ab4821fc,0.69999999999999996,0x1.6666666666666p-1,0.69999999999999996,0x1.6666666666666p-1,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2021,2022,0.69999999999999996,ok,,ok,,5.5718245267507402,1.513585,18.3184,16.804815000000001,0.33156119402389966,200,22bde5d6d9dc59521e44141a8ff2e30ff8931df0264677dec4dd2ecdf8ecaca3,0.69999999999999996,0x1.6666666666666p-1,0.69999999999999996,0x1.6666666666666p-1,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2021,2023,0.69999999999999996,ok,,ok,,1.899063469890482,0.94453010000000004,11.606679999999999,10.662149899999999,0.17811262153521984,196,6f7e7a43e66eedbadfad5e8aaf52e51b3c1ce7f3116a7746b71493a6aa271a5c,0.69999999999999996,0x1.6666666666666p-1,0.69999999999999996,0x1.6666666666666p-1,float64,True,False,withheld_day_nrmse,True,False,False,False
