control_version,date,year,observation_method,product_level,reflectance_quantity,source_product_id,method_product_available,exact_three_method_source_alignment,processing_baseline,sensing_datetime,generation_time,generation_lag_days,generation_context,official_product_context,l1c_l2a_baseline_pair_status,radiometric_conversion_status,empirical_cross_baseline_correction_applied,source_failure_reason,ndci_observation_eligible,mci_observation_eligible,common_b456_observation_eligible,B4_reflectance_valid_pixel_count,B4_reflectance_valid_pixel_fraction,B4_reflectance_median,B4_reflectance_mean,B4_reflectance_SD,B4_reflectance_IQR,B4_reflectance_min,B4_reflectance_max,B5_reflectance_valid_pixel_count,B5_reflectance_valid_pixel_fraction,B5_reflectance_median,B5_reflectance_mean,B5_reflectance_SD,B5_reflectance_IQR,B5_reflectance_min,B5_reflectance_max,B6_reflectance_valid_pixel_count,B6_reflectance_valid_pixel_fraction,B6_reflectance_median,B6_reflectance_mean,B6_reflectance_SD,B6_reflectance_IQR,B6_reflectance_min,B6_reflectance_max,b4_b5_b6_reflectance_summary_complete
erken_s2_processing_baseline_control_v1.0,2019-05-27,2019,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-05-27,2019,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-05-27,2019,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-05-29,2019,L1C,L1C,TOA,S2B_MSIL1C_20190529T101039_N0500_R022_T34VCM_20221212T161928,True,True,N0500,2019-05-29T10:10:39Z,2022-12-12T16:19:28Z,1293.2561226851851,delayed_generation,collection1_historical_reprocessed,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.025975,0.02602222222222222,0.00022722663674059926,0.0003249999999999989,0.025625,0.02635,9.0,1.0,0.0234,0.02337777777777778,6.666666666666626e-05,9.99999999999994e-05,0.0233,0.0235,9.0,1.0,0.0232,0.0231,0.00021213203435596444,0.0001999999999999988,0.0226,0.0233,True
erken_s2_processing_baseline_control_v1.0,2019-05-29,2019,L2A,L2A,BOA,S2B_MSIL2A_20190529T101039_N0500_R022_T34VCM_20221213T045958,True,True,N0500,2019-05-29T10:10:39Z,2022-12-13T04:59:58Z,1293.7842476851852,delayed_generation,collection1_historical_reprocessed,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.0034,0.0034888888888888886,0.00032574700476153447,0.0004000000000000002,0.0029,0.004,9.0,1.0,0.0046,0.004566666666666667,8.660254037844388e-05,0.00010000000000000026,0.0044,0.0047,9.0,1.0,0.006,0.005855555555555556,0.0003045944480416179,0.0004000000000000002,0.0052,0.0061,True
erken_s2_processing_baseline_control_v1.0,2019-05-29,2019,ACOLITE,L2R,rhos,S2B_MSIL1C_20190529T101039_N0500_R022_T34VCM_20221212T161928,True,True,N0500,2019-05-29T10:10:39Z,2022-12-12T16:19:28Z,1293.2561226851851,delayed_generation,collection1_historical_reprocessed,exact_pair_same_processing_baseline,acolite_geotiff_scale_offset_applied_source_l1c_baseline_recorded,False,,True,True,True,9.0,1.0,0.005250724498182535,0.005390356036110057,0.0005237072783857614,0.0006718272343277931,0.004804068710654974,0.006490438710898161,9.0,1.0,0.006106661632657051,0.006083039877315362,7.25929150244459e-05,0.00010754726827144623,0.005995059851557016,0.006215847562998533,9.0,1.0,0.008500093594193459,0.008390732833908664,0.00023168040487171258,0.00022106338292360306,0.007845468819141388,0.008607122115790844,True
erken_s2_processing_baseline_control_v1.0,2019-06-01,2019,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-06-01,2019,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-06-01,2019,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-06-03,2019,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-06-03,2019,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-06-03,2019,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-06-06,2019,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,l1c_not_extracted: ambiguous_multiple_candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-06-06,2019,L2A,L2A,BOA,S2A_MSIL2A_20190606T102031_N0500_R065_T34VCM_20230605T110741,True,False,N0500,2019-06-06T10:20:31Z,2023-06-05T11:07:41Z,1460.0327546296296,delayed_generation,collection1_historical_reprocessed,not_applicable_not_exact_three_method_alignment,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.0096,0.009877777777777777,0.0011200198410940964,0.0018000000000000013,0.0084,0.0114,9.0,1.0,0.0105,0.010222222222222223,0.000767752853752068,0.0014000000000000002,0.0091,0.011,9.0,1.0,0.0092,0.009522222222222222,0.0007031674369909665,0.0012000000000000014,0.0086,0.0105,True
erken_s2_processing_baseline_control_v1.0,2019-06-06,2019,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_l1c_pairing_ambiguous_multiple_candidates,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-06-08,2019,L1C,L1C,TOA,S2B_MSIL1C_20190608T101029_N0500_R022_T34VCM_20230626T033348,True,True,N0500,2019-06-08T10:10:29Z,2023-06-26T03:33:48Z,1478.724525462963,delayed_generation,collection1_historical_reprocessed,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.031275,0.031316666666666666,0.00041287861412284376,0.0007749999999999979,0.03085,0.031925,9.0,1.0,0.0273,0.027422222222222223,0.0006741249472052227,0.0005999999999999998,0.0263,0.0286,9.0,1.0,0.029,0.028933333333333335,0.00020615528128088348,0.00040000000000000105,0.0286,0.0291,True
erken_s2_processing_baseline_control_v1.0,2019-06-08,2019,L2A,L2A,BOA,S2B_MSIL2A_20190608T101029_N0500_R022_T34VCM_20230626T160325,True,True,N0500,2019-06-08T10:10:29Z,2023-06-26T16:03:25Z,1479.2450925925925,delayed_generation,collection1_historical_reprocessed,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.0101,0.010133333333333334,0.0005000000000000002,0.0010000000000000009,0.0096,0.0109,9.0,1.0,0.0103,0.010544444444444447,0.0008861590025372293,0.0007999999999999986,0.0091,0.0121,9.0,1.0,0.0118,0.011866666666666668,0.00021794494717703407,0.0002999999999999999,0.0116,0.0122,True
erken_s2_processing_baseline_control_v1.0,2019-06-08,2019,ACOLITE,L2R,rhos,S2B_MSIL1C_20190608T101029_N0500_R022_T34VCM_20230626T033348,True,True,N0500,2019-06-08T10:10:29Z,2023-06-26T03:33:48Z,1478.724525462963,delayed_generation,collection1_historical_reprocessed,exact_pair_same_processing_baseline,acolite_geotiff_scale_offset_applied_source_l1c_baseline_recorded,False,,True,True,True,9.0,1.0,0.009343728423118591,0.009217818371123739,0.00048513919613596857,0.0006794193759560585,0.008552776649594307,0.009912260808050632,9.0,1.0,0.0093881506472826,0.009526746347546577,0.000774792091973614,0.0006865030154585838,0.00823691114783287,0.01088046282529831,9.0,1.0,0.014179373160004616,0.014103563295470344,0.00023569566881674262,0.0004579545930027962,0.013723493553698063,0.014295791275799274,True
erken_s2_processing_baseline_control_v1.0,2019-06-11,2019,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-06-11,2019,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-06-11,2019,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-06-13,2019,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-06-13,2019,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-06-13,2019,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-06-16,2019,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-06-16,2019,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-06-16,2019,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-06-18,2019,L1C,L1C,TOA,S2B_MSIL1C_20190618T101029_N0500_R022_T34VCM_20230805T075457,True,True,N0500,2019-06-18T10:10:29Z,2023-08-05T07:54:57Z,1508.9058796296297,delayed_generation,collection1_historical_reprocessed,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.03035,0.030305555555555554,0.00030459444804161823,0.0005749999999999991,0.029875,0.0307,9.0,1.0,0.0267,0.02661111111111111,0.0005988414741073895,0.0005000000000000004,0.0254,0.0274,9.0,1.0,0.0255,0.025777777777777778,0.000554025671286489,0.0005999999999999998,0.0253,0.0269,True
erken_s2_processing_baseline_control_v1.0,2019-06-18,2019,L2A,L2A,BOA,S2B_MSIL2A_20190618T101029_N0500_R022_T34VCM_20230805T164433,True,True,N0500,2019-06-18T10:10:29Z,2023-08-05T16:44:33Z,1509.2736574074074,delayed_generation,collection1_historical_reprocessed,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.0108,0.010733333333333334,0.0003535533905932737,0.0005999999999999998,0.0102,0.0112,9.0,1.0,0.0111,0.011000000000000001,0.0007549834435270751,0.000700000000000001,0.0095,0.012,9.0,1.0,0.01,0.010222222222222223,0.0006036923425424946,0.000700000000000001,0.0096,0.0114,True
erken_s2_processing_baseline_control_v1.0,2019-06-18,2019,ACOLITE,L2R,rhos,S2B_MSIL1C_20190618T101029_N0500_R022_T34VCM_20230805T075457,True,True,N0500,2019-06-18T10:10:29Z,2023-08-05T07:54:57Z,1508.9058796296297,delayed_generation,collection1_historical_reprocessed,exact_pair_same_processing_baseline,acolite_geotiff_scale_offset_applied_source_l1c_baseline_recorded,False,,True,True,True,9.0,1.0,0.01058515440672636,0.010533844224280782,0.0007479258883510022,0.0010053832083940506,0.009465010836720467,0.011701276525855064,9.0,1.0,0.010834994725883007,0.010735344245202012,0.0006725699760157759,0.0005613667890429497,0.009375003166496754,0.011620163917541504,9.0,1.0,0.012185472063720226,0.012494457471701834,0.0006179705672898011,0.0006716130301356316,0.011960888281464577,0.013745442032814026,True
erken_s2_processing_baseline_control_v1.0,2019-06-21,2019,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-06-21,2019,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-06-21,2019,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-06-23,2019,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-06-23,2019,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-06-23,2019,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-06-26,2019,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-06-26,2019,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-06-26,2019,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-06-28,2019,L1C,L1C,TOA,S2B_MSIL1C_20190628T101039_N0500_R022_T34VCM_20221221T083605,True,True,N0500,2019-06-28T10:10:39Z,2022-12-21T08:36:05Z,1271.9343287037036,delayed_generation,collection1_historical_reprocessed,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.02795,0.028124999999999997,0.0004927600836106761,0.0006250000000000006,0.027575,0.02885,9.0,1.0,0.0252,0.025233333333333333,0.00038078865529319494,0.000499999999999997,0.0246,0.0259,9.0,1.0,0.0264,0.026455555555555555,0.0008790777996160395,0.0008000000000000021,0.025,0.028,True
erken_s2_processing_baseline_control_v1.0,2019-06-28,2019,L2A,L2A,BOA,S2B_MSIL2A_20190628T101039_N0500_R022_T34VCM_20221222T110427,True,True,N0500,2019-06-28T10:10:39Z,2022-12-22T11:04:27Z,1273.037361111111,delayed_generation,collection1_historical_reprocessed,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.0074,0.007655555555555556,0.0006043821454822916,0.0007000000000000001,0.007,0.0086,9.0,1.0,0.0082,0.008255555555555556,0.00048505440702850824,0.0005999999999999998,0.0074,0.0091,9.0,1.0,0.0096,0.009844444444444446,0.0011170397386744027,0.000700000000000001,0.0081,0.0118,True
erken_s2_processing_baseline_control_v1.0,2019-06-28,2019,ACOLITE,L2R,rhos,S2B_MSIL1C_20190628T101039_N0500_R022_T34VCM_20221221T083605,True,True,N0500,2019-06-28T10:10:39Z,2022-12-21T08:36:05Z,1271.9343287037036,delayed_generation,collection1_historical_reprocessed,exact_pair_same_processing_baseline,acolite_geotiff_scale_offset_applied_source_l1c_baseline_recorded,False,,True,True,True,9.0,1.0,0.008929003961384296,0.00884340341306395,0.000578636761058114,0.001006629317998886,0.008151324465870857,0.009711381047964096,9.0,1.0,0.009709963575005531,0.009745240418447388,0.0004239106360866851,0.0005544768646359444,0.009038794785737991,0.010487532243132591,9.0,1.0,0.013680994510650635,0.013743384120364984,0.0009704823919215544,0.0008850684389472008,0.012135852128267288,0.01544704008847475,True
erken_s2_processing_baseline_control_v1.0,2019-07-01,2019,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-07-01,2019,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-07-01,2019,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-07-03,2019,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-07-03,2019,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-07-03,2019,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-07-06,2019,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-07-06,2019,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-07-06,2019,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-07-08,2019,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-07-08,2019,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-07-08,2019,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-07-11,2019,L1C,L1C,TOA,S2B_MSIL1C_20190711T102029_N0500_R065_T34VCM_20230715T214824,True,True,N0500,2019-07-11T10:20:29Z,2023-07-15T21:48:24Z,1465.4777199074074,delayed_generation,collection1_historical_reprocessed,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.04835,0.0487,0.001325235828069856,0.0021749999999999964,0.04705,0.05105,9.0,1.0,0.0434,0.04382222222222222,0.0013971200536977643,0.0022000000000000006,0.0423,0.0464,9.0,1.0,0.043,0.04306666666666667,0.0016469669092000607,0.001799999999999996,0.0406,0.0458,True
erken_s2_processing_baseline_control_v1.0,2019-07-11,2019,L2A,L2A,BOA,S2B_MSIL2A_20190711T102029_N0500_R065_T34VCM_20230716T055255,True,True,N0500,2019-07-11T10:20:29Z,2023-07-16T05:52:55Z,1465.8141898148149,delayed_generation,collection1_historical_reprocessed,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.0317,0.03207777777777778,0.0016724067819894914,0.002799999999999997,0.03,0.035,9.0,1.0,0.031,0.03157777777777778,0.0018518759257694477,0.0029000000000000033,0.0296,0.035,9.0,1.0,0.0294,0.029588888888888887,0.0020811321705050626,0.0020000000000000018,0.0264,0.033,True
