analysis_version,date,year,measurement_regime,observation_method,metric,index_value,CHLF,log10_CHLF,method_specific_support,primary_common_support,source_product_id,valid_pixel_count
erken_s2_chlf_matchup_analysis_v1.0,2024-06-09,2024,2023_onward,L1C,NDCI,-0.041978522616335806,1.3083,0.11670734139308889,True,True,S2A_MSIL1C_20240609T102031_N0510_R065_T34VCM_20240609T140142,9
erken_s2_chlf_matchup_analysis_v1.0,2024-06-09,2024,2023_onward,L1C,MCI,-0.001685000000000006,1.3083,0.11670734139308889,True,True,S2A_MSIL1C_20240609T102031_N0510_R065_T34VCM_20240609T140142,9
erken_s2_chlf_matchup_analysis_v1.0,2024-06-09,2024,2023_onward,L2A,NDCI,-0.024390243902439046,1.3083,0.11670734139308889,True,True,S2A_MSIL2A_20240609T102031_N0510_R065_T34VCM_20240609T163346,9
erken_s2_chlf_matchup_analysis_v1.0,2024-06-09,2024,2023_onward,L2A,MCI,0.0006466666666666669,1.3083,0.11670734139308889,True,True,S2A_MSIL2A_20240609T102031_N0510_R065_T34VCM_20240609T163346,9
erken_s2_chlf_matchup_analysis_v1.0,2024-06-09,2024,2023_onward,ACOLITE,NDCI,-0.0030086647687909544,1.3083,0.11670734139308889,True,True,S2A_MSIL1C_20240609T102031_N0510_R065_T34VCM_20240609T140142,9
erken_s2_chlf_matchup_analysis_v1.0,2024-06-09,2024,2023_onward,ACOLITE,MCI,-0.0013931173831224428,1.3083,0.11670734139308889,True,True,S2A_MSIL1C_20240609T102031_N0510_R065_T34VCM_20240609T140142,9
erken_s2_chlf_matchup_analysis_v1.0,2024-06-11,2024,2023_onward,L1C,NDCI,-0.0585088599130725,1.6488,0.21716797877115646,True,True,S2B_MSIL1C_20240611T100559_N0510_R022_T34VCM_20240611T120915,9
erken_s2_chlf_matchup_analysis_v1.0,2024-06-11,2024,2023_onward,L1C,MCI,-0.0007333333333333289,1.6488,0.21716797877115646,True,True,S2B_MSIL1C_20240611T100559_N0510_R022_T34VCM_20240611T120915,9
erken_s2_chlf_matchup_analysis_v1.0,2024-06-11,2024,2023_onward,L2A,NDCI,-0.025773195876288683,1.6488,0.21716797877115646,True,True,S2B_MSIL2A_20240611T100559_N0510_R022_T34VCM_20240611T125329,9
erken_s2_chlf_matchup_analysis_v1.0,2024-06-11,2024,2023_onward,L2A,MCI,0.0017000000000000001,1.6488,0.21716797877115646,True,True,S2B_MSIL2A_20240611T100559_N0510_R022_T34VCM_20240611T125329,9
erken_s2_chlf_matchup_analysis_v1.0,2024-06-11,2024,2023_onward,ACOLITE,NDCI,-0.04794076068042334,1.6488,0.21716797877115646,True,True,S2B_MSIL1C_20240611T100559_N0510_R022_T34VCM_20240611T120915,9
erken_s2_chlf_matchup_analysis_v1.0,2024-06-11,2024,2023_onward,ACOLITE,MCI,-0.00045697285483280864,1.6488,0.21716797877115646,True,True,S2B_MSIL1C_20240611T100559_N0510_R022_T34VCM_20240611T120915,9
erken_s2_chlf_matchup_analysis_v1.0,2024-06-14,2024,2023_onward,L1C,NDCI,-0.05987832212616072,1.92851,0.2852218951769423,True,True,S2B_MSIL1C_20240614T101559_N0510_R065_T34VCM_20240614T125223,9
erken_s2_chlf_matchup_analysis_v1.0,2024-06-14,2024,2023_onward,L1C,MCI,-0.002088333333333331,1.92851,0.2852218951769423,True,True,S2B_MSIL1C_20240614T101559_N0510_R065_T34VCM_20240614T125223,9
erken_s2_chlf_matchup_analysis_v1.0,2024-06-14,2024,2023_onward,L2A,NDCI,-0.03820224719101124,1.92851,0.2852218951769423,True,True,S2B_MSIL2A_20240614T101559_N0510_R065_T34VCM_20240614T133836,9
erken_s2_chlf_matchup_analysis_v1.0,2024-06-14,2024,2023_onward,L2A,MCI,0.0007333333333333324,1.92851,0.2852218951769423,True,True,S2B_MSIL2A_20240614T101559_N0510_R065_T34VCM_20240614T133836,9
erken_s2_chlf_matchup_analysis_v1.0,2024-06-14,2024,2023_onward,ACOLITE,NDCI,-0.032552053487082525,1.92851,0.2852218951769423,True,True,S2B_MSIL1C_20240614T101559_N0510_R065_T34VCM_20240614T125223,9
erken_s2_chlf_matchup_analysis_v1.0,2024-06-14,2024,2023_onward,ACOLITE,MCI,-0.0020550467073917403,1.92851,0.2852218951769423,True,True,S2B_MSIL1C_20240614T101559_N0510_R065_T34VCM_20240614T125223,9
erken_s2_chlf_matchup_analysis_v1.0,2024-06-21,2024,2023_onward,L1C,NDCI,-0.08950800237107293,1.00616,0.002667047908651981,True,True,S2B_MSIL1C_20240621T100559_N0510_R022_T34VCM_20240621T123558,9
erken_s2_chlf_matchup_analysis_v1.0,2024-06-21,2024,2023_onward,L1C,MCI,-0.0013349999999999994,1.00616,0.002667047908651981,True,True,S2B_MSIL1C_20240621T100559_N0510_R022_T34VCM_20240621T123558,9
erken_s2_chlf_matchup_analysis_v1.0,2024-06-21,2024,2023_onward,L2A,NDCI,-0.18367346938775506,1.00616,0.002667047908651981,True,True,S2B_MSIL2A_20240621T100559_N0510_R022_T34VCM_20240621T130723,9
erken_s2_chlf_matchup_analysis_v1.0,2024-06-21,2024,2023_onward,L2A,MCI,-0.00041333333333333326,1.00616,0.002667047908651981,True,True,S2B_MSIL2A_20240621T100559_N0510_R022_T34VCM_20240621T130723,9
erken_s2_chlf_matchup_analysis_v1.0,2024-06-21,2024,2023_onward,ACOLITE,NDCI,0.0028734120610342624,1.00616,0.002667047908651981,True,True,S2B_MSIL1C_20240621T100559_N0510_R022_T34VCM_20240621T123558,9
erken_s2_chlf_matchup_analysis_v1.0,2024-06-21,2024,2023_onward,ACOLITE,MCI,-0.000957412598654628,1.00616,0.002667047908651981,True,True,S2B_MSIL1C_20240621T100559_N0510_R022_T34VCM_20240621T123558,9
erken_s2_chlf_matchup_analysis_v1.0,2024-06-29,2024,2023_onward,L1C,NDCI,-0.03457106274007684,2.11591,0.32549719108780334,True,True,S2A_MSIL1C_20240629T102021_N0510_R065_T34VCM_20240629T122126,9
erken_s2_chlf_matchup_analysis_v1.0,2024-06-29,2024,2023_onward,L1C,MCI,-0.0011349999999999971,2.11591,0.32549719108780334,True,True,S2A_MSIL1C_20240629T102021_N0510_R065_T34VCM_20240629T122126,9
erken_s2_chlf_matchup_analysis_v1.0,2024-06-29,2024,2023_onward,L2A,NDCI,0.014256619144602837,2.11591,0.32549719108780334,True,True,S2A_MSIL2A_20240629T102021_N0510_R065_T34VCM_20240629T134949,9
erken_s2_chlf_matchup_analysis_v1.0,2024-06-29,2024,2023_onward,L2A,MCI,0.0007666666666666655,2.11591,0.32549719108780334,True,True,S2A_MSIL2A_20240629T102021_N0510_R065_T34VCM_20240629T134949,9
erken_s2_chlf_matchup_analysis_v1.0,2024-06-29,2024,2023_onward,ACOLITE,NDCI,0.008788180866304642,2.11591,0.32549719108780334,True,True,S2A_MSIL1C_20240629T102021_N0510_R065_T34VCM_20240629T122126,9
erken_s2_chlf_matchup_analysis_v1.0,2024-06-29,2024,2023_onward,ACOLITE,MCI,-0.0005930885672569275,2.11591,0.32549719108780334,True,True,S2A_MSIL1C_20240629T102021_N0510_R065_T34VCM_20240629T122126,9
erken_s2_chlf_matchup_analysis_v1.0,2024-07-09,2024,2023_onward,L1C,NDCI,-0.05771495877502941,7.49817,0.8749552826079342,True,True,S2A_MSIL1C_20240709T102031_N0510_R065_T34VCM_20240709T122027,9
erken_s2_chlf_matchup_analysis_v1.0,2024-07-09,2024,2023_onward,L1C,MCI,-0.00038166666666666557,7.49817,0.8749552826079342,True,True,S2A_MSIL1C_20240709T102031_N0510_R065_T34VCM_20240709T122027,9
erken_s2_chlf_matchup_analysis_v1.0,2024-07-09,2024,2023_onward,L2A,NDCI,0.0,7.49817,0.8749552826079342,True,True,S2A_MSIL2A_20240709T102031_N0510_R065_T34VCM_20240709T142949,9
erken_s2_chlf_matchup_analysis_v1.0,2024-07-09,2024,2023_onward,L2A,MCI,0.0020800000000000003,7.49817,0.8749552826079342,True,True,S2A_MSIL2A_20240709T102031_N0510_R065_T34VCM_20240709T142949,9
erken_s2_chlf_matchup_analysis_v1.0,2024-07-09,2024,2023_onward,ACOLITE,NDCI,0.002593596221268794,7.49817,0.8749552826079342,True,True,S2A_MSIL1C_20240709T102031_N0510_R065_T34VCM_20240709T122027,9
erken_s2_chlf_matchup_analysis_v1.0,2024-07-09,2024,2023_onward,ACOLITE,MCI,-4.7290200988451755e-05,7.49817,0.8749552826079342,True,True,S2A_MSIL1C_20240709T102031_N0510_R065_T34VCM_20240709T122027,9
erken_s2_chlf_matchup_analysis_v1.0,2024-07-21,2024,2023_onward,L1C,NDCI,-0.07052810902896081,11.0231,1.0423037472894483,True,True,S2B_MSIL1C_20240721T100559_N0510_R022_T34VCM_20240721T121133,9
erken_s2_chlf_matchup_analysis_v1.0,2024-07-21,2024,2023_onward,L1C,MCI,-0.0008283333333333337,11.0231,1.0423037472894483,True,True,S2B_MSIL1C_20240721T100559_N0510_R022_T34VCM_20240721T121133,9
erken_s2_chlf_matchup_analysis_v1.0,2024-07-21,2024,2023_onward,L2A,NDCI,-0.0218068535825546,11.0231,1.0423037472894483,True,True,S2B_MSIL2A_20240721T100559_N0510_R022_T34VCM_20240721T125344,9
erken_s2_chlf_matchup_analysis_v1.0,2024-07-21,2024,2023_onward,L2A,MCI,0.0024933333333333335,11.0231,1.0423037472894483,True,True,S2B_MSIL2A_20240721T100559_N0510_R022_T34VCM_20240721T125344,9
erken_s2_chlf_matchup_analysis_v1.0,2024-07-21,2024,2023_onward,ACOLITE,NDCI,-0.05376983068526758,11.0231,1.0423037472894483,True,True,S2B_MSIL1C_20240721T100559_N0510_R022_T34VCM_20240721T121133,9
erken_s2_chlf_matchup_analysis_v1.0,2024-07-21,2024,2023_onward,ACOLITE,MCI,-0.00032005912313858714,11.0231,1.0423037472894483,True,True,S2B_MSIL1C_20240721T100559_N0510_R022_T34VCM_20240721T121133,9
erken_s2_chlf_matchup_analysis_v1.0,2024-07-26,2024,2023_onward,L1C,NDCI,-0.03803680981595091,5.14607,0.7114756894543838,True,True,S2A_MSIL1C_20240726T100601_N0511_R022_T34VCM_20240726T153045,9
erken_s2_chlf_matchup_analysis_v1.0,2024-07-26,2024,2023_onward,L1C,MCI,-0.003023333333333336,5.14607,0.7114756894543838,True,True,S2A_MSIL1C_20240726T100601_N0511_R022_T34VCM_20240726T153045,9
erken_s2_chlf_matchup_analysis_v1.0,2024-07-26,2024,2023_onward,L2A,NDCI,0.06870229007633585,5.14607,0.7114756894543838,True,True,S2A_MSIL2A_20240726T100601_N0511_R022_T34VCM_20240726T173850,9
erken_s2_chlf_matchup_analysis_v1.0,2024-07-26,2024,2023_onward,L2A,MCI,-0.0007600000000000003,5.14607,0.7114756894543838,True,True,S2A_MSIL2A_20240726T100601_N0511_R022_T34VCM_20240726T173850,9
erken_s2_chlf_matchup_analysis_v1.0,2024-07-26,2024,2023_onward,ACOLITE,NDCI,0.1403490906457808,5.14607,0.7114756894543838,True,True,S2A_MSIL1C_20240726T100601_N0511_R022_T34VCM_20240726T153045,6
erken_s2_chlf_matchup_analysis_v1.0,2024-07-26,2024,2023_onward,ACOLITE,MCI,-0.0029721658676862724,5.14607,0.7114756894543838,True,True,S2A_MSIL1C_20240726T100601_N0511_R022_T34VCM_20240726T153045,6
erken_s2_chlf_matchup_analysis_v1.0,2024-08-13,2024,2023_onward,L1C,NDCI,-0.07384468794664127,12.441,1.0948552900836803,True,True,S2B_MSIL1C_20240813T101559_N0511_R065_T34VCM_20240813T125216,9
erken_s2_chlf_matchup_analysis_v1.0,2024-08-13,2024,2023_onward,L1C,MCI,-0.00021000000000000185,12.441,1.0948552900836803,True,True,S2B_MSIL1C_20240813T101559_N0511_R065_T34VCM_20240813T125216,9
erken_s2_chlf_matchup_analysis_v1.0,2024-08-13,2024,2023_onward,L2A,NDCI,-0.03105590062111804,12.441,1.0948552900836803,True,True,S2B_MSIL2A_20240813T101559_N0511_R065_T34VCM_20240813T133715,9
erken_s2_chlf_matchup_analysis_v1.0,2024-08-13,2024,2023_onward,L2A,MCI,0.001340000000000001,12.441,1.0948552900836803,True,True,S2B_MSIL2A_20240813T101559_N0511_R065_T34VCM_20240813T133715,9
erken_s2_chlf_matchup_analysis_v1.0,2024-08-13,2024,2023_onward,ACOLITE,NDCI,0.009062899083820023,12.441,1.0948552900836803,True,True,S2B_MSIL1C_20240813T101559_N0511_R065_T34VCM_20240813T125216,9
erken_s2_chlf_matchup_analysis_v1.0,2024-08-13,2024,2023_onward,ACOLITE,MCI,0.0004784965887665747,12.441,1.0948552900836803,True,True,S2B_MSIL1C_20240813T101559_N0511_R065_T34VCM_20240813T125216,9
erken_s2_chlf_matchup_analysis_v1.0,2024-08-18,2024,2023_onward,L1C,NDCI,-0.027493751420131787,14.5549,1.163009225948146,True,True,S2A_MSIL1C_20240818T102021_N0511_R065_T34VCM_20240818T124603,9
erken_s2_chlf_matchup_analysis_v1.0,2024-08-18,2024,2023_onward,L1C,MCI,-0.002631666666666664,14.5549,1.163009225948146,True,True,S2A_MSIL1C_20240818T102021_N0511_R065_T34VCM_20240818T124603,9
erken_s2_chlf_matchup_analysis_v1.0,2024-08-18,2024,2023_onward,L2A,NDCI,0.05304518664047153,14.5549,1.163009225948146,True,True,S2A_MSIL2A_20240818T102021_N0511_R065_T34VCM_20240818T140657,9
erken_s2_chlf_matchup_analysis_v1.0,2024-08-18,2024,2023_onward,L2A,MCI,-0.000279999999999999,14.5549,1.163009225948146,True,True,S2A_MSIL2A_20240818T102021_N0511_R065_T34VCM_20240818T140657,9
erken_s2_chlf_matchup_analysis_v1.0,2024-08-18,2024,2023_onward,ACOLITE,NDCI,0.1366899856729517,14.5549,1.163009225948146,True,True,S2A_MSIL1C_20240818T102021_N0511_R065_T34VCM_20240818T124603,9
erken_s2_chlf_matchup_analysis_v1.0,2024-08-18,2024,2023_onward,ACOLITE,MCI,-0.0027694464971621813,14.5549,1.163009225948146,True,True,S2A_MSIL1C_20240818T102021_N0511_R065_T34VCM_20240818T124603,9
erken_s2_chlf_matchup_analysis_v1.0,2024-08-20,2024,2023_onward,L1C,NDCI,-0.0019128586609989035,18.3159,1.2628282637284078,True,True,S2B_MSIL1C_20240820T100559_N0511_R022_T34VCM_20240820T123551,9
erken_s2_chlf_matchup_analysis_v1.0,2024-08-20,2024,2023_onward,L1C,MCI,-0.0017066666666666688,18.3159,1.2628282637284078,True,True,S2B_MSIL1C_20240820T100559_N0511_R022_T34VCM_20240820T123551,9
erken_s2_chlf_matchup_analysis_v1.0,2024-08-20,2024,2023_onward,L2A,NDCI,0.1196013289036545,18.3159,1.2628282637284078,True,True,S2B_MSIL2A_20240820T100559_N0511_R022_T34VCM_20240820T130319,9
erken_s2_chlf_matchup_analysis_v1.0,2024-08-20,2024,2023_onward,L2A,MCI,0.0036533333333333314,18.3159,1.2628282637284078,True,True,S2B_MSIL2A_20240820T100559_N0511_R022_T34VCM_20240820T130319,9
erken_s2_chlf_matchup_analysis_v1.0,2024-08-20,2024,2023_onward,ACOLITE,NDCI,0.20179142880817086,18.3159,1.2628282637284078,True,True,S2B_MSIL1C_20240820T100559_N0511_R022_T34VCM_20240820T123551,9
erken_s2_chlf_matchup_analysis_v1.0,2024-08-20,2024,2023_onward,ACOLITE,MCI,-0.0014199379831552512,18.3159,1.2628282637284078,True,True,S2B_MSIL1C_20240820T100559_N0511_R022_T34VCM_20240820T123551,9
erken_s2_chlf_matchup_analysis_v1.0,2024-08-28,2024,2023_onward,L1C,NDCI,-0.03405572755417954,9.31973,0.9694033306792337,True,True,S2A_MSIL1C_20240828T102021_N0511_R065_T34VCM_20240828T130205,9
erken_s2_chlf_matchup_analysis_v1.0,2024-08-28,2024,2023_onward,L1C,MCI,0.0010550000000000004,9.31973,0.9694033306792337,True,True,S2A_MSIL1C_20240828T102021_N0511_R065_T34VCM_20240828T130205,9
erken_s2_chlf_matchup_analysis_v1.0,2024-08-28,2024,2023_onward,L2A,NDCI,0.07169811320754718,9.31973,0.9694033306792337,True,True,S2A_MSIL2A_20240828T102021_N0511_R065_T34VCM_20240828T150452,9
erken_s2_chlf_matchup_analysis_v1.0,2024-08-28,2024,2023_onward,L2A,MCI,0.0041600000000000005,9.31973,0.9694033306792337,True,True,S2A_MSIL2A_20240828T102021_N0511_R065_T34VCM_20240828T150452,9
erken_s2_chlf_matchup_analysis_v1.0,2024-08-28,2024,2023_onward,ACOLITE,NDCI,0.1137024129032814,9.31973,0.9694033306792337,True,True,S2A_MSIL1C_20240828T102021_N0511_R065_T34VCM_20240828T130205,9
erken_s2_chlf_matchup_analysis_v1.0,2024-08-28,2024,2023_onward,ACOLITE,MCI,0.0022765462597211204,9.31973,0.9694033306792337,True,True,S2A_MSIL1C_20240828T102021_N0511_R065_T34VCM_20240828T130205,9
erken_s2_chlf_matchup_analysis_v1.0,2024-09-07,2024,2023_onward,L1C,NDCI,-0.06364922206506371,14.6808,1.1667497222094085,True,True,S2A_MSIL1C_20240907T102021_N0511_R065_T34VCM_20240907T125720,9
erken_s2_chlf_matchup_analysis_v1.0,2024-09-07,2024,2023_onward,L1C,MCI,-0.001684999999999999,14.6808,1.1667497222094085,True,True,S2A_MSIL1C_20240907T102021_N0511_R065_T34VCM_20240907T125720,9
erken_s2_chlf_matchup_analysis_v1.0,2024-09-07,2024,2023_onward,L2A,NDCI,0.015873015873015914,14.6808,1.1667497222094085,True,True,S2A_MSIL2A_20240907T102021_N0511_R065_T34VCM_20240907T143052,9
erken_s2_chlf_matchup_analysis_v1.0,2024-09-07,2024,2023_onward,L2A,MCI,0.0005000000000000004,14.6808,1.1667497222094085,True,True,S2A_MSIL2A_20240907T102021_N0511_R065_T34VCM_20240907T143052,9
erken_s2_chlf_matchup_analysis_v1.0,2024-09-07,2024,2023_onward,ACOLITE,NDCI,0.08824745824542327,14.6808,1.1667497222094085,True,True,S2A_MSIL1C_20240907T102021_N0511_R065_T34VCM_20240907T125720,9
erken_s2_chlf_matchup_analysis_v1.0,2024-09-07,2024,2023_onward,ACOLITE,MCI,-0.0009577117084215089,14.6808,1.1667497222094085,True,True,S2A_MSIL1C_20240907T102021_N0511_R065_T34VCM_20240907T125720,9
erken_s2_chlf_matchup_analysis_v1.0,2024-09-12,2024,2023_onward,L1C,NDCI,-0.05498403689251502,10.9353,1.0388307020108194,True,True,S2B_MSIL1C_20240912T102019_N0511_R065_T34VCM_20240912T171852,9
erken_s2_chlf_matchup_analysis_v1.0,2024-09-12,2024,2023_onward,L1C,MCI,-0.0013066666666666643,10.9353,1.0388307020108194,True,True,S2B_MSIL1C_20240912T102019_N0511_R065_T34VCM_20240912T171852,9
erken_s2_chlf_matchup_analysis_v1.0,2024-09-12,2024,2023_onward,L2A,NDCI,0.015267175572519057,10.9353,1.0388307020108194,True,True,S2B_MSIL2A_20240912T102019_N0511_R065_T34VCM_20240912T175037,9
erken_s2_chlf_matchup_analysis_v1.0,2024-09-12,2024,2023_onward,L2A,MCI,0.0007533333333333333,10.9353,1.0388307020108194,True,True,S2B_MSIL2A_20240912T102019_N0511_R065_T34VCM_20240912T175037,9
erken_s2_chlf_matchup_analysis_v1.0,2024-09-12,2024,2023_onward,ACOLITE,NDCI,0.03195002142825393,10.9353,1.0388307020108194,True,True,S2B_MSIL1C_20240912T102019_N0511_R065_T34VCM_20240912T171852,9
erken_s2_chlf_matchup_analysis_v1.0,2024-09-12,2024,2023_onward,ACOLITE,MCI,-0.0008951390782992036,10.9353,1.0388307020108194,True,True,S2B_MSIL1C_20240912T102019_N0511_R065_T34VCM_20240912T171852,9
erken_s2_chlf_matchup_analysis_v1.0,2024-09-14,2024,2023_onward,L1C,NDCI,-0.07403231867718901,26.836,1.4287177832038316,True,True,S2A_MSIL1C_20240914T100631_N0511_R022_T34VCM_20240914T124515,9
erken_s2_chlf_matchup_analysis_v1.0,2024-09-14,2024,2023_onward,L1C,MCI,-0.0004333333333333307,26.836,1.4287177832038316,True,True,S2A_MSIL1C_20240914T100631_N0511_R022_T34VCM_20240914T124515,9
erken_s2_chlf_matchup_analysis_v1.0,2024-09-14,2024,2023_onward,L2A,NDCI,-0.07017543859649125,26.836,1.4287177832038316,True,True,S2A_MSIL2A_20240914T100631_N0511_R022_T34VCM_20240914T145600,9
erken_s2_chlf_matchup_analysis_v1.0,2024-09-14,2024,2023_onward,L2A,MCI,0.0007266666666666654,26.836,1.4287177832038316,True,True,S2A_MSIL2A_20240914T100631_N0511_R022_T34VCM_20240914T145600,9
erken_s2_chlf_matchup_analysis_v1.0,2024-09-14,2024,2023_onward,ACOLITE,NDCI,-0.01311613709745454,26.836,1.4287177832038316,True,True,S2A_MSIL1C_20240914T100631_N0511_R022_T34VCM_20240914T124515,9
erken_s2_chlf_matchup_analysis_v1.0,2024-09-14,2024,2023_onward,ACOLITE,MCI,0.0002826087176799781,26.836,1.4287177832038316,True,True,S2A_MSIL1C_20240914T100631_N0511_R022_T34VCM_20240914T124515,9
erken_s2_chlf_matchup_analysis_v1.0,2024-09-19,2024,2023_onward,L1C,NDCI,-0.08348134991119004,3.73104,0.5718299050810745,True,True,S2B_MSIL1C_20240919T101019_N0511_R022_T34VCM_20240919T135226,9
erken_s2_chlf_matchup_analysis_v1.0,2024-09-19,2024,2023_onward,L1C,MCI,-0.0002449999999999987,3.73104,0.5718299050810745,True,True,S2B_MSIL1C_20240919T101019_N0511_R022_T34VCM_20240919T135226,9
erken_s2_chlf_matchup_analysis_v1.0,2024-09-19,2024,2023_onward,L2A,NDCI,-0.12820512820512828,3.73104,0.5718299050810745,True,True,S2B_MSIL2A_20240919T101019_N0511_R022_T34VCM_20240919T141852,9
erken_s2_chlf_matchup_analysis_v1.0,2024-09-19,2024,2023_onward,L2A,MCI,0.0009066666666666667,3.73104,0.5718299050810745,True,True,S2B_MSIL2A_20240919T101019_N0511_R022_T34VCM_20240919T141852,9
erken_s2_chlf_matchup_analysis_v1.0,2024-09-19,2024,2023_onward,ACOLITE,NDCI,0.016530746594929913,3.73104,0.5718299050810745,True,True,S2B_MSIL1C_20240919T101019_N0511_R022_T34VCM_20240919T135226,9
erken_s2_chlf_matchup_analysis_v1.0,2024-09-19,2024,2023_onward,ACOLITE,MCI,0.0004493388036886847,3.73104,0.5718299050810745,True,True,S2B_MSIL1C_20240919T101019_N0511_R022_T34VCM_20240919T135226,9
erken_s2_chlf_matchup_analysis_v1.0,2024-09-29,2024,2023_onward,L1C,NDCI,-0.07371928363182005,3.20969,0.5064630891678951,True,True,S2B_MSIL1C_20240929T100719_N0511_R022_T34VCM_20240929T124821,9
erken_s2_chlf_matchup_analysis_v1.0,2024-09-29,2024,2023_onward,L1C,MCI,0.0004949999999999989,3.20969,0.5064630891678951,True,True,S2B_MSIL1C_20240929T100719_N0511_R022_T34VCM_20240929T124821,9
erken_s2_chlf_matchup_analysis_v1.0,2024-09-29,2024,2023_onward,L2A,NDCI,-0.18840579710144933,3.20969,0.5064630891678951,True,True,S2B_MSIL2A_20240929T100719_N0511_R022_T34VCM_20240929T133706,9
erken_s2_chlf_matchup_analysis_v1.0,2024-09-29,2024,2023_onward,L2A,MCI,0.0012066666666666662,3.20969,0.5064630891678951,True,True,S2B_MSIL2A_20240929T100719_N0511_R022_T34VCM_20240929T133706,9
erken_s2_chlf_matchup_analysis_v1.0,2024-09-29,2024,2023_onward,ACOLITE,NDCI,0.008371868674160853,3.20969,0.5064630891678951,True,True,S2B_MSIL1C_20240929T100719_N0511_R022_T34VCM_20240929T124821,9
erken_s2_chlf_matchup_analysis_v1.0,2024-09-29,2024,2023_onward,ACOLITE,MCI,0.0010057559547324976,3.20969,0.5064630891678951,True,True,S2B_MSIL1C_20240929T100719_N0511_R022_T34VCM_20240929T124821,9
erken_s2_chlf_matchup_analysis_v1.0,2024-10-04,2024,2023_onward,L1C,NDCI,-0.09207708779443258,3.40797,0.5324957630630303,True,True,S2A_MSIL1C_20241004T100851_N0511_R022_T34VCM_20241004T105753,9
erken_s2_chlf_matchup_analysis_v1.0,2024-10-04,2024,2023_onward,L1C,MCI,-0.0011099999999999999,3.40797,0.5324957630630303,True,True,S2A_MSIL1C_20241004T100851_N0511_R022_T34VCM_20241004T105753,9
erken_s2_chlf_matchup_analysis_v1.0,2024-10-04,2024,2023_onward,L2A,NDCI,-1.4545454545454546,3.40797,0.5324957630630303,True,True,S2A_MSIL2A_20241004T100851_N0511_R022_T34VCM_20241004T121647,9
erken_s2_chlf_matchup_analysis_v1.0,2024-10-04,2024,2023_onward,L2A,MCI,-0.0007466666666666667,3.40797,0.5324957630630303,True,True,S2A_MSIL2A_20241004T100851_N0511_R022_T34VCM_20241004T121647,9
erken_s2_chlf_matchup_analysis_v1.0,2024-10-04,2024,2023_onward,ACOLITE,NDCI,-0.03325746193775996,3.40797,0.5324957630630303,True,True,S2A_MSIL1C_20241004T100851_N0511_R022_T34VCM_20241004T105753,9
erken_s2_chlf_matchup_analysis_v1.0,2024-10-04,2024,2023_onward,ACOLITE,MCI,-0.000614007283002138,3.40797,0.5324957630630303,True,True,S2A_MSIL1C_20241004T100851_N0511_R022_T34VCM_20241004T105753,9
erken_s2_chlf_matchup_analysis_v1.0,2024-10-07,2024,2023_onward,L1C,NDCI,-0.05778269283936965,3.63103,0.5600298371201724,True,True,S2A_MSIL1C_20241007T101921_N0511_R065_T34VCM_20241007T122440,9
erken_s2_chlf_matchup_analysis_v1.0,2024-10-07,2024,2023_onward,L1C,MCI,-0.0014749999999999971,3.63103,0.5600298371201724,True,True,S2A_MSIL1C_20241007T101921_N0511_R065_T34VCM_20241007T122440,9
erken_s2_chlf_matchup_analysis_v1.0,2024-10-07,2024,2023_onward,L2A,NDCI,-0.01169590643274857,3.63103,0.5600298371201724,True,True,S2A_MSIL2A_20241007T101921_N0511_R065_T34VCM_20241007T145846,9
erken_s2_chlf_matchup_analysis_v1.0,2024-10-07,2024,2023_onward,L2A,MCI,0.0011533333333333326,3.63103,0.5600298371201724,True,True,S2A_MSIL2A_20241007T101921_N0511_R065_T34VCM_20241007T145846,9
erken_s2_chlf_matchup_analysis_v1.0,2024-10-07,2024,2023_onward,ACOLITE,NDCI,0.09107480653080226,3.63103,0.5600298371201724,True,True,S2A_MSIL1C_20241007T101921_N0511_R065_T34VCM_20241007T122440,6
erken_s2_chlf_matchup_analysis_v1.0,2024-10-07,2024,2023_onward,ACOLITE,MCI,0.001328402447203796,3.63103,0.5600298371201724,True,True,S2A_MSIL1C_20241007T101921_N0511_R065_T34VCM_20241007T122440,6
erken_s2_chlf_matchup_analysis_v1.0,2024-10-17,2024,2023_onward,L1C,NDCI,-0.07156673114119923,2.72864,0.4359462413032062,True,True,S2A_MSIL1C_20241017T102021_N0511_R065_T34VCM_20241017T122244,9
erken_s2_chlf_matchup_analysis_v1.0,2024-10-17,2024,2023_onward,L1C,MCI,-0.0006116666666666701,2.72864,0.4359462413032062,True,True,S2A_MSIL1C_20241017T102021_N0511_R065_T34VCM_20241017T122244,9
erken_s2_chlf_matchup_analysis_v1.0,2024-10-17,2024,2023_onward,L2A,NDCI,-0.028037383177570086,2.72864,0.4359462413032062,True,True,S2A_MSIL2A_20241017T102021_N0511_R065_T34VCM_20241017T143350,9
erken_s2_chlf_matchup_analysis_v1.0,2024-10-17,2024,2023_onward,L2A,MCI,0.0006066666666666664,2.72864,0.4359462413032062,True,True,S2A_MSIL2A_20241017T102021_N0511_R065_T34VCM_20241017T143350,9
erken_s2_chlf_matchup_analysis_v1.0,2024-10-17,2024,2023_onward,ACOLITE,NDCI,-0.021516903923214568,2.72864,0.4359462413032062,True,True,S2A_MSIL1C_20241017T102021_N0511_R065_T34VCM_20241017T122244,9
