date,year,n_products_on_date,n_products_passing,s2_date_usable,all_product_ids,product_pass_status,date_rescued_by_alternate_product,selected_product_id,selected_platform,selected_acquisition_datetime,selected_processing_baseline,selected_central_scl,selected_water_pixel_count_3x3,selected_bad_pixel_count_3x3,selected_persistent_nonwater_pixel_count_3x3,selected_class2_pixel_count_3x3,selected_water_fraction_3x3,selected_bad_scl_fraction_3x3,selected_persistent_nonwater_fraction_3x3,qc_rule_id,mask_version,reason_if_unusable
2024-10-22,2024,1,0,False,S2B_MSIL2A_20241022T101959_N0511_R065_T34VCM_20241022T134347,S2B_MSIL2A_20241022T101959_N0511_R065_T34VCM_20241022T134347=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2024-10-24,2024,1,1,True,S2A_MSIL2A_20241024T101101_N0511_R022_T34VCM_20241024T122648,S2A_MSIL2A_20241024T101101_N0511_R022_T34VCM_20241024T122648=pass,False,S2A_MSIL2A_20241024T101101_N0511_R022_T34VCM_20241024T122648,S2A,2024-10-24T10:11:01Z,N0511,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2024-10-27,2024,1,0,False,S2A_MSIL2A_20241027T102131_N0511_R065_T34VCM_20241027T120553,S2A_MSIL2A_20241027T102131_N0511_R065_T34VCM_20241027T120553=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2024-10-29,2024,1,0,False,S2B_MSIL2A_20241029T101039_N0511_R022_T34VCM_20241029T112818,S2B_MSIL2A_20241029T101039_N0511_R022_T34VCM_20241029T112818=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2024-11-01,2024,1,0,False,S2B_MSIL2A_20241101T102059_N0511_R065_T34VCM_20241101T125340,S2B_MSIL2A_20241101T102059_N0511_R065_T34VCM_20241101T125340=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2024-11-03,2024,1,0,False,S2A_MSIL2A_20241103T101201_N0511_R022_T34VCM_20241103T122857,S2A_MSIL2A_20241103T101201_N0511_R022_T34VCM_20241103T122857=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2024-11-06,2024,1,0,False,S2A_MSIL2A_20241106T102221_N0511_R065_T34VCM_20241106T143447,S2A_MSIL2A_20241106T102221_N0511_R065_T34VCM_20241106T143447=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2024-11-08,2024,1,1,True,S2B_MSIL2A_20241108T101129_N0511_R022_T34VCM_20241108T112954,S2B_MSIL2A_20241108T101129_N0511_R022_T34VCM_20241108T112954=pass,False,S2B_MSIL2A_20241108T101129_N0511_R022_T34VCM_20241108T112954,S2B,2024-11-08T10:11:29Z,N0511,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2024-11-11,2024,1,0,False,S2B_MSIL2A_20241111T102149_N0511_R065_T34VCM_20241113T140508,S2B_MSIL2A_20241111T102149_N0511_R065_T34VCM_20241113T140508=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2024-11-13,2024,1,1,True,S2A_MSIL2A_20241113T101251_N0511_R022_T34VCM_20241113T142853,S2A_MSIL2A_20241113T101251_N0511_R022_T34VCM_20241113T142853=pass,False,S2A_MSIL2A_20241113T101251_N0511_R022_T34VCM_20241113T142853,S2A,2024-11-13T10:12:51Z,N0511,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2024-11-16,2024,1,0,False,S2A_MSIL2A_20241116T102311_N0511_R065_T34VCM_20241116T120405,S2A_MSIL2A_20241116T102311_N0511_R065_T34VCM_20241116T120405=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2024-11-18,2024,1,0,False,S2B_MSIL2A_20241118T101219_N0511_R022_T34VCM_20241118T113501,S2B_MSIL2A_20241118T101219_N0511_R022_T34VCM_20241118T113501=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2024-11-21,2024,1,0,False,S2B_MSIL2A_20241121T102239_N0511_R065_T34VCM_20241121T113525,S2B_MSIL2A_20241121T102239_N0511_R065_T34VCM_20241121T113525=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2024-11-26,2024,1,1,True,S2A_MSIL2A_20241126T102351_N0511_R065_T34VCM_20241126T111848,S2A_MSIL2A_20241126T102351_N0511_R065_T34VCM_20241126T111848=pass,False,S2A_MSIL2A_20241126T102351_N0511_R065_T34VCM_20241126T111848,S2A,2024-11-26T10:23:51Z,N0511,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2024-11-28,2024,1,1,True,S2B_MSIL2A_20241128T101259_N0511_R022_T34VCM_20241128T112016,S2B_MSIL2A_20241128T101259_N0511_R022_T34VCM_20241128T112016=pass,False,S2B_MSIL2A_20241128T101259_N0511_R022_T34VCM_20241128T112016,S2B,2024-11-28T10:12:59Z,N0511,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2024-12-01,2024,1,0,False,S2B_MSIL2A_20241201T102319_N0511_R065_T34VCM_20241201T112214,S2B_MSIL2A_20241201T102319_N0511_R065_T34VCM_20241201T112214=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2024-12-08,2024,1,0,False,S2B_MSIL2A_20241208T101329_N0511_R022_T34VCM_20241208T125855,S2B_MSIL2A_20241208T101329_N0511_R022_T34VCM_20241208T125855=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2024-12-11,2024,1,0,False,S2B_MSIL2A_20241211T102339_N0511_R065_T34VCM_20241211T140605,S2B_MSIL2A_20241211T102339_N0511_R065_T34VCM_20241211T140605=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2024-12-18,2024,1,0,False,S2B_MSIL2A_20241218T101339_N0511_R022_T34VCM_20241218T123819,S2B_MSIL2A_20241218T101339_N0511_R022_T34VCM_20241218T123819=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2024-12-21,2024,1,0,False,S2B_MSIL2A_20241221T102339_N0511_R065_T34VCM_20241221T142404,S2B_MSIL2A_20241221T102339_N0511_R065_T34VCM_20241221T142404=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2024-12-28,2024,1,0,False,S2B_MSIL2A_20241228T101339_N0511_R022_T34VCM_20241228T110240,S2B_MSIL2A_20241228T101339_N0511_R022_T34VCM_20241228T110240=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2024-12-31,2024,1,0,False,S2B_MSIL2A_20241231T102339_N0511_R065_T34VCM_20241231T130720,S2B_MSIL2A_20241231T102339_N0511_R065_T34VCM_20241231T130720=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2025-01-07,2025,1,0,False,S2B_MSIL2A_20250107T101319_N0511_R022_T34VCM_20250107T121421,S2B_MSIL2A_20250107T101319_N0511_R022_T34VCM_20250107T121421=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2025-01-10,2025,1,0,False,S2B_MSIL2A_20250110T102319_N0511_R065_T34VCM_20250110T130712,S2B_MSIL2A_20250110T102319_N0511_R065_T34VCM_20250110T130712=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2025-01-15,2025,1,0,False,S2A_MSIL2A_20250115T102351_N0511_R065_T34VCM_20250115T111051,S2A_MSIL2A_20250115T102351_N0511_R065_T34VCM_20250115T111051=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2025-01-17,2025,1,0,False,S2B_MSIL2A_20250117T101249_N0511_R022_T34VCM_20250117T154407,S2B_MSIL2A_20250117T101249_N0511_R022_T34VCM_20250117T154407=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2025-01-20,2025,1,1,True,S2B_MSIL2A_20250120T102239_N0511_R065_T34VCM_20250120T130540,S2B_MSIL2A_20250120T102239_N0511_R065_T34VCM_20250120T130540=pass,False,S2B_MSIL2A_20250120T102239_N0511_R065_T34VCM_20250120T130540,S2B,2025-01-20T10:22:39Z,N0511,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2025-01-22,2025,1,0,False,S2C_MSIL2A_20250122T101351_N0511_R022_T34VCM_20250122T132209,S2C_MSIL2A_20250122T101351_N0511_R022_T34VCM_20250122T132209=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2025-01-25,2025,1,1,True,S2C_MSIL2A_20250125T102341_N0511_R065_T34VCM_20250125T134454,S2C_MSIL2A_20250125T102341_N0511_R065_T34VCM_20250125T134454=pass,False,S2C_MSIL2A_20250125T102341_N0511_R065_T34VCM_20250125T134454,S2C,2025-01-25T10:23:41Z,N0511,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2025-01-27,2025,1,1,True,S2B_MSIL2A_20250127T101209_N0511_R022_T34VCM_20250127T130241,S2B_MSIL2A_20250127T101209_N0511_R022_T34VCM_20250127T130241=pass,False,S2B_MSIL2A_20250127T101209_N0511_R022_T34VCM_20250127T130241,S2B,2025-01-27T10:12:09Z,N0511,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2025-01-30,2025,1,0,False,S2B_MSIL2A_20250130T102159_N0511_R065_T34VCM_20250130T141238,S2B_MSIL2A_20250130T102159_N0511_R065_T34VCM_20250130T141238=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2025-02-01,2025,1,0,False,S2C_MSIL2A_20250201T101301_N0511_R022_T34VCM_20250204T143811,S2C_MSIL2A_20250201T101301_N0511_R022_T34VCM_20250204T143811=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2025-02-04,2025,1,0,False,S2C_MSIL2A_20250204T102251_N0511_R065_T34VCM_20250204T144157,S2C_MSIL2A_20250204T102251_N0511_R065_T34VCM_20250204T144157=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2025-02-06,2025,1,1,True,S2B_MSIL2A_20250206T101109_N0511_R022_T34VCM_20250206T122414,S2B_MSIL2A_20250206T101109_N0511_R022_T34VCM_20250206T122414=pass,False,S2B_MSIL2A_20250206T101109_N0511_R022_T34VCM_20250206T122414,S2B,2025-02-06T10:11:09Z,N0511,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2025-02-09,2025,1,0,False,S2B_MSIL2A_20250209T102059_N0511_R065_T34VCM_20250209T125702,S2B_MSIL2A_20250209T102059_N0511_R065_T34VCM_20250209T125702=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2025-02-11,2025,1,1,True,S2C_MSIL2A_20250211T101201_N0511_R022_T34VCM_20250211T142256,S2C_MSIL2A_20250211T101201_N0511_R022_T34VCM_20250211T142256=pass,False,S2C_MSIL2A_20250211T101201_N0511_R022_T34VCM_20250211T142256,S2C,2025-02-11T10:12:01Z,N0511,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2025-02-14,2025,1,0,False,S2C_MSIL2A_20250214T102151_N0511_R065_T34VCM_20250214T142511,S2C_MSIL2A_20250214T102151_N0511_R065_T34VCM_20250214T142511=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2025-02-16,2025,1,0,False,S2B_MSIL2A_20250216T101029_N0511_R022_T34VCM_20250216T124822,S2B_MSIL2A_20250216T101029_N0511_R022_T34VCM_20250216T124822=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2025-02-19,2025,1,0,False,S2B_MSIL2A_20250219T101959_N0511_R065_T34VCM_20250219T125731,S2B_MSIL2A_20250219T101959_N0511_R065_T34VCM_20250219T125731=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2025-02-21,2025,1,0,False,S2C_MSIL2A_20250221T101051_N0511_R022_T34VCM_20250221T153909,S2C_MSIL2A_20250221T101051_N0511_R022_T34VCM_20250221T153909=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2025-02-24,2025,1,0,False,S2C_MSIL2A_20250224T102051_N0511_R065_T34VCM_20250224T155012,S2C_MSIL2A_20250224T102051_N0511_R065_T34VCM_20250224T155012=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2025-02-26,2025,1,0,False,S2B_MSIL2A_20250226T100909_N0511_R022_T34VCM_20250226T123142,S2B_MSIL2A_20250226T100909_N0511_R022_T34VCM_20250226T123142=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2025-03-01,2025,1,0,False,S2B_MSIL2A_20250301T101849_N0511_R065_T34VCM_20250301T131130,S2B_MSIL2A_20250301T101849_N0511_R065_T34VCM_20250301T131130=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2025-03-03,2025,1,0,False,S2C_MSIL2A_20250303T100951_N0511_R022_T34VCM_20250303T155811,S2C_MSIL2A_20250303T100951_N0511_R022_T34VCM_20250303T155811=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2025-03-06,2025,1,0,False,S2C_MSIL2A_20250306T101931_N0511_R065_T34VCM_20250306T152957,S2C_MSIL2A_20250306T101931_N0511_R065_T34VCM_20250306T152957=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2025-03-08,2025,1,0,False,S2B_MSIL2A_20250308T100749_N0511_R022_T34VCM_20250308T122841,S2B_MSIL2A_20250308T100749_N0511_R022_T34VCM_20250308T122841=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2025-03-11,2025,1,0,False,S2B_MSIL2A_20250311T101739_N0511_R065_T34VCM_20250311T142040,S2B_MSIL2A_20250311T101739_N0511_R065_T34VCM_20250311T142040=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2025-03-13,2025,1,0,False,S2C_MSIL2A_20250313T100831_N0511_R022_T34VCM_20250313T153817,S2C_MSIL2A_20250313T100831_N0511_R022_T34VCM_20250313T153817=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2025-03-15,2025,1,0,False,S2A_MSIL2A_20250315T101041_N0511_R022_T34VCM_20250315T140115,S2A_MSIL2A_20250315T101041_N0511_R022_T34VCM_20250315T140115=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2025-03-16,2025,1,0,False,S2C_MSIL2A_20250316T101821_N0511_R065_T34VCM_20250316T151855,S2C_MSIL2A_20250316T101821_N0511_R065_T34VCM_20250316T151855=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2025-03-18,2025,1,0,False,S2A_MSIL2A_20250318T101751_N0511_R065_T34VCM_20250318T160400,S2A_MSIL2A_20250318T101751_N0511_R065_T34VCM_20250318T160400=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2025-03-21,2025,1,1,True,S2B_MSIL2A_20250321T101629_N0511_R065_T34VCM_20250321T160730,S2B_MSIL2A_20250321T101629_N0511_R065_T34VCM_20250321T160730=pass,False,S2B_MSIL2A_20250321T101629_N0511_R065_T34VCM_20250321T160730,S2B,2025-03-21T10:16:29Z,N0511,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2025-03-23,2025,1,1,True,S2C_MSIL2A_20250323T100711_N0511_R022_T34VCM_20250323T160703,S2C_MSIL2A_20250323T100711_N0511_R022_T34VCM_20250323T160703=pass,False,S2C_MSIL2A_20250323T100711_N0511_R022_T34VCM_20250323T160703,S2C,2025-03-23T10:07:11Z,N0511,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2025-03-25,2025,1,0,False,S2A_MSIL2A_20250325T100701_N0511_R022_T34VCM_20250325T142504,S2A_MSIL2A_20250325T100701_N0511_R022_T34VCM_20250325T142504=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2025-03-26,2025,1,0,False,S2C_MSIL2A_20250326T102041_N0511_R065_T34VCM_20250326T152013,S2C_MSIL2A_20250326T102041_N0511_R065_T34VCM_20250326T152013=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2025-03-28,2025,2,1,True,S2B_MSIL2A_20250328T100559_N0511_R022_T34VCM_20250328T122235;S2A_MSIL2A_20250328T102031_N0511_R065_T34VCM_20250328T185213,S2B_MSIL2A_20250328T100559_N0511_R022_T34VCM_20250328T122235=pass;S2A_MSIL2A_20250328T102031_N0511_R065_T34VCM_20250328T185213=fail,True,S2B_MSIL2A_20250328T100559_N0511_R022_T34VCM_20250328T122235,S2B,2025-03-28T10:05:59Z,N0511,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2025-03-31,2025,1,0,False,S2B_MSIL2A_20250331T101559_N0511_R065_T34VCM_20250331T141639,S2B_MSIL2A_20250331T101559_N0511_R065_T34VCM_20250331T141639=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2025-04-02,2025,1,0,False,S2C_MSIL2A_20250402T101051_N0511_R022_T34VCM_20250402T152314,S2C_MSIL2A_20250402T101051_N0511_R022_T34VCM_20250402T152314=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2025-04-04,2025,1,1,True,S2A_MSIL2A_20250404T101041_N0511_R022_T34VCM_20250404T165218,S2A_MSIL2A_20250404T101041_N0511_R022_T34VCM_20250404T165218=pass,False,S2A_MSIL2A_20250404T101041_N0511_R022_T34VCM_20250404T165218,S2A,2025-04-04T10:10:41Z,N0511,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2025-04-05,2025,1,0,False,S2C_MSIL2A_20250405T102041_N0511_R065_T34VCM_20250405T175414,S2C_MSIL2A_20250405T102041_N0511_R065_T34VCM_20250405T175414=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2025-04-07,2025,2,2,True,S2B_MSIL2A_20250407T100559_N0511_R022_T34VCM_20250407T125834;S2A_MSIL2A_20250407T101701_N0511_R065_T34VCM_20250407T171615,S2B_MSIL2A_20250407T100559_N0511_R022_T34VCM_20250407T125834=pass;S2A_MSIL2A_20250407T101701_N0511_R065_T34VCM_20250407T171615=pass,False,S2B_MSIL2A_20250407T100559_N0511_R022_T34VCM_20250407T125834,S2B,2025-04-07T10:05:59Z,N0511,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2025-04-10,2025,1,0,False,S2B_MSIL2A_20250410T101559_N0511_R065_T34VCM_20250410T130859,S2B_MSIL2A_20250410T101559_N0511_R065_T34VCM_20250410T130859=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2025-04-12,2025,1,1,True,S2C_MSIL2A_20250412T101041_N0511_R022_T34VCM_20250412T154117,S2C_MSIL2A_20250412T101041_N0511_R022_T34VCM_20250412T154117=pass,False,S2C_MSIL2A_20250412T101041_N0511_R022_T34VCM_20250412T154117,S2C,2025-04-12T10:10:41Z,N0511,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2025-04-14,2025,1,1,True,S2A_MSIL2A_20250414T100701_N0511_R022_T34VCM_20250414T172412,S2A_MSIL2A_20250414T100701_N0511_R022_T34VCM_20250414T172412=pass,False,S2A_MSIL2A_20250414T100701_N0511_R022_T34VCM_20250414T172412,S2A,2025-04-14T10:07:01Z,N0511,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2025-04-15,2025,1,0,False,S2C_MSIL2A_20250415T102041_N0511_R065_T34VCM_20250415T160234,S2C_MSIL2A_20250415T102041_N0511_R065_T34VCM_20250415T160234=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2025-04-17,2025,2,0,False,S2B_MSIL2A_20250417T100559_N0511_R022_T34VCM_20250417T130210;S2A_MSIL2A_20250417T102041_N0511_R065_T34VCM_20250417T190314,S2B_MSIL2A_20250417T100559_N0511_R022_T34VCM_20250417T130210=fail;S2A_MSIL2A_20250417T102041_N0511_R065_T34VCM_20250417T190314=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2025-04-20,2025,1,0,False,S2B_MSIL2A_20250420T101559_N0511_R065_T34VCM_20250420T131303,S2B_MSIL2A_20250420T101559_N0511_R065_T34VCM_20250420T131303=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2025-04-22,2025,1,0,False,S2C_MSIL2A_20250422T101051_N0511_R022_T34VCM_20250422T155915,S2C_MSIL2A_20250422T101051_N0511_R022_T34VCM_20250422T155915=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2025-04-24,2025,1,0,False,S2A_MSIL2A_20250424T101041_N0511_R022_T34VCM_20250424T165111,S2A_MSIL2A_20250424T101041_N0511_R022_T34VCM_20250424T165111=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2025-04-25,2025,1,0,False,S2C_MSIL2A_20250425T102041_N0511_R065_T34VCM_20250425T155812,S2C_MSIL2A_20250425T102041_N0511_R065_T34VCM_20250425T155812=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2025-04-27,2025,2,1,True,S2B_MSIL2A_20250427T100559_N0511_R022_T34VCM_20250427T130507;S2A_MSIL2A_20250427T101701_N0511_R065_T34VCM_20250427T170513,S2B_MSIL2A_20250427T100559_N0511_R022_T34VCM_20250427T130507=pass;S2A_MSIL2A_20250427T101701_N0511_R065_T34VCM_20250427T170513=fail,True,S2B_MSIL2A_20250427T100559_N0511_R022_T34VCM_20250427T130507,S2B,2025-04-27T10:05:59Z,N0511,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2025-04-30,2025,1,0,False,S2B_MSIL2A_20250430T101559_N0511_R065_T34VCM_20250430T122932,S2B_MSIL2A_20250430T101559_N0511_R065_T34VCM_20250430T122932=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
