date,year,l2a_representative_status,scl_gate_pass,l2a_product_id,l2a_platform,l2a_sensing_datetime,l2a_tile,l2a_relative_orbit,l2a_processing_baseline,l2a_generation_time,l1c_pairing_status,l1c_product_id,l1c_platform,l1c_sensing_datetime,l1c_tile,l1c_relative_orbit,l1c_processing_baseline,l1c_generation_time,l1c_candidate_count,l1c_candidate_product_ids,pairing_detail
2019-11-30,2019,frozen_representative,True,S2A_MSIL2A_20191130T101401_N0500_R022_T34VCM_20221220T104952,S2A,2019-11-30T10:14:01Z,T34VCM,22,N0500,2022-12-20T10:49:52Z,exact_unique,S2A_MSIL1C_20191130T101401_N0500_R022_T34VCM_20221220T095629,S2A,2019-11-30T10:14:01Z,T34VCM,22,N0500,2022-12-20T09:56:29Z,1,S2A_MSIL1C_20191130T101401_N0500_R022_T34VCM_20221220T095629,
2019-12-05,2019,frozen_representative,True,S2B_MSIL2A_20191205T101309_N0500_R022_T34VCM_20230619T055056,S2B,2019-12-05T10:13:09Z,T34VCM,22,N0500,2023-06-19T05:50:56Z,exact_unique,S2B_MSIL1C_20191205T101309_N0500_R022_T34VCM_20230618T044123,S2B,2019-12-05T10:13:09Z,T34VCM,22,N0500,2023-06-18T04:41:23Z,1,S2B_MSIL1C_20191205T101309_N0500_R022_T34VCM_20230618T044123,
2019-12-08,2019,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2019-12-15,2019,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2019-12-18,2019,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2019-12-25,2019,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2019-12-28,2019,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2020-01-04,2020,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2020-01-07,2020,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2020-01-14,2020,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2020-01-17,2020,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2020-01-19,2020,frozen_representative,True,S2A_MSIL2A_20200119T101331_N0500_R022_T34VCM_20230423T222528,S2A,2020-01-19T10:13:31Z,T34VCM,22,N0500,2023-04-23T22:25:28Z,exact_unique,S2A_MSIL1C_20200119T101331_N0500_R022_T34VCM_20230423T210432,S2A,2020-01-19T10:13:31Z,T34VCM,22,N0500,2023-04-23T21:04:32Z,1,S2A_MSIL1C_20200119T101331_N0500_R022_T34VCM_20230423T210432,
2020-01-22,2020,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2020-01-24,2020,frozen_representative,True,S2B_MSIL2A_20200124T101219_N0500_R022_T34VCM_20230428T002112,S2B,2020-01-24T10:12:19Z,T34VCM,22,N0500,2023-04-28T00:21:12Z,exact_unique,S2B_MSIL1C_20200124T101219_N0500_R022_T34VCM_20230427T023015,S2B,2020-01-24T10:12:19Z,T34VCM,22,N0500,2023-04-27T02:30:15Z,1,S2B_MSIL1C_20200124T101219_N0500_R022_T34VCM_20230427T023015,
2020-01-27,2020,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2020-01-29,2020,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2020-02-01,2020,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2020-02-03,2020,frozen_representative,True,S2B_MSIL2A_20200203T101129_N0500_R022_T34VCM_20230531T080341,S2B,2020-02-03T10:11:29Z,T34VCM,22,N0500,2023-05-31T08:03:41Z,exact_unique,S2B_MSIL1C_20200203T101129_N0500_R022_T34VCM_20230530T093722,S2B,2020-02-03T10:11:29Z,T34VCM,22,N0500,2023-05-30T09:37:22Z,1,S2B_MSIL1C_20200203T101129_N0500_R022_T34VCM_20230530T093722,
2020-02-06,2020,frozen_representative,True,S2B_MSIL2A_20200206T102109_N0500_R065_T34VCM_20230630T201033,S2B,2020-02-06T10:21:09Z,T34VCM,65,N0500,2023-06-30T20:10:33Z,exact_unique,S2B_MSIL1C_20200206T102109_N0500_R065_T34VCM_20230630T112541,S2B,2020-02-06T10:21:09Z,T34VCM,65,N0500,2023-06-30T11:25:41Z,1,S2B_MSIL1C_20200206T102109_N0500_R065_T34VCM_20230630T112541,
2020-02-08,2020,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2020-02-11,2020,frozen_representative,True,S2A_MSIL2A_20200211T102141_N0500_R065_T34VCM_20230413T103023,S2A,2020-02-11T10:21:41Z,T34VCM,65,N0500,2023-04-13T10:30:23Z,exact_unique,S2A_MSIL1C_20200211T102141_N0500_R065_T34VCM_20230412T160729,S2A,2020-02-11T10:21:41Z,T34VCM,65,N0500,2023-04-12T16:07:29Z,1,S2A_MSIL1C_20200211T102141_N0500_R065_T34VCM_20230412T160729,
2020-02-13,2020,frozen_representative,True,S2B_MSIL2A_20200213T101029_N0500_R022_T34VCM_20230623T214154,S2B,2020-02-13T10:10:29Z,T34VCM,22,N0500,2023-06-23T21:41:54Z,exact_unique,S2B_MSIL1C_20200213T101029_N0500_R022_T34VCM_20230623T124248,S2B,2020-02-13T10:10:29Z,T34VCM,22,N0500,2023-06-23T12:42:48Z,1,S2B_MSIL1C_20200213T101029_N0500_R022_T34VCM_20230623T124248,
2020-02-16,2020,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2020-02-18,2020,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2020-02-21,2020,frozen_representative,True,S2A_MSIL2A_20200221T102041_N0500_R065_T34VCM_20230427T130209,S2A,2020-02-21T10:20:41Z,T34VCM,65,N0500,2023-04-27T13:02:09Z,exact_unique,S2A_MSIL1C_20200221T102041_N0500_R065_T34VCM_20230427T072627,S2A,2020-02-21T10:20:41Z,T34VCM,65,N0500,2023-04-27T07:26:27Z,1,S2A_MSIL1C_20200221T102041_N0500_R065_T34VCM_20230427T072627,
2020-02-23,2020,frozen_representative,True,S2B_MSIL2A_20200223T100919_N0500_R022_T34VCM_20230610T023041,S2B,2020-02-23T10:09:19Z,T34VCM,22,N0500,2023-06-10T02:30:41Z,exact_unique,S2B_MSIL1C_20200223T100919_N0500_R022_T34VCM_20230609T045354,S2B,2020-02-23T10:09:19Z,T34VCM,22,N0500,2023-06-09T04:53:54Z,1,S2B_MSIL1C_20200223T100919_N0500_R022_T34VCM_20230609T045354,
2020-02-26,2020,frozen_representative,True,S2B_MSIL2A_20200226T101909_N0500_R065_T34VCM_20230423T154511,S2B,2020-02-26T10:19:09Z,T34VCM,65,N0500,2023-04-23T15:45:11Z,exact_unique,S2B_MSIL1C_20200226T101909_N0500_R065_T34VCM_20230423T061550,S2B,2020-02-26T10:19:09Z,T34VCM,65,N0500,2023-04-23T06:15:50Z,1,S2B_MSIL1C_20200226T101909_N0500_R065_T34VCM_20230423T061550,
2020-02-28,2020,frozen_representative,True,S2A_MSIL2A_20200228T101021_N0500_R022_T34VCM_20230423T221510,S2A,2020-02-28T10:10:21Z,T34VCM,22,N0500,2023-04-23T22:15:10Z,exact_unique,S2A_MSIL1C_20200228T101021_N0500_R022_T34VCM_20230423T115912,S2A,2020-02-28T10:10:21Z,T34VCM,22,N0500,2023-04-23T11:59:12Z,1,S2A_MSIL1C_20200228T101021_N0500_R022_T34VCM_20230423T115912,
2020-03-02,2020,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2020-03-04,2020,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2020-03-07,2020,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2020-03-09,2020,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2020-03-12,2020,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2020-03-14,2020,frozen_representative,True,S2B_MSIL2A_20200314T101019_N0500_R022_T34VCM_20230414T005822,S2B,2020-03-14T10:10:19Z,T34VCM,22,N0500,2023-04-14T00:58:22Z,exact_unique,S2B_MSIL1C_20200314T101019_N0500_R022_T34VCM_20230413T050119,S2B,2020-03-14T10:10:19Z,T34VCM,22,N0500,2023-04-13T05:01:19Z,1,S2B_MSIL1C_20200314T101019_N0500_R022_T34VCM_20230413T050119,
2020-03-17,2020,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2020-03-19,2020,frozen_representative,True,S2A_MSIL2A_20200319T101021_N0500_R022_T34VCM_20230629T052326,S2A,2020-03-19T10:10:21Z,T34VCM,22,N0500,2023-06-29T05:23:26Z,exact_unique,S2A_MSIL1C_20200319T101021_N0500_R022_T34VCM_20230628T195927,S2A,2020-03-19T10:10:21Z,T34VCM,22,N0500,2023-06-28T19:59:27Z,1,S2A_MSIL1C_20200319T101021_N0500_R022_T34VCM_20230628T195927,
2020-03-22,2020,frozen_representative,True,S2A_MSIL2A_20200322T102021_N0500_R065_T34VCM_20230419T003850,S2A,2020-03-22T10:20:21Z,T34VCM,65,N0500,2023-04-19T00:38:50Z,exact_unique,S2A_MSIL1C_20200322T102021_N0500_R065_T34VCM_20230418T195020,S2A,2020-03-22T10:20:21Z,T34VCM,65,N0500,2023-04-18T19:50:20Z,1,S2A_MSIL1C_20200322T102021_N0500_R065_T34VCM_20230418T195020,
2020-03-24,2020,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2020-03-27,2020,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2020-03-29,2020,frozen_representative,True,S2A_MSIL2A_20200329T101021_N0500_R022_T34VCM_20230409T134022,S2A,2020-03-29T10:10:21Z,T34VCM,22,N0500,2023-04-09T13:40:22Z,exact_unique,S2A_MSIL1C_20200329T101021_N0500_R022_T34VCM_20230408T234207,S2A,2020-03-29T10:10:21Z,T34VCM,22,N0500,2023-04-08T23:42:07Z,1,S2A_MSIL1C_20200329T101021_N0500_R022_T34VCM_20230408T234207,
2020-04-01,2020,frozen_representative,True,S2A_MSIL2A_20200401T102021_N0500_R065_T34VCM_20230404T191257,S2A,2020-04-01T10:20:21Z,T34VCM,65,N0500,2023-04-04T19:12:57Z,exact_unique,S2A_MSIL1C_20200401T102021_N0500_R065_T34VCM_20230404T032154,S2A,2020-04-01T10:20:21Z,T34VCM,65,N0500,2023-04-04T03:21:54Z,1,S2A_MSIL1C_20200401T102021_N0500_R065_T34VCM_20230404T032154,
2020-04-03,2020,frozen_representative,True,S2B_MSIL2A_20200403T100549_N0500_R022_T34VCM_20230530T234318,S2B,2020-04-03T10:05:49Z,T34VCM,22,N0500,2023-05-30T23:43:18Z,exact_unique,S2B_MSIL1C_20200403T100549_N0500_R022_T34VCM_20230530T162052,S2B,2020-04-03T10:05:49Z,T34VCM,22,N0500,2023-05-30T16:20:52Z,1,S2B_MSIL1C_20200403T100549_N0500_R022_T34VCM_20230530T162052,
2020-04-06,2020,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2020-04-08,2020,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2020-04-11,2020,frozen_representative,True,S2A_MSIL2A_20200411T102021_N0500_R065_T34VCM_20230406T074601,S2A,2020-04-11T10:20:21Z,T34VCM,65,N0500,2023-04-06T07:46:01Z,exact_unique,S2A_MSIL1C_20200411T102021_N0500_R065_T34VCM_20230405T155520,S2A,2020-04-11T10:20:21Z,T34VCM,65,N0500,2023-04-05T15:55:20Z,1,S2A_MSIL1C_20200411T102021_N0500_R065_T34VCM_20230405T155520,
2020-04-13,2020,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2020-04-16,2020,frozen_representative,True,S2B_MSIL2A_20200416T101549_N0500_R065_T34VCM_20230522T094018,S2B,2020-04-16T10:15:49Z,T34VCM,65,N0500,2023-05-22T09:40:18Z,exact_unique,S2B_MSIL1C_20200416T101549_N0500_R065_T34VCM_20230522T004845,S2B,2020-04-16T10:15:49Z,T34VCM,65,N0500,2023-05-22T00:48:45Z,1,S2B_MSIL1C_20200416T101549_N0500_R065_T34VCM_20230522T004845,
2020-04-18,2020,frozen_representative,True,S2A_MSIL2A_20200418T101031_N0500_R022_T34VCM_20230410T033739,S2A,2020-04-18T10:10:31Z,T34VCM,22,N0500,2023-04-10T03:37:39Z,exact_unique,S2A_MSIL1C_20200418T101031_N0500_R022_T34VCM_20230409T173732,S2A,2020-04-18T10:10:31Z,T34VCM,22,N0500,2023-04-09T17:37:32Z,1,S2A_MSIL1C_20200418T101031_N0500_R022_T34VCM_20230409T173732,
2020-04-21,2020,frozen_representative,True,S2A_MSIL2A_20200421T102021_N0500_R065_T34VCM_20230419T010724,S2A,2020-04-21T10:20:21Z,T34VCM,65,N0500,2023-04-19T01:07:24Z,exact_unique,S2A_MSIL1C_20200421T102021_N0500_R065_T34VCM_20230418T165644,S2A,2020-04-21T10:20:21Z,T34VCM,65,N0500,2023-04-18T16:56:44Z,1,S2A_MSIL1C_20200421T102021_N0500_R065_T34VCM_20230418T165644,
2020-04-23,2020,frozen_representative,True,S2B_MSIL2A_20200423T100549_N0500_R022_T34VCM_20230519T193533,S2B,2020-04-23T10:05:49Z,T34VCM,22,N0500,2023-05-19T19:35:33Z,exact_unique,S2B_MSIL1C_20200423T100549_N0500_R022_T34VCM_20230519T113250,S2B,2020-04-23T10:05:49Z,T34VCM,22,N0500,2023-05-19T11:32:50Z,1,S2B_MSIL1C_20200423T100549_N0500_R022_T34VCM_20230519T113250,
2020-04-26,2020,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2020-04-28,2020,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2020-05-01,2020,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2020-05-03,2020,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2020-05-06,2020,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2020-05-08,2020,frozen_representative,True,S2A_MSIL2A_20200508T101031_N0500_R022_T34VCM_20230331T174129,S2A,2020-05-08T10:10:31Z,T34VCM,22,N0500,2023-03-31T17:41:29Z,exact_unique,S2A_MSIL1C_20200508T101031_N0500_R022_T34VCM_20230330T224016,S2A,2020-05-08T10:10:31Z,T34VCM,22,N0500,2023-03-30T22:40:16Z,1,S2A_MSIL1C_20200508T101031_N0500_R022_T34VCM_20230330T224016,
2020-05-11,2020,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2020-05-13,2020,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2020-05-16,2020,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2020-05-18,2020,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2020-05-21,2020,frozen_representative,True,S2A_MSIL2A_20200521T102031_N0500_R065_T34VCM_20230415T081814,S2A,2020-05-21T10:20:31Z,T34VCM,65,N0500,2023-04-15T08:18:14Z,exact_unique,S2A_MSIL1C_20200521T102031_N0500_R065_T34VCM_20230415T025301,S2A,2020-05-21T10:20:31Z,T34VCM,65,N0500,2023-04-15T02:53:01Z,1,S2A_MSIL1C_20200521T102031_N0500_R065_T34VCM_20230415T025301,
2020-05-23,2020,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2020-05-26,2020,frozen_representative,True,S2B_MSIL2A_20200526T101559_N0500_R065_T34VCM_20230504T082505,S2B,2020-05-26T10:15:59Z,T34VCM,65,N0500,2023-05-04T08:25:05Z,exact_unique,S2B_MSIL1C_20200526T101559_N0500_R065_T34VCM_20230504T005432,S2B,2020-05-26T10:15:59Z,T34VCM,65,N0500,2023-05-04T00:54:32Z,1,S2B_MSIL1C_20200526T101559_N0500_R065_T34VCM_20230504T005432,
2020-05-28,2020,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2020-05-31,2020,frozen_representative,True,S2A_MSIL2A_20200531T102031_N0500_R065_T34VCM_20230404T042304,S2A,2020-05-31T10:20:31Z,T34VCM,65,N0500,2023-04-04T04:23:04Z,exact_unique,S2A_MSIL1C_20200531T102031_N0500_R065_T34VCM_20230403T211425,S2A,2020-05-31T10:20:31Z,T34VCM,65,N0500,2023-04-03T21:14:25Z,1,S2A_MSIL1C_20200531T102031_N0500_R065_T34VCM_20230403T211425,
2020-06-02,2020,frozen_representative,True,S2B_MSIL2A_20200602T100559_N0500_R022_T34VCM_20230618T155201,S2B,2020-06-02T10:05:59Z,T34VCM,22,N0500,2023-06-18T15:52:01Z,exact_unique,S2B_MSIL1C_20200602T100559_N0500_R022_T34VCM_20230618T064144,S2B,2020-06-02T10:05:59Z,T34VCM,22,N0500,2023-06-18T06:41:44Z,1,S2B_MSIL1C_20200602T100559_N0500_R022_T34VCM_20230618T064144,
2020-06-05,2020,frozen_representative,True,S2B_MSIL2A_20200605T101559_N0500_R065_T34VCM_20230616T115605,S2B,2020-06-05T10:15:59Z,T34VCM,65,N0500,2023-06-16T11:56:05Z,exact_unique,S2B_MSIL1C_20200605T101559_N0500_R065_T34VCM_20230616T040205,S2B,2020-06-05T10:15:59Z,T34VCM,65,N0500,2023-06-16T04:02:05Z,1,S2B_MSIL1C_20200605T101559_N0500_R065_T34VCM_20230616T040205,
2020-06-07,2020,frozen_representative,True,S2A_MSIL2A_20200607T101031_N0500_R022_T34VCM_20230325T194752,S2A,2020-06-07T10:10:31Z,T34VCM,22,N0500,2023-03-25T19:47:52Z,exact_unique,S2A_MSIL1C_20200607T101031_N0500_R022_T34VCM_20230325T075950,S2A,2020-06-07T10:10:31Z,T34VCM,22,N0500,2023-03-25T07:59:50Z,1,S2A_MSIL1C_20200607T101031_N0500_R022_T34VCM_20230325T075950,
2020-06-10,2020,frozen_representative,True,S2A_MSIL2A_20200610T102031_N0500_R065_T34VCM_20230327T090844,S2A,2020-06-10T10:20:31Z,T34VCM,65,N0500,2023-03-27T09:08:44Z,exact_unique,S2A_MSIL1C_20200610T102031_N0500_R065_T34VCM_20230326T185418,S2A,2020-06-10T10:20:31Z,T34VCM,65,N0500,2023-03-26T18:54:18Z,1,S2A_MSIL1C_20200610T102031_N0500_R065_T34VCM_20230326T185418,
2020-06-12,2020,frozen_representative,True,S2B_MSIL2A_20200612T100559_N0500_R022_T34VCM_20230501T085107,S2B,2020-06-12T10:05:59Z,T34VCM,22,N0500,2023-05-01T08:51:07Z,exact_unique,S2B_MSIL1C_20200612T100559_N0500_R022_T34VCM_20230430T193046,S2B,2020-06-12T10:05:59Z,T34VCM,22,N0500,2023-04-30T19:30:46Z,1,S2B_MSIL1C_20200612T100559_N0500_R022_T34VCM_20230430T193046,
2020-06-15,2020,frozen_representative,True,S2B_MSIL2A_20200615T101559_N0500_R065_T34VCM_20230428T083529,S2B,2020-06-15T10:15:59Z,T34VCM,65,N0500,2023-04-28T08:35:29Z,exact_unique,S2B_MSIL1C_20200615T101559_N0500_R065_T34VCM_20230427T115930,S2B,2020-06-15T10:15:59Z,T34VCM,65,N0500,2023-04-27T11:59:30Z,1,S2B_MSIL1C_20200615T101559_N0500_R065_T34VCM_20230427T115930,
2020-06-17,2020,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2020-06-20,2020,frozen_representative,True,S2A_MSIL2A_20200620T102031_N0500_R065_T34VCM_20230413T205714,S2A,2020-06-20T10:20:31Z,T34VCM,65,N0500,2023-04-13T20:57:14Z,exact_unique,S2A_MSIL1C_20200620T102031_N0500_R065_T34VCM_20230413T090147,S2A,2020-06-20T10:20:31Z,T34VCM,65,N0500,2023-04-13T09:01:47Z,1,S2A_MSIL1C_20200620T102031_N0500_R065_T34VCM_20230413T090147,
2020-06-22,2020,frozen_representative,True,S2B_MSIL2A_20200622T100559_N0500_R022_T34VCM_20230501T093544,S2B,2020-06-22T10:05:59Z,T34VCM,22,N0500,2023-05-01T09:35:44Z,exact_unique,S2B_MSIL1C_20200622T100559_N0500_R022_T34VCM_20230501T013926,S2B,2020-06-22T10:05:59Z,T34VCM,22,N0500,2023-05-01T01:39:26Z,1,S2B_MSIL1C_20200622T100559_N0500_R022_T34VCM_20230501T013926,
2020-06-25,2020,frozen_representative,True,S2B_MSIL2A_20200625T101559_N0500_R065_T34VCM_20230507T110141,S2B,2020-06-25T10:15:59Z,T34VCM,65,N0500,2023-05-07T11:01:41Z,exact_unique,S2B_MSIL1C_20200625T101559_N0500_R065_T34VCM_20230507T030438,S2B,2020-06-25T10:15:59Z,T34VCM,65,N0500,2023-05-07T03:04:38Z,1,S2B_MSIL1C_20200625T101559_N0500_R065_T34VCM_20230507T030438,
2020-06-27,2020,frozen_representative,True,S2A_MSIL2A_20200627T101031_N0500_R022_T34VCM_20230330T005932,S2A,2020-06-27T10:10:31Z,T34VCM,22,N0500,2023-03-30T00:59:32Z,exact_unique,S2A_MSIL1C_20200627T101031_N0500_R022_T34VCM_20230329T045046,S2A,2020-06-27T10:10:31Z,T34VCM,22,N0500,2023-03-29T04:50:46Z,1,S2A_MSIL1C_20200627T101031_N0500_R022_T34VCM_20230329T045046,
2020-06-30,2020,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2020-07-02,2020,frozen_representative,True,S2B_MSIL2A_20200702T100559_N0500_R022_T34VCM_20230531T012547,S2B,2020-07-02T10:05:59Z,T34VCM,22,N0500,2023-05-31T01:25:47Z,exact_unique,S2B_MSIL1C_20200702T100559_N0500_R022_T34VCM_20230530T180855,S2B,2020-07-02T10:05:59Z,T34VCM,22,N0500,2023-05-30T18:08:55Z,1,S2B_MSIL1C_20200702T100559_N0500_R022_T34VCM_20230530T180855,
